Gene_Name,ENSEMBL_ID,TCGA-LN-A4A6-01A-11R-A260-31,TCGA-IG-A3Y9-01A-12R-A24K-31,TCGA-LN-A49R-01A-11R-A24K-31,TCGA-LN-A49L-01A-11R-A24K-31,TCGA-L5-A4OE-01A-11R-A260-31,TCGA-LN-A5U6-01A-11R-A28J-31,TCGA-Z6-AAPN-01A-11R-A406-31,TCGA-LN-A49K-01A-11R-A24K-31,TCGA-IG-A3YA-01A-11R-A24K-31,TCGA-VR-AA7D-01A-11R-A406-31,TCGA-LN-A49P-01A-11R-A24K-31,TCGA-2H-A9GN-01A-11R-A37I-31,TCGA-Z6-A8JD-01A-11R-A36D-31,TCGA-LN-A49N-01A-11R-A24K-31,TCGA-VR-AA7B-01A-31R-A406-31,TCGA-LN-A4MR-01A-11R-A28J-31,TCGA-L5-A43H-01A-11R-A24K-31,TCGA-LN-A49S-01A-11R-A24K-31,TCGA-L5-A4OQ-01A-11R-A260-31,TCGA-IG-A51D-01A-11R-A36D-31,TCGA-LN-A49M-01A-21R-A260-31,TCGA-IG-A3QL-01A-11R-A24K-31,TCGA-LN-A49V-01A-11R-A24K-31,TCGA-Q9-A6FU-01A-11R-A31P-31,TCGA-L5-A4OF-01A-11R-A260-31,TCGA-VR-A8EW-01A-11R-A36D-31,TCGA-L5-A8NI-01A-11R-A37I-31,TCGA-VR-A8EZ-01A-11R-A36D-31,TCGA-ZR-A9CJ-01B-11R-A38D-31,TCGA-LN-A5U5-01A-21R-A28J-31,TCGA-IG-A8O2-01A-11R-A36D-31,TCGA-LN-A9FP-01A-31R-A38D-31,TCGA-LN-A9FQ-01A-31R-A38D-31,TCGA-LN-A4A2-01A-31R-A260-31,TCGA-IG-A50L-01A-11R-A260-31,TCGA-S8-A6BW-01A-11R-A31P-31,TCGA-IG-A6QS-01A-12R-A336-31,TCGA-LN-A4A4-01A-11R-A260-31,TCGA-IG-A3I8-01A-11R-A24K-31,TCGA-IG-A5B8-01A-11R-A28J-31,TCGA-JY-A6FA-01A-11R-A336-31,TCGA-IG-A625-01A-11R-A31P-31,TCGA-LN-A8I0-01A-11R-A36D-31,TCGA-L5-A88V-01A-11R-A354-31,TCGA-L5-A88Z-01A-11R-A36D-31,TCGA-LN-A4A8-01A-32R-A260-31,TCGA-L5-A4OT-01A-11R-A28J-31,TCGA-LN-A8HZ-01A-11R-A36D-31,TCGA-L5-A8NL-01A-12R-A37I-31,TCGA-Z6-A9VB-01A-21R-A37I-31,TCGA-IG-A97I-01A-11R-A38D-31,TCGA-XP-A8T6-01A-11R-A36D-31,TCGA-IG-A3YB-01A-11R-A36D-31,TCGA-LN-A4A1-01A-21R-A260-31,TCGA-LN-A7HX-01A-11R-A336-31,TCGA-Q9-A6FW-01A-31R-A31P-31,TCGA-L5-A88T-01A-11R-A354-31,TCGA-LN-A49O-01A-11R-A24K-31,TCGA-VR-A8ET-01A-11R-A406-31,TCGA-VR-A8EY-01A-11R-A36D-31,TCGA-LN-A49X-01A-31R-A260-31,TCGA-VR-A8EP-01A-31R-A406-31,TCGA-R6-A8W5-01B-11R-A37I-31,TCGA-VR-AA4G-01A-11R-A37I-31,TCGA-LN-A9FO-01A-11R-A38D-31,TCGA-V5-A7RC-01B-11R-A406-31,TCGA-L5-A4OG-01A-11R-A260-31,TCGA-R6-A6Y2-01B-11R-A336-31,TCGA-R6-A6DQ-01B-11R-A31P-31,TCGA-LN-A7HV-01A-21R-A354-31,TCGA-LN-A9FR-01A-11R-A38D-31,TCGA-L5-A8NK-01A-21R-A37I-31,TCGA-LN-A49W-01A-11R-A260-31,TCGA-VR-A8EU-01A-11R-A36D-31,TCGA-IG-A5S3-01A-11R-A28J-31,TCGA-L5-A4OX-01A-21R-A28J-31,TCGA-JY-A93F-01A-21R-A37I-31,TCGA-LN-A49U-01A-31R-A260-31,TCGA-LN-A7HZ-01A-31R-A354-31,TCGA-L5-A4OO-01A-11R-A260-31,TCGA-VR-A8ER-01A-11R-A36D-31,TCGA-LN-A4A5-01A-21R-A260-31,TCGA-L5-A43J-01A-12R-A24K-31,TCGA-R6-A6Y0-01B-11R-A336-31,TCGA-JY-A6FD-01A-11R-A336-31,TCGA-L5-A4OS-01A-11R-A28J-31,TCGA-2H-A9GM-01A-11R-A37I-31,TCGA-2H-A9GO-01A-11R-A37I-31,TCGA-VR-AA7I-01A-11R-A406-31,TCGA-L5-A88W-01A-11R-A354-31,TCGA-L5-A8NW-01A-11R-A37I-31,TCGA-JY-A6FG-01A-11R-A336-31,TCGA-L7-A56G-01A-21R-A260-31,TCGA-L5-A4OM-01A-11R-A260-31,TCGA-V5-A7RB-01A-11R-A354-31,TCGA-X8-AAAR-01A-11R-A406-31,TCGA-L5-A4OR-01A-11R-A260-31,TCGA-IG-A4P3-01A-11R-A260-31,TCGA-L5-A4OP-01A-11R-A260-31,TCGA-IC-A6RF-01A-13R-A336-31,TCGA-L5-A4OW-01A-11R-A28J-31,TCGA-IG-A3YC-01A-11R-A24K-31,TCGA-LN-A8I1-01A-11R-A36D-31,TCGA-L5-A8NR-01A-11R-A37I-31,TCGA-2H-A9GL-01A-12R-A37I-31,TCGA-LN-A7HY-01A-12R-A354-31,TCGA-LN-A49Y-01A-11R-A260-31,TCGA-IG-A97H-01A-11R-A38D-31,TCGA-LN-A4A3-01A-11R-A260-31,TCGA-L5-A4OH-01A-11R-A260-31,TCGA-L5-A4ON-01A-11R-A260-31,TCGA-LN-A5U7-01A-11R-A31P-31,TCGA-2H-A9GF-01A-11R-A37I-31,TCGA-JY-A6F8-01A-11R-A336-31,TCGA-KH-A6WC-01A-11R-A336-31,TCGA-XP-A8T8-01A-11R-A36D-31,TCGA-L5-A8NN-01A-11R-A37I-31,TCGA-LN-A4MQ-01A-11R-A28J-31,TCGA-JY-A6FB-01A-11R-A336-31,TCGA-M9-A5M8-01A-11R-A28J-31,TCGA-L5-A893-01A-11R-A36D-31,TCGA-LN-A7HW-01A-22R-A354-31,TCGA-L5-A8NT-01A-11R-A37I-31,TCGA-2H-A9GQ-01A-11R-A37I-31,TCGA-L5-A43M-01A-11R-A24K-31,TCGA-R6-A8W8-01B-11R-A37I-31,TCGA-LN-A4A9-01A-11R-A28J-31,TCGA-R6-A6KZ-01A-11R-A31P-31,TCGA-L5-A8NG-01A-11R-A37I-31,TCGA-JY-A6FE-01A-11R-A336-31,TCGA-V5-AASV-01A-11R-A38D-31,TCGA-JY-A6FH-01A-11R-A336-31,TCGA-R6-A6L4-01A-11R-A31P-31,TCGA-VR-AA4D-01A-11R-A37I-31,TCGA-JY-A93E-01A-11R-A37I-31,TCGA-L7-A6VZ-01A-12R-A336-31,TCGA-R6-A8WC-01A-11R-A37I-31,TCGA-R6-A6DN-01B-11R-A31P-31,TCGA-JY-A93C-01A-11R-A38D-31,TCGA-JY-A93D-01A-11R-A38D-31,TCGA-VR-A8EX-01A-11R-A36D-31,TCGA-V5-A7RE-01A-11R-A354-31,TCGA-R6-A8WG-01A-11R-A37I-31,TCGA-L5-A4OU-01A-11R-A28J-31,TCGA-VR-A8Q7-01A-11R-A37I-31,TCGA-L5-A8NF-01A-11R-A37I-31,TCGA-L5-A88S-01A-11R-A36D-31,TCGA-2H-A9GH-01A-11R-A37I-31,TCGA-S8-A6BV-01A-21R-A31P-31,TCGA-2H-A9GR-01A-12R-A37I-31,TCGA-L5-A8NE-01A-11R-A37I-31,TCGA-IC-A6RE-01A-11R-A336-31,TCGA-JY-A938-01A-11R-A37I-31,TCGA-L5-A8NM-01A-11R-A37I-31,TCGA-L5-A8NV-01A-11R-A37I-31,TCGA-V5-AASX-01A-11R-A38D-31,TCGA-VR-A8EO-01A-11R-A36D-31,TCGA-R6-A6XQ-01B-11R-A336-31,TCGA-V5-AASW-01A-11R-A406-31,TCGA-L5-A8NH-01A-11R-A37I-31,TCGA-L5-A43I-01A-11R-A24K-31,TCGA-Z6-A8JE-01A-11R-A37I-31,TCGA-JY-A939-01A-12R-A37I-31,TCGA-L5-A891-01A-11R-A36D-31,TCGA-2H-A9GK-01A-11R-A37I-31,TCGA-L5-A8NU-01A-11R-A36D-31,TCGA-L5-A4OJ-01A-11R-A260-31,TCGA-2H-A9GI-01A-11R-A37I-31,TCGA-R6-A6XG-01B-11R-A336-31,TCGA-RE-A7BO-01A-11R-A336-31,TCGA-2H-A9GG-01A-11R-A37I-31,TCGA-L5-A43E-01A-11R-A24K-31,TCGA-2H-A9GJ-01A-11R-A37I-31,TCGA-L5-A43C-01A-11R-A24K-31,TCGA-IG-A4QS-01A-11R-A260-31,TCGA-IG-A4QT-01A-21R-A260-31,TCGA-VR-A8EQ-01A-11R-A36D-31,TCGA-L5-A8NJ-01A-11R-A36D-31,TCGA-IG-A7DP-01A-31R-A336-31,TCGA-L5-A88Y-01A-11R-A354-31,TCGA-L5-A4OI-01A-11R-A36D-31,TCGA-R6-A6L6-01B-11R-A336-31,TCGA-L5-A8NS-01A-12R-A37I-31,TCGA-L5-A8NQ-01A-11R-A36D-31
HSPD1,ENSG00000144381.18,15.818357487792012,13.890074236180304,15.089740116602252,15.746304367701304,16.734339162408055,15.59032388844392,15.145016641756342,14.738831155944396,14.589182967039351,15.609813587455145,15.302567529748647,17.35571241324483,14.932076308621692,14.94585529694724,15.665557989846414,14.881305185414046,14.331686744746987,14.637190894068558,16.219338710918407,15.092426815780255,14.774787059601174,14.836395597706632,15.854649274840607,14.981968569293546,15.642051692927977,15.404043863370445,16.37595576222387,15.448632567730552,14.992230264965889,15.764016291702724,15.067518392270125,14.068442416025826,14.993292241488547,15.5294610573555,14.932307040152706,14.790603043577722,14.70444405037036,14.312386659961073,15.06701412975507,14.200285605224298,15.108565293356031,15.188588845707349,14.469387440964345,14.970060940540021,14.345959596404112,15.28000950129307,16.52040383165235,14.87507737048591,15.307876736157672,15.489032577267295,14.31628153174622,13.863121532158395,14.87209768680786,15.140670030415102,14.52613240562841,14.855209152450335,13.405008465206691,15.408959919656125,14.203424479697471,14.562182787776822,14.806096443078234,15.87721222707411,16.1430443449553,14.719495778353325,15.486929271209169,14.903034503044154,15.985019159954907,14.632597674446187,15.57990515345134,13.603742238069026,15.058879600166016,14.031701202740303,15.026134360355442,15.245329867530941,15.280227047668083,15.998744668587275,14.413892328372642,15.081608262098328,14.670932812915106,14.776792838816464,15.335913683372464,14.180841565566661,14.716122804906792,13.483059977871669,13.194449079479025,15.099840899000721,15.279356665273685,15.603162679534382,13.69522829149575,14.738831155944396,14.010090965307771,13.812678711365562,14.845637057215333,14.694575537525989,15.123070580079807,14.502956083262315,15.651023653456217,13.985130373466898,15.326008077730995,13.939487390170507,15.094984859534922,13.937005926516589,13.931937851988478,14.753216749178955,15.448890629629261,14.186191635268218,13.014717929860009,14.963031522679753,14.757129533976238,16.139771161193842,15.279175269495482,15.175315631699174,14.697944925147654,15.885434231966657,12.758639637024576,14.433585441150495,15.32129395869645,13.799079209029006,14.812127155343559,15.572108060062327,13.569736960767997,14.450953464712992,14.480474671702154,14.44171222319558,14.530772085621978,14.500281718400256,12.838613044196972,15.594674503689905,14.321857649073687,14.371164049420933,14.781206009132495,14.59128857924609,14.550145537180796,15.881257381605467,14.607503704175983,15.170746615204601,15.283847999399196,15.502769660454025,15.13326264607365,14.313237347445337,13.368642867222434,15.931222280958094,15.21503998459867,14.890739269630966,15.162666686020389,15.30063855399372,13.326429487122303,14.760512051357347,13.945260927339202,14.711236767793784,14.196755792715027,14.297632789142513,14.950783692200732,15.627049332983116,14.345821028950624,14.78202557672614,15.96785666961329,14.149588363516528,15.250668520019875,15.248224089668474,15.255766257128808,14.179909090014934,14.552248810548475,15.093376296777127,14.59175607602299,13.375039431346925,15.072383864515764,14.856960409416631,15.38437904812963,15.267445088388126,13.627989784315703,15.111054141312593,15.080859156019764,14.18835703160853,15.249002312311216,14.072383864515764,14.404010589732268,14.027992362222333,12.817982927195652,13.416929443213602,14.442295588602517,13.33706433868474,13.349004718027743,11.729195859132094
HSPE1,ENSG00000115541.11,12.663335723478353,11.389631339260522,13.770560662617914,12.330076554797458,13.000528233986822,12.244066464194818,12.032045726930809,11.27786854617684,11.449148645375436,12.139551352398794,12.183325224524612,13.275542556086723,11.442425193331607,11.152284842306582,11.961449694398196,12.63390340934852,11.367414751246828,11.640244936222345,12.829722735086058,11.595257481449035,11.679480099505446,12.291746280833939,12.632995197142957,11.591989767615125,11.934059394900794,12.175237650291036,13.005624549193879,13.011227255423254,11.997179480937621,12.378023850925485,11.939579214314692,10.761551232444479,11.307770031890703,11.932214751968385,11.699572453287269,11.366868586167094,12.349004718027743,10.78053976747196,11.437752072323603,11.265615046484458,11.758639637024576,11.968306794430799,12.543273538449803,11.683433292835403,11.273212809854334,12.059344460824425,12.30720080914081,11.591989767615125,12.15386865522324,11.950920352030098,11.171176797651771,10.80332391904149,11.072802534544207,11.687375683437468,11.141468555393084,11.768597882194374,10.163649676015824,11.756556322524087,11.241387363998937,10.877284133523196,10.722807531169547,11.543031820255237,11.696967526234287,11.969386521342283,12.156715144224702,10.932214751968385,11.97906787148051,11.02167404285837,12.539885792751477,10.926295994781112,11.522091068887065,10.879583249612784,11.545447181678094,11.653740778706569,11.573647187493322,12.648132845652658,11.541580659991169,11.682994583681683,12.055960234452295,11.664447284547972,11.60733031374961,9.967226258835993,11.091435386323607,9.88264304936184,9.722807531169547,11.62662165235837,11.792790294301064,12.266493756312183,10.599912842187127,11.097373768990222,10.8193807908646,10.648357582009666,10.973697366305352,10.93737382019215,11.169298695792845,11.754887502163468,12.463779785335385,10.650154213675094,12.372865060112588,10.335390354693924,11.844313461203296,11.028596777067108,11.88340698638837,11.798471801101618,12.037546953962178,11.729620743553038,11.109177703355275,12.461479447286155,11.230620933129867,11.908017261062803,11.880348808156027,11.41256984680521,10.806549621985962,12.853894313247615,9.355351096424812,11.263269200372662,11.700439718141093,10.298062567719017,11.57790083688697,12.348174867535556,10.383704292474052,11.036173612553485,10.826548487290914,11.532842910961282,11.536247215688128,10.955649907528374,10.651051691178928,12.18239435340453,10.31741261376487,11.52845411076479,11.704768239362599,11.079484783826816,11.784225860426252,13.088622630607802,11.241387363998937,11.769424641552753,11.489847960439297,12.157031074378354,11.556506054671928,11.199672344836364,10.642954223480332,13.645095473397044,11.256208688527387,11.962534563511271,11.698270577692032,11.4578938373147,10.544964432789238,11.522581531254831,10.679480099505446,11.409921241249679,10.689997971419446,10.72451385311995,10.794415866350105,11.922212717785449,11.34318571544788,11.310612781659529,12.674192268145683,11.194756854422248,11.956013078088098,11.510764167917891,12.109830654278793,11.122180901259753,10.571752643503546,11.700006150882865,11.420486612825774,10.605479518061669,11.71338651493703,11.98370619265935,12.38586240064146,12.084144010615145,10.703038388986418,11.772314573921653,11.124121311829187,10.800090987624994,12.77066389291676,10.63026712502677,11.200898605038445,11.128638812852598,9.867278739709661,10.350939181546432,10.984418458801137,10.404077136241234,9.991521846075695,8.744833837499545
CCT6A,ENSG00000146731.11,15.398944052335834,15.119792232221112,14.230470832204706,13.673309075561695,14.726058466125775,14.639905917294481,14.92300243382903,14.46601271418369,13.831010280946519,14.593449483061192,13.610217437068332,15.244809776613183,13.787800555287674,13.903975964211009,13.52221370011166,14.66328012293722,13.852919585123995,14.234592927907459,14.793603309279407,14.29748950116098,14.38720958071964,14.663780450683134,15.31938987600021,15.63693609848772,15.312102985961065,13.918397416005206,14.544722997755473,14.10476253798197,14.341379828588275,14.354249381945241,13.378159359782101,16.814231962987893,14.172193082910496,14.939854651686113,15.842104765759737,14.29899331564994,13.72398084426884,14.850968150982439,14.347067657165871,13.99028127536032,13.952286238812045,13.721953612801386,13.385458001187969,14.564744931424244,13.47104008559425,14.296414387435922,14.3607099393494,14.514590783745719,13.900300786248167,13.955195815729942,13.88140078827952,13.429014367174707,12.078484417411449,14.336715752160492,13.886744462772262,13.762589665542569,13.294189943620655,14.702010308088644,14.901762555138811,15.962783064493694,14.595257481449035,14.160344170684699,14.611601206696493,13.893301530860564,13.741361645592741,13.886744462772262,14.545447181678094,14.231296194102123,14.379378367071261,13.822072851917614,14.549243194792856,13.565459136904616,14.14410055636354,13.431105798242637,14.049933611508951,14.32030697026016,13.50432244829189,14.951512395081211,13.770973539501577,13.480916393533324,13.335390354693924,13.058668250340572,14.471230653594116,13.106562940444883,14.029287226968245,14.592573831037898,14.607503704175983,14.908298790001327,14.290522895515831,13.843234077004007,13.478769619475763,13.392183237312366,13.961720988166674,13.704335971182319,15.017330404240013,13.76487159073609,15.367244096869253,13.288721912782648,14.179053790981568,13.888553007579214,14.506059588827949,13.757598355823912,13.022541203454827,13.791468166998948,14.585901449690772,13.01489224207443,16.22328527546984,13.882834071545622,14.761447348013048,15.074977662301151,14.241387363998937,14.265248759372303,14.820777301419087,14.590996316813534,12.733439082899434,13.942056259602488,14.380461065088973,13.721312842175312,14.312032058744862,14.091022089549105,13.217048913556338,13.95392359779839,13.606058146810808,14.002639237959455,13.237060543838012,16.654370309213956,12.339293300180094,14.532599438672984,13.61275333504465,14.429995103004247,14.000792278469312,13.814682593958569,13.616663703461459,14.259081190132111,13.289730740083755,14.182782289366664,14.534242079797751,14.787290426559581,14.01262453886506,12.719816603018126,13.590002181442724,13.875173386927388,14.109667444250803,13.302781701267097,15.039176100715009,13.43514933836693,12.245552706255681,13.615974408158863,13.1226662486288,14.015153670912852,14.28850564369429,13.452241240430817,13.830317129810208,13.805743872151618,13.401679525982452,13.816183681432342,14.818981539432443,13.335669486946104,14.199672344836364,14.037546953962178,14.656927573675185,13.42639580752872,13.42455998374233,14.529979513263566,13.155292601751954,12.325305455089682,15.376091465461208,13.619417596048342,13.810571634741146,13.833285435584482,13.31160642220515,14.378159359782101,13.773860373963345,13.233020426474496,13.504818987632841,12.731955373771934,13.17648484729189,13.64092273517345,11.940313597145968,13.194756854422248,13.086136225027309,12.460199895059583,12.26795708440284,11.474212937193943
HSPA9,ENSG00000113013.16,15.38626668677018,14.416731565278779,14.63753055152531,15.001232245244363,14.323265912195794,14.960182981831874,14.458855142710343,14.6262794165506,14.406670058739001,15.156873117949567,15.006720538915586,14.524051918717824,14.266566957978531,14.038318884385042,14.840974569821883,13.51298730941902,14.610448157529545,14.463652084955493,15.615169813843602,14.559616085812724,14.593040911589412,14.143861481867859,14.95328706787812,14.109667444250803,15.267627964966968,14.126623819032357,14.41131236544125,14.605653131055428,14.567005370247033,14.920073669146017,14.018634869539612,13.698379112207101,14.050868963290736,14.28410112599707,14.36932470240734,14.277795915721926,14.124929046602478,14.259449046285685,13.742204156772763,14.075061255605394,15.040889006871572,15.05418033258104,13.271171191139773,14.21348398616622,14.828830683574143,14.130007402877114,14.309973651164077,14.18262712749935,14.615169813843602,13.898979204622513,14.411113715521363,13.7668394438555,14.261580764309675,14.562957869334118,14.123798091251855,14.001232245244363,13.672093802261685,14.683926681222708,14.756191432984584,14.923977368971237,14.464673371638892,14.431105798242637,15.136190104319445,14.34699842829564,13.927037168720295,14.711989543725755,15.131374695840508,14.031356596255709,14.433194201814974,13.200438879597975,13.859534786382653,13.718746909901064,14.001935913123642,14.163335192081961,14.328674927327947,15.14410055636354,13.900772486445565,13.788412471757002,14.029804847630697,13.874309008818916,14.530223428060358,13.508042334429005,13.726537492725074,13.984418458801137,14.048486873992337,14.314016703901357,14.07840102222423,14.735027079802625,13.295481973695367,14.565637633043524,13.841859146295961,13.65664831174735,14.145374951668304,13.628673364068312,14.404409822750466,13.208691606785079,14.37170859108001,13.905387005018131,13.847155245527528,14.152205606000596,14.00378141003163,13.514590783745719,14.063816367622614,13.946083835455946,14.066930068864098,12.796648041413844,13.803424831505483,13.718746909901064,14.184332990908866,14.455840909126398,14.393457495618803,14.450051337274045,14.583259096570504,14.912421581778862,13.30049556424774,14.699138625275914,14.65390868036994,13.334831928118,13.957555533861902,13.997091250803301,13.733227217851562,13.812478169936146,13.272046524389937,14.118454470310365,14.838563804618104,13.746829194016122,12.579080183834757,14.031184262140842,14.110972607782893,13.638209626633582,13.873251842902127,13.49760238678349,12.890074236180304,14.01854794187165,13.174925682500678,14.471675214392045,14.590411614268087,14.340058711028336,14.467032331729298,13.44643717584693,13.405673332281866,14.308339030139408,13.702930204438289,13.544964432789238,13.907078434296485,14.709730036543629,12.898979204622513,14.363176553811963,13.129121992887555,13.681897226786235,15.222304363531867,13.46326891598129,14.4697689885597,14.728345714710978,13.553389304721618,13.689015171898564,13.35672705746463,13.11683127589871,14.203500952361395,13.982280604558284,14.792485295524504,14.211508107693488,13.742204156772763,14.157899525738465,13.93304513317431,13.160816849673546,13.70336289396418,13.889694079382085,14.200592137689254,14.52613240562841,13.039947160169094,13.79207853016172,14.699138625275914,13.52515372668584,13.21416731409353,13.239150973780701,13.443461612227393,13.93682194449238,12.9264813239664,12.750078862693849,14.171724117132971,13.07129475348982,12.676177476832603,11.890644283619089
DNLZ,ENSG00000213221.5,1.584962500721156,4,5.044394119358453,5.459431618637297,2.321928094887362,4.169925001442312,4.247927513443585,3.4594316186372973,2.807354922057604,5.392317422778761,3,3,3.9068905956085187,2.807354922057604,3.700439718141092,3.321928094887362,4.087462841250339,2.807354922057604,3,2,5.392317422778761,3.807354922057604,5.614709844115208,2,3.807354922057604,3,3.9068905956085187,3.4594316186372973,4.459431618637297,3.321928094887362,2,2.584962500721156,3.700439718141092,3.807354922057604,3.584962500721156,1.584962500721156,4.459431618637297,3.584962500721156,4.247927513443585,2.807354922057604,3.700439718141092,3.169925001442312,4,3.807354922057604,3.807354922057604,4.087462841250339,2.584962500721156,2,4.321928094887363,3.321928094887362,4.087462841250339,3.169925001442312,3,3.584962500721156,2,1,2.321928094887362,4.459431618637297,2.584962500721156,4,2.321928094887362,2.584962500721156,3.584962500721156,3.700439718141092,3.584962500721156,3.4594316186372973,2.584962500721156,3,2.584962500721156,2.584962500721156,2,2.321928094887362,1.584962500721156,4.754887502163468,2.584962500721156,4.807354922057604,3.321928094887362,4.247927513443585,3.584962500721156,4.459431618637297,2.807354922057604,2.321928094887362,3.584962500721156,3.9068905956085187,3.321928094887362,3.584962500721156,4.087462841250339,3.584962500721156,3.807354922057604,2.584962500721156,3.169925001442312,1,1,3,2.807354922057604,4.584962500721156,3.321928094887362,2.584962500721156,3.700439718141092,3.4594316186372973,4,2,3.169925001442312,3,4.459431618637297,3.9068905956085187,1.584962500721156,2,2,3.4594316186372973,1.584962500721156,4.087462841250339,4.700439718141092,2,2.321928094887362,3.584962500721156,3.169925001442312,3,2.321928094887362,2.584962500721156,3.321928094887362,2.321928094887362,3.321928094887362,4.321928094887363,3.321928094887362,2.584962500721156,5.643856189774724,3.4594316186372973,4,3.169925001442312,3.700439718141092,3.807354922057604,2,2.584962500721156,2.807354922057604,2.584962500721156,3.169925001442312,2.807354922057604,3,3.700439718141092,1.584962500721156,2,3,4,3.807354922057604,3.4594316186372973,0,3.807354922057604,3.4594316186372973,2.321928094887362,5.459431618637297,2.584962500721156,3.584962500721156,3.321928094887362,2.584962500721156,2.321928094887362,3.700439718141092,2,2.807354922057604,3.4594316186372973,2.584962500721156,2.321928094887362,2.321928094887362,2.584962500721156,2.584962500721156,3.321928094887362,3,3.4594316186372973,0,2.321928094887362,4.247927513443585,1.584962500721156,2.807354922057604,3.584962500721156,0,3.321928094887362,3.169925001442312,3.321928094887362,3.584962500721156,2,2.321928094887362,2.321928094887362,2,1
GRPEL1,ENSG00000109519.13,11.31628153174622,11.46454575033394,11.690434556395054,11.409390936137703,10.911391987843459,10.319672120946995,12.829326335841666,11.157978449945432,10.238404739325079,12.238703279427725,11.660441650209172,11.448632567730552,11.391243589427443,10.759888183221834,10.641148597411233,10.750706986224948,11.24852060493843,11.43149760425805,12.256503567433041,11.610102062999664,10.753216749178955,11.476239906323851,11.600377553107844,10.43879185257826,11.556026992724677,10.52943055414615,12.105908508571158,11.43879185257826,11.968306794430799,11.957102041562287,11.096056239180946,10.43149760425805,11.183015000882756,11.274378153246364,11.129283016944967,11.027214885159834,10.944712061043486,10.661778097771988,11.214926187942435,11.746514321138463,11.086136225027309,11.296916206879288,10.975847968006784,11.41679752760606,11.253847484987404,10.227615943414223,10.704768239362599,11.250890535723341,11.180530807344482,10.892542816648552,10.352043425795433,10.997179480937621,11.12347479824414,11.074141462752506,10.82097669262124,11.124121311829187,10.871135184243045,11.66622400280318,11.79644525906185,11.859534786382653,10.656424863277781,10.674192268145683,12.098361127332096,10.434628227636725,10.454299293619899,10.905387005018131,11.654188473059545,11.200285605224298,12.09077405464075,11.544481522310791,10.651051691178928,10.60177078840771,11.031356596255709,10.7431513941125,11.378836713210614,11.005624549193879,11.516192477879367,10.443979542601253,10.881878707600446,11.322491537597468,10.570804437724497,10.579315937580015,11.51717725268954,11.225809940623543,11.184255495405349,11.707359132080883,10.839991070539886,11.522091068887065,10.470658874060552,11.994353436858859,10.535275376620802,10.279610581052484,11.272046524389937,9.948367231584678,11.655977862486942,10.959277505720502,11.757806672197228,10.7657004876511,11.901244032467376,11.691307330191115,10.794415866350105,10.605479518061669,10.456354415108288,11.072802534544207,10.367414751246828,10.247927513443585,10.14338321398982,11.403544678202014,11.002815015607053,12.34485068394299,11.804534402995225,10.672425341971495,9.766528908598865,12.949097155729207,10.52845411076479,10.923327485419192,10.406205005418855,10.614709844115207,10.977995368612962,11.72451385311995,10.741466986401146,10.24198314969433,10.352043425795433,10.639340708652231,11.306631361712501,10.622051819456376,10.016808287686555,10.731319031025064,9.840777923595054,10.131856960608793,10.78053976747196,11.813380386924727,10.603626344986193,10.974414589805527,10.357552004618084,11.923327485419192,11.373408960228696,11.617008227651965,11.070791809423062,10.378294855911891,10.929258408636972,11.082814337672273,10.037546953962178,11.10000522442272,11.635718120331047,11.215532999745657,10.221587121264806,10.911391987843459,11.082814337672273,11.378294855911891,11.691743519171276,10.72451385311995,11.571278618514595,11.486835021563051,10.133142212400601,11.229419688230417,11.3701424794954,10.245552706255681,11.066089190457772,11.181152256865566,11.29748950116098,10.667998535672528,10.4189067312579,10.683871868622603,10.792790294301064,10.145932145820515,10.988684686772165,11.318542809702723,11.88149638481011,11.354800344350597,10.057991722759176,11.584022940257542,10.651051691178928,10.582141981658777,10.766528908598865,10.679480099505446,11.184875342908283,10.714245517666123,10.12670447284319,10.437752072323603,10.747353829478062,9.78953364497036,9.231221180711186,9.543031820255237
