Gene,TCGA-IG-A97I-01A-11R-A38D-31_C1,TCGA-IC-A6RE-01A-11R-A336-31_C2,TCGA-IG-A3I8-01A-11R-A24K-31_C2,TCGA-R6-A6XQ-01B-11R-A336-31_C1,TCGA-L5-A8NT-01A-11R-A37I-31_C2,TCGA-R6-A6KZ-01A-11R-A31P-31_C2,TCGA-L5-A43E-01A-11R-A24K-31_C2,TCGA-IG-A3YB-01A-11R-A36D-31_C1,TCGA-JY-A6F8-01A-11R-A336-31_C2,TCGA-RE-A7BO-01A-11R-A336-31_C1,TCGA-JY-A93F-01A-21R-A37I-31_C1,TCGA-LN-A4A5-01A-21R-A260-31_C1,TCGA-L5-A4OT-01A-11R-A28J-31_C1,TCGA-L5-A43C-01A-11R-A24K-31_C2,TCGA-JY-A938-01A-11R-A37I-31_C2,TCGA-R6-A8WC-01A-11R-A37I-31_C2,TCGA-V5-AASW-01A-11R-A406-31_C2,TCGA-L5-A8NH-01A-11R-A37I-31_C2,TCGA-LN-A49N-01A-11R-A24K-31_C1,TCGA-L5-A4OU-01A-11R-A28J-31_C2,TCGA-LN-A9FR-01A-11R-A38D-31_C1,TCGA-VR-A8ET-01A-11R-A406-31_C1,TCGA-VR-A8EU-01A-11R-A36D-31_C1,TCGA-LN-A49P-01A-11R-A24K-31_C1,TCGA-L5-A88V-01A-11R-A354-31_C1,TCGA-L5-A4OS-01A-11R-A28J-31_C2,TCGA-L5-A891-01A-11R-A36D-31_C2,TCGA-VR-AA4G-01A-11R-A37I-31_C1,TCGA-L5-A893-01A-11R-A36D-31_C1,TCGA-L5-A4OG-01A-11R-A260-31_C2,TCGA-L5-A43M-01A-11R-A24K-31_C2,TCGA-IC-A6RF-01A-13R-A336-31_C1,TCGA-JY-A6FB-01A-11R-A336-31_C2,TCGA-LN-A49U-01A-31R-A260-31_C1,TCGA-L5-A88Z-01A-11R-A36D-31_C1,TCGA-L5-A8NK-01A-21R-A37I-31_C1,TCGA-L5-A4OP-01A-11R-A260-31_C2,TCGA-L5-A4OO-01A-11R-A260-31_C2,TCGA-L5-A4OQ-01A-11R-A260-31_C2,TCGA-L5-A8NL-01A-12R-A37I-31_C2,TCGA-2H-A9GI-01A-11R-A37I-31_C2,TCGA-IG-A97H-01A-11R-A38D-31_C1,TCGA-LN-A8HZ-01A-11R-A36D-31_C1,TCGA-JY-A6FH-01A-11R-A336-31_C2,TCGA-VR-A8EP-01A-31R-A406-31_C1,TCGA-LN-A4A9-01A-11R-A28J-31_C1,TCGA-2H-A9GO-01A-11R-A37I-31_C2,TCGA-L7-A6VZ-01A-12R-A336-31_C2,TCGA-L5-A4ON-01A-11R-A260-31_C2,TCGA-LN-A4A4-01A-11R-A260-31_C1,TCGA-X8-AAAR-01A-11R-A406-31_C2,TCGA-LN-A49S-01A-11R-A24K-31_C1,TCGA-LN-A4MR-01A-11R-A28J-31_C1,TCGA-JY-A93C-01A-11R-A38D-31_C2,TCGA-LN-A4A6-01A-11R-A260-31_C1,TCGA-IG-A4QS-01A-11R-A260-31_C2,TCGA-LN-A5U6-01A-11R-A28J-31_C1,TCGA-M9-A5M8-01A-11R-A28J-31_C2,TCGA-VR-A8EO-01A-11R-A36D-31_C2,TCGA-LN-A9FP-01A-31R-A38D-31_C1,TCGA-LN-A5U7-01A-11R-A31P-31_C1,TCGA-LN-A8I0-01A-11R-A36D-31_C1,TCGA-Q9-A6FW-01A-31R-A31P-31_C1,TCGA-LN-A9FQ-01A-31R-A38D-31_C1,TCGA-LN-A49K-01A-11R-A24K-31_C1,TCGA-L5-A8NJ-01A-11R-A36D-31_C2,TCGA-2H-A9GG-01A-11R-A37I-31_C2,TCGA-L7-A56G-01A-21R-A260-31_C1,TCGA-VR-A8EW-01A-11R-A36D-31_C1,TCGA-R6-A6Y0-01B-11R-A336-31_C1,TCGA-2H-A9GH-01A-11R-A37I-31_C2,TCGA-LN-A7HY-01A-12R-A354-31_C1,TCGA-R6-A8WG-01A-11R-A37I-31_C2,TCGA-2H-A9GM-01A-11R-A37I-31_C2,TCGA-IG-A4P3-01A-11R-A260-31_C1,TCGA-S8-A6BW-01A-11R-A31P-31_C1,TCGA-LN-A7HX-01A-11R-A336-31_C1,TCGA-XP-A8T8-01A-11R-A36D-31_C1,TCGA-L5-A8NE-01A-11R-A37I-31_C2,TCGA-IG-A50L-01A-11R-A260-31_C1,TCGA-IG-A8O2-01A-11R-A36D-31_C1,TCGA-VR-AA7I-01A-11R-A406-31_C1,TCGA-JY-A6FG-01A-11R-A336-31_C1,TCGA-V5-A7RC-01B-11R-A406-31_C1,TCGA-R6-A8W8-01B-11R-A37I-31_C2,TCGA-V5-A7RB-01A-11R-A354-31_C1,TCGA-L5-A8NU-01A-11R-A36D-31_C1,TCGA-LN-A49X-01A-31R-A260-31_C1,TCGA-LN-A49M-01A-21R-A260-31_C1,TCGA-IG-A625-01A-11R-A31P-31_C1,TCGA-R6-A6L4-01A-11R-A31P-31_C1,TCGA-L5-A8NW-01A-11R-A37I-31_C1,TCGA-L5-A8NV-01A-11R-A37I-31_C2,TCGA-VR-A8EY-01A-11R-A36D-31_C1,TCGA-L5-A8NR-01A-11R-A37I-31_C2,TCGA-XP-A8T6-01A-11R-A36D-31_C1,TCGA-LN-A9FO-01A-11R-A38D-31_C1,TCGA-L5-A4OJ-01A-11R-A260-31_C2,TCGA-VR-A8EZ-01A-11R-A36D-31_C1,TCGA-ZR-A9CJ-01B-11R-A38D-31_C1,TCGA-2H-A9GJ-01A-11R-A37I-31_C2,TCGA-KH-A6WC-01A-11R-A336-31_C1,TCGA-2H-A9GQ-01A-11R-A37I-31_C2,TCGA-L5-A8NS-01A-12R-A37I-31_C2,TCGA-JY-A6FA-01A-11R-A336-31_C1,TCGA-LN-A4A3-01A-11R-A260-31_C1,TCGA-LN-A4A1-01A-21R-A260-31_C1,TCGA-R6-A6XG-01B-11R-A336-31_C2,TCGA-L5-A4OH-01A-11R-A260-31_C2,TCGA-VR-A8EQ-01A-11R-A36D-31_C2,TCGA-IG-A3Y9-01A-12R-A24K-31_C1,TCGA-LN-A49R-01A-11R-A24K-31_C1,TCGA-L5-A43J-01A-12R-A24K-31_C1,TCGA-L5-A43I-01A-11R-A24K-31_C2,TCGA-L5-A88S-01A-11R-A36D-31_C1,TCGA-VR-A8Q7-01A-11R-A37I-31_C2,TCGA-LN-A7HV-01A-21R-A354-31_C1,TCGA-LN-A49V-01A-11R-A24K-31_C2,TCGA-VR-A8EX-01A-11R-A36D-31_C1,TCGA-VR-A8ER-01A-11R-A36D-31_C1,TCGA-LN-A4A2-01A-31R-A260-31_C1,TCGA-IG-A5B8-01A-11R-A28J-31_C1,TCGA-LN-A7HZ-01A-31R-A354-31_C1,TCGA-L5-A8NG-01A-11R-A37I-31_C2,TCGA-LN-A49L-01A-11R-A24K-31_C1,TCGA-IG-A6QS-01A-12R-A336-31_C1,TCGA-L5-A88Y-01A-11R-A354-31_C1,TCGA-S8-A6BV-01A-21R-A31P-31_C1,TCGA-JY-A93E-01A-11R-A37I-31_C2,TCGA-LN-A4MQ-01A-11R-A28J-31_C1,TCGA-LN-A4A8-01A-32R-A260-31_C1,TCGA-IG-A51D-01A-11R-A36D-31_C1,TCGA-LN-A8I1-01A-11R-A36D-31_C1,TCGA-L5-A4OW-01A-11R-A28J-31_C2,TCGA-JY-A6FD-01A-11R-A336-31_C1,TCGA-L5-A43H-01A-11R-A24K-31_C1,TCGA-JY-A939-01A-12R-A37I-31_C2,TCGA-Z6-A8JE-01A-11R-A37I-31_C2,TCGA-R6-A6L6-01B-11R-A336-31_C1,TCGA-2H-A9GN-01A-11R-A37I-31_C1,TCGA-L5-A4OM-01A-11R-A260-31_C1,TCGA-L5-A4OR-01A-11R-A260-31_C2,TCGA-R6-A6Y2-01B-11R-A336-31_C2,TCGA-IG-A7DP-01A-31R-A336-31_C1,TCGA-2H-A9GF-01A-11R-A37I-31_C2,TCGA-VR-AA4D-01A-11R-A37I-31_C2,TCGA-L5-A8NM-01A-11R-A37I-31_C2,TCGA-LN-A49W-01A-11R-A260-31_C2,TCGA-LN-A49Y-01A-11R-A260-31_C1,TCGA-LN-A49O-01A-11R-A24K-31_C1,TCGA-R6-A8W5-01B-11R-A37I-31_C2,TCGA-Z6-AAPN-01A-11R-A406-31_C1,TCGA-IG-A3YA-01A-11R-A24K-31_C1,TCGA-Q9-A6FU-01A-11R-A31P-31_C1,TCGA-2H-A9GR-01A-12R-A37I-31_C2,TCGA-JY-A6FE-01A-11R-A336-31_C1,TCGA-L5-A8NI-01A-11R-A37I-31_C2,TCGA-IG-A3YC-01A-11R-A24K-31_C1,TCGA-R6-A6DQ-01B-11R-A31P-31_C2,TCGA-L5-A8NF-01A-11R-A37I-31_C2,TCGA-2H-A9GL-01A-12R-A37I-31_C2,TCGA-L5-A88T-01A-11R-A354-31_C1,TCGA-L5-A8NN-01A-11R-A37I-31_C2,TCGA-Z6-A8JD-01A-11R-A36D-31_C1,TCGA-VR-AA7D-01A-11R-A406-31_C1,TCGA-V5-A7RE-01A-11R-A354-31_C2,TCGA-LN-A5U5-01A-21R-A28J-31_C1,TCGA-R6-A6DN-01B-11R-A31P-31_C2,TCGA-LN-A7HW-01A-22R-A354-31_C1,TCGA-IG-A4QT-01A-21R-A260-31_C2,TCGA-L5-A8NQ-01A-11R-A36D-31_C1,TCGA-JY-A93D-01A-11R-A38D-31_C2,TCGA-V5-AASX-01A-11R-A38D-31_C2,TCGA-2H-A9GK-01A-11R-A37I-31_C2,TCGA-L5-A4OX-01A-21R-A28J-31_C2,TCGA-L5-A4OF-01A-11R-A260-31_C2,TCGA-L5-A88W-01A-11R-A354-31_C1,TCGA-V5-AASV-01A-11R-A38D-31_C1,TCGA-IG-A5S3-01A-11R-A28J-31_C2,TCGA-IG-A3QL-01A-11R-A24K-31_C1,TCGA-VR-AA7B-01A-31R-A406-31_C1,TCGA-L5-A4OI-01A-11R-A36D-31_C2,TCGA-L5-A4OE-01A-11R-A260-31_C1,TCGA-Z6-A9VB-01A-21R-A37I-31_C1
HSPD1,14.103863821553107,14.5500036777695,14.664686151968917,14.534124103248327,14.222911541677014,15.413618037309801,15.022351278330806,15.001802051271508,15.83367774039141,15.779657241265001,14.846993914724216,13.938702894079654,16.453281119185274,14.313020232549139,15.029248534809382,15.032396928732476,15.164049767939478,15.10928257766431,14.11491930181582,15.159026120993053,15.001607246012506,14.398796722352362,15.563501965294785,15.05963276976481,15.087368944629572,14.874503797427492,15.444293034167169,14.551286338722429,13.496502422990375,15.692580235743216,14.302001808360137,13.909074994354503,14.890843045990028,14.954896652295272,14.442319310044349,14.139538023607772,15.030078990781464,14.476505590476568,15.551851311362984,15.003634939856665,15.033095369148134,15.14601239740922,14.84629794429895,14.420527234118554,15.82876381142849,13.049159537533185,15.393304999677628,14.997774818968546,14.88798522581594,14.252397699713057,14.511377603014111,14.384753175994037,14.622012968284375,14.941414772184238,15.29329335494462,15.852462075379895,15.385272861802221,15.568282409899737,16.069737100304962,14.259389906837962,15.14697031020387,14.663054212285555,14.864542416011597,14.879811331306326,14.170192460052665,14.519724228640888,13.55225348203627,15.036642013162751,15.530463548871094,13.786927858307775,14.915847649743144,14.326354339157815,15.236488484629774,15.155448590970485,13.884674536706385,14.534780146664623,14.694776220612168,14.635144275694588,14.132626618335646,14.79446460549123,14.933429065667482,13.717991061227659,14.422606403903485,14.79602085929078,14.459727935323796,14.970025263486301,13.810234014131002,14.73587622303383,14.773946056963274,15.130986787425938,15.107052105037404,13.87310265929466,14.501181400438304,14.968724968266855,14.7320114734311,14.097742317335978,15.566349295761135,15.01878318013108,15.563826673734393,14.763056789949694,15.117011791346444,13.36070211111713,14.546486887436792,13.834520083750087,14.909754334568328,14.957749518787692,15.327021253182542,15.61350010305909,15.668247170469382,14.554327114773793,13.498056269684582,14.417230585241931,14.687797369789191,14.977210218387448,14.087344903312191,15.130194536336177,13.90689706814712,15.189482007111687,13.968639641650277,15.657061504703043,15.245307573301915,14.578843779910656,14.940144709636648,14.170482974733536,15.107103038450806,14.96936448357561,13.91695086693392,14.181797359896509,14.343311301453205,13.814151681993096,14.824808724594751,14.981998841907302,14.232201253669965,14.73129186484271,13.53255368970668,13.926385394594389,15.128522865299951,14.022030858160432,14.71527806578448,17.166977766774444,14.407281728099372,15.116854962228254,14.248901929155707,13.394005343991564,14.807465494045022,15.77114026113727,15.657272336187308,14.785873789345658,13.518968142825853,15.529784068017737,15.756893551276084,14.939077249511158,14.056102755376637,14.513062729493047,14.630837615101711,14.547517846528699,16.046418918813014,13.91398769852248,15.402875560198373,15.306552633857104,15.095929559094964,13.636049452027576,15.221701729253098,14.772396274432541,15.494820953866476,15.935412584388951,15.781593953511488,15.548954036465666,14.665838225431344,14.169494732908229,13.605110450291066,14.169425425969903,14.436885315275498,14.993610011989684,15.606840807441847,14.721997397561903,15.035060745906256,14.897426591875986,15.100979678026066,14.644656219965288,15.286353908056666,14.779051042352886,16.69005421257461,15.533068989115494
HSPE1,10.959375451504268,10.977298291074167,11.036097038794217,11.579504759782298,10.569846553414223,12.00163760831849,11.683960177835552,11.202920481763718,12.80228984596222,12.59643826350175,11.974828338218119,9.726660652569414,12.24032288870008,10.92524528453093,10.873436897749695,11.2389409068849,11.869699190164663,11.372282800821493,10.322666066328907,12.230982484109887,11.465220265805247,11.437066724232304,11.972102384559053,11.94070784252011,11.80100892679228,11.401753669038605,12.051091106661366,11.801497890412879,10.311350530763084,11.68704162437186,11.30795907975987,10.305859584908688,11.656922645603702,11.556675876067862,11.369934252396684,10.98788944799687,12.077228978666362,11.364648794734965,12.162574860317928,11.849978081052708,12.160029635111112,12.644587786483799,11.563570434421292,10.909362485219745,11.494989704670573,10.862000444017704,12.056928240317843,11.596847226490329,11.489640050518508,10.721224431157333,11.763597343343573,11.38826990659634,12.374822789652368,11.365132586063542,12.1385918168174,13.374157433991227,12.03931051403427,12.344553557005263,12.776211055433144,10.95294398349598,11.384645209280771,12.737045981459298,11.778226769334838,11.194798763568182,10.710128724337848,11.620535742194916,10.627993336362717,11.165100693840161,12.301843844012303,10.187177833578954,11.678195986904855,11.87001046196108,11.27809596531266,11.669247167671037,10.550469120538656,11.111627880173083,11.310470980128025,11.465132967081571,10.626589167683225,11.562119446523798,11.805815003509826,10.623326645140452,11.258440078102602,10.825866078110982,10.915676436758512,11.016854444100144,11.040948690040011,10.653320337313215,11.678958776004444,11.91099282061574,12.341215699388494,10.6831056479141,11.49885520350556,11.284091268558862,11.777566054340735,11.038334384864196,12.236341343294827,11.660131321044286,13.126518596808802,11.768356540474777,11.160743716384786,9.957812474804424,11.637910670113905,10.477422370869863,11.560238445911894,11.43156191726599,11.873965935299161,12.615114257906637,11.437035715227802,11.351565707313055,10.99822896051014,13.09816893878711,11.063631237708966,11.83162497204424,11.305941918643441,11.666139360721619,11.229748972551215,11.968211032116187,11.243105761189769,11.928674152290075,11.648473970576447,11.64437775399146,12.325317291869782,10.167122314546281,11.691341877372304,12.614040081764129,10.85124100132564,10.9164471910953,10.97783417111665,10.313973481034555,11.604595683222225,11.485240436878174,12.183809317997707,11.481092497948653,10.061597093541977,10.962785943580434,11.148223799304063,10.964890667516189,11.782014109551813,13.086955330688498,10.650913201657717,11.929983608741763,10.638855345153422,10.443599761176582,10.916587530619694,12.978642517507856,11.952704923539452,11.305692848182849,11.613564184955141,11.87763981479529,11.311389303952861,11.82644196130373,10.916816817525106,11.123727138548338,11.329963424195306,11.705065313795272,12.676292086585677,11.006088066954433,12.36308179025898,11.46419654848088,11.684998472944043,10.395311622479962,11.601226727025072,11.283233997251456,12.02484184272032,13.649358920681735,12.3957976246955,12.20343326805478,11.251413140612756,10.727959134423083,10.61926753802606,11.05640988405309,10.966151622949534,11.822517952656042,12.256510937646484,11.014838195372105,11.39389640384405,11.821248285385277,11.394864406204611,12.100264660880567,11.582703087296492,11.321460466715278,12.956386404879604,11.995212318167535
CCT6A,13.669010728732589,13.704642373609653,13.94477798648283,13.720229050654716,13.34855699229512,14.351576784537837,14.289481806716667,12.208378755326645,14.539270603949372,14.345514881111871,13.937444341389483,12.816635181006234,14.293635617925494,13.357732351570192,13.908820798700448,14.282819820971305,14.113090686512944,13.898654486006723,13.073148465519399,13.571117437710733,14.491986888979984,15.097117438575784,13.749321050305022,13.367374815898197,14.682062851259722,14.367256297855704,14.880904706416741,13.725135399373197,13.143844513761527,14.253055177686287,13.008390718988695,13.858143453465882,14.390763025461512,14.824804670902784,13.567440504704187,13.673318668849562,13.883177477326898,13.180722181189681,14.126176322363099,13.59613248275869,13.79559301811832,14.06584541168365,14.485823064967185,13.64396506450899,14.111944249908412,12.549886610489773,14.698460974471738,14.009851051012237,13.85025042520371,14.790959313046775,13.773326800710244,13.982176546395305,14.403997117154175,13.82082765224141,14.87389358568798,14.10829611270509,14.434884902448271,14.087240326357273,14.920881100741457,17.00513683252025,14.236932864674262,13.579167033434032,13.7719676160191,14.05874512041918,13.897392720835663,14.132662468098996,13.235895841766657,14.152750647220405,14.044857205098568,13.410448712624117,13.771350050607476,13.155118282140332,14.13115068835391,14.483616840400693,13.188318721137714,14.043194722202053,14.055409463579213,14.143630569485035,14.224372184271836,15.70424063844238,13.244163499231664,14.313256473438992,14.00211751322186,13.779777177198989,16.613774325068174,14.864288242895134,12.760550569855418,14.52504449877691,14.386381638666068,13.66441264367941,14.173583335053868,13.341820395385271,13.557080634017733,16.369311357087444,13.770304938039557,13.663653806516669,13.820835247492345,15.322483695828844,14.219990513811114,14.112235022804317,13.810060707643295,13.335502292636871,14.107429923494516,12.75351896004749,13.753530054707854,14.962067241621616,14.523084893508488,14.039729679352273,14.603486981731859,13.326858691336373,14.72769842513096,13.558025446491811,14.442913731701074,14.378394499972964,13.006479926055665,15.006706987531562,14.125219919162056,14.654243276635164,14.189995031098595,13.656586194519424,14.655719940048467,14.36884427478389,14.040209965375427,13.461424448776512,13.034262486484751,13.988928443670668,13.694784615119364,13.359241113724519,13.025640871412822,13.736389818518118,13.841266712781135,14.187090887003249,13.3228435107654,14.142394541210264,14.367361975444158,13.447657154916394,14.000849852901991,13.268572652058396,13.83837875670475,15.056105884770027,13.417107850672506,14.833085394995479,13.847625540418658,12.516373216303709,14.930294817205539,14.149012102149756,13.836023549766958,13.903881992748751,16.727491209071108,14.82284863035196,14.225502490677954,14.7170703410866,13.29799630654562,15.168005494022974,13.934785427129768,14.606347233413764,14.215242138518867,13.734590501226624,14.202389316847823,13.441140427498476,14.232975437558943,13.52523679908631,14.280899704796024,13.628178366719093,14.478485577474334,13.87942327221391,14.37186142160589,14.833490062755466,14.168823464939047,12.829156532861056,13.35008615053598,12.576149560615084,13.471107598723076,13.557184355918263,13.928470564043506,14.392066439677269,14.139485642734503,14.117037911763862,13.870738140582963,14.472047850884646,13.14313959504145,13.422936458705575,14.681808683987514,13.999277867962412
HSPA9,14.198691004866703,13.71566952983471,13.339965265351191,13.50139988938654,13.014580888189,13.850188575417695,13.703432821094445,14.391301999356521,14.860685490787013,15.0383513823648,14.333883946549832,13.265956986256457,14.24290156111294,13.649847209781301,14.54824691702357,14.338986640541929,14.116919104028032,13.843391508667676,13.207472629569212,13.813288850089224,13.802311532954764,14.95154927649528,14.48152644349699,14.763795176140077,14.330813066142465,14.088713229140039,14.508832413897405,14.178805493887507,13.659981020190088,14.838957885744351,14.609780230609518,14.121782369262013,14.036300834058837,13.661760592509102,14.925176511422872,13.826598152019937,13.551303821134018,13.574077336229418,14.947701045481006,14.31095542162745,14.06585749904103,13.901765212664861,14.15387310813569,13.32691072912285,14.382693951469042,12.789648990427429,14.52519589604004,14.298729131980052,14.002310199556714,14.199462470584564,13.217186384474076,14.21122283976846,13.253784392359627,14.275209939324025,14.86121669824439,13.81764996233207,14.755149584504135,13.993314087762156,13.458687778148454,13.889341248125579,14.421727880346667,13.464886818103617,14.010597368163301,13.9374276610297,14.05764801059507,14.428555478503162,12.964263642263056,14.336398165323624,14.253075224933603,14.2882687238773,14.518522639441112,12.936892684054602,13.724434589142463,13.95453939742459,13.804935990405433,14.021998567963553,14.292454125687604,14.900691050381981,15.158139805471174,14.231504403679072,13.884590445196372,13.318272308779658,14.266578226463348,14.604982318353526,13.70631273697183,14.251391294419669,13.596018992266728,14.394465431695403,14.592205598454763,14.996581656436687,13.447011818385871,13.704881696625163,13.708781946522924,15.33051459103176,13.924911824581768,14.001463896205085,14.006501551586677,13.649821286828947,14.720864713876159,14.337849133455238,14.735301060934903,13.902544965350877,14.223240445890688,13.161717617353911,14.842080189015224,14.384967850395244,14.749320923279951,14.429736988385773,13.984384430066633,13.593818556153066,14.02467316237805,13.965050026748045,13.698257410076998,14.513946159318833,13.659898271521223,13.874653431231359,13.503611536716598,14.288159729430898,14.005669407516848,14.851383216829728,13.99999861300082,14.453622222377016,14.299032593369256,13.959609287146211,14.3620635332973,14.389863280926965,13.250122650680904,13.365696463157706,12.9108499941603,13.34993526654865,13.67487286222344,14.449205957427164,14.364075899156846,13.640151085565064,14.386561118677367,14.205129430716715,14.318488263835894,14.053628136094252,14.449500048720289,14.335373959725729,13.341452365462796,13.83760548337943,13.647701302368375,13.502500521519927,14.692782760527434,13.908491760458451,14.75858805134131,13.761726859954257,14.307654136788376,14.804765464986643,14.75006711697022,14.252942471232954,13.873602768318388,13.640817968101727,13.60154996603353,13.814591036754404,14.081839049783307,13.49159920335569,14.256202523736754,14.71565886144761,13.714037769394885,13.90312236620562,14.554336194824582,14.106914937120777,15.041890843890494,14.312568570209498,14.937667824725704,14.386272530632528,14.027383376344316,13.336307906058654,13.76658153469364,13.302684400171412,13.343951206613164,14.334911893583442,14.752221470928887,14.347594136793004,14.861870481042883,13.98950301787793,14.149463565407794,13.952154959567382,14.461799811687452,14.508485492725372,14.279031202127747,13.94306402696906
DNLZ,3.9614171937877813,2.9391883647155828,3.9436708680611554,2.4828736682705403,3.211143913146936,3.401108332290209,1.7921658005060275,3.231479704084906,2.1806216626988397,2.890509933296099,3.798436361794144,2.3332483368169687,2.6930186290928506,3.781819234947953,3.7414540736563664,3.077974160647309,2.8796679517769515,3.436604975657192,2.3305800445360125,4.310769247066125,2.1769428772070487,2.894458431168693,5.096482653905881,2.931410007871963,3.988320656031794,3.479879481502133,3.0173199060283253,3.6362839124102044,3.363962087607253,2.5262668654093408,3.2348209250001654,3.528736164296592,2.562184660334904,4.190848703150502,3.969644883338442,2.583553649882964,3.5266478080661785,4.235072183078273,2.607208477855064,4.101063587708508,3.706762461482546,2.3402924283710784,2.195928561403126,3.7342620172555585,2.707094412927212,5.870437311872108,3.493043406895484,2.613933337067001,1.6217840918486561,3.621342016336561,4.639401219234456,2.7518399144036323,3.209739449211485,2.971728161004727,1.5502668195242655,-0.13416726581803054,4.046092670695819,2.740897958028918,3.8721991626050754,2.8909969934978457,4.12624531371967,4.242838053932215,1.3197585097172597,3.6836636215504504,3.0817539976963797,3.8499766935585176,4.236994392050962,1.4063717015941342,3.228784508695122,4.252506930135823,4.022262164265397,4.104504020012568,3.142918642153122,4.040431562788399,2.667928894422068,1.6965168033623597,2.330333452726733,3.8493784440305787,5.42396591431447,3.554472619467071,2.1262697443107403,3.904280689360066,1.622408063682534,3.463611842381417,2.713034002649867,2.8281073972212694,3.8002510709735424,2.4543734415703584,5.418793250747296,3.23587326392165,2.6087053848559094,3.170737887710535,2.8632680448923438,4.437383429074196,3.1083178786954546,3.4803206049052977,3.742296428847931,3.082170834866968,3.6539167746042946,4.299772462371289,2.9761794015668106,2.961092404356081,4.473500016197349,2.556148948085518,3.6099067656867225,2.352568923570285,3.8359995917794985,-0.13416726581803054,3.160501492557494,3.409047285274702,3.7213001244254724,4.4502593645165565,3.648693569328632,2.536356651970054,-0.13416726581803054,3.85553118314333,2.979306277198786,5.002931122522758,2.2253384777322305,3.2060620783232894,3.63589711044218,3.253293961420752,3.909149832050502,3.9329338630873423,4.877850536975888,4.756177056386709,2.5667781885664653,3.759398815858748,2.7428923955531967,3.137695461488348,3.7474594462594437,2.141797466400671,3.536236445482889,3.746060466383154,3.715399143320093,3.7910681663756987,2.940763576185761,2.392151093578784,3.6031481476096268,2.9742209788165206,2.896600142013914,2.9877818344107303,2.8217029145297006,4.183825583901818,4.84622092671489,2.6607421599218006,3.45112707424186,1.7052709225419544,2.1613927711872796,4.621922297125534,3.3444509310059534,4.1193292358386735,2.542523344447505,1.9143993464131317,2.447100126865859,3.4310000542475327,3.689180750994394,2.199755711403427,2.6109353806083644,3.559841839803734,4.187357190110343,2.6751115242880523,3.201371571087752,3.837643871778616,5.309597752921962,2.2180447555800327,3.4404347943138154,2.984140932655262,2.6630320264025764,3.507880177964816,2.416226107096398,3.6573588184070034,2.262471668654559,3.0580780428323697,4.482987111548332,3.1036369998289572,2.973841634260975,3.8848491904550735,2.6092881862290827,3.7159956126802123,3.455862576623369,2.755091983757462,2.47297972164785,3.4628222741811467
