ensembl_base,gene_name,gene_ensembl,logFC,logCPM,F,PValue,FDR
ENSG00000053438,NNAT,ENSG00000053438.11,-3.7410599554437005,2.833127081795264,130.3574797906809,2.2287657217271376e-25,4.6699328167348714e-21
ENSG00000267127,AC090360.1,ENSG00000267127.7,2.1910235173820802,0.16381377575592132,78.63189128988917,6.315887460509018e-17,3.3895233853790606e-13
ENSG00000156466,GDF6,ENSG00000156466.10,2.5096107142022817,0.22231070439937667,78.54843350569253,6.466009828560345e-17,3.3895233853790606e-13
ENSG00000163631,ALB,ENSG00000163631.17,-5.165484783562504,7.636002822016928,78.6151430561763,6.470717100900225e-17,3.3895233853790606e-13
ENSG00000168631,MUCL3,ENSG00000168631.13,3.518256454386719,6.160729626485652,74.83655536862855,2.977595027694855e-16,1.2477909723058061e-12
ENSG00000279930,AL032819.2,ENSG00000279930.1,-2.6840473918418524,0.8900101032175332,73.87895692948557,3.794681588511831e-16,1.3251660554014733e-12
ENSG00000141837,CACNA1A,ENSG00000141837.21,2.0011952666729007,1.9106614672797684,73.54680436628456,5.134620668283536e-16,1.5369386694649273e-12
ENSG00000148600,CDHR1,ENSG00000148600.15,1.5849422063179441,-0.055330632024783825,67.92564104889937,5.150972045208682e-15,1.2584936362019689e-11
ENSG00000152578,GRIA4,ENSG00000152578.13,2.0474847569679384,-0.2749851928347587,67.67879623503924,5.405642497884656e-15,1.2584936362019689e-11
ENSG00000178458,H3P16,ENSG00000178458.5,-1.3798914907562498,-0.20816514572191278,61.61144636597468,6.335301472686591e-14,1.3274357175720214e-10
ENSG00000140279,DUOX2,ENSG00000140279.13,2.429622254446209,4.855030547632407,59.808359434885304,1.535415496662991e-13,2.924687354689059e-10
ENSG00000148053,NTRK2,ENSG00000148053.17,1.7455078004864542,3.057437537813413,56.88024956275091,5.371600153048943e-13,9.379261500569542e-10
ENSG00000253709,IGHV1-14,ENSG00000253709.1,1.8019751407750357,-0.5241099419257328,54.094142357547334,1.7024961047664587e-12,2.7440308371670467e-9
ENSG00000211655,IGLV1-36,ENSG00000211655.3,2.072027122200244,4.168943879214907,53.05013669466922,2.7923901064918367e-12,3.983574587975267e-9
ENSG00000224511,LINC00365,ENSG00000224511.2,1.5150657301760182,-0.2173407824279919,53.00089493400845,2.8517930043253476e-12,3.983574587975267e-9
ENSG00000205609,EIF3CL,ENSG00000205609.13,-1.425755476571949,0.2770443453257759,52.420673935186855,3.545470774404131e-12,4.6430155710056095e-9
ENSG00000102010,BMX,ENSG00000102010.15,1.8679764741307627,1.7588819361975723,50.73035155940576,7.743859312061158e-12,9.544534362683379e-9
ENSG00000177301,KCNA2,ENSG00000177301.16,1.4472918220572057,0.9008875069664426,50.131509290973796,1.0121953181086547e-11,1.1782515833517024e-8
ENSG00000184956,MUC6,ENSG00000184956.16,3.5750078948729387,6.801838038185086,49.359703228509495,1.3947293062988615e-11,1.4821186633413305e-8
ENSG00000261742,LINC00922,ENSG00000261742.6,2.307384777675118,2.1397781706213497,49.34839680499653,1.4147078350034176e-11,1.4821186633413305e-8
ENSG00000140274,DUOXA2,ENSG00000140274.14,2.2875044430649942,2.09869820017467,48.294966622595524,2.2473131284654503e-11,2.242283427654123e-8
ENSG00000255974,CYP2A6,ENSG00000255974.8,-2.3814512773903567,1.6903292907049599,47.903352517125114,2.6506518586373622e-11,2.524504927001302e-8
ENSG00000228037,AL139246.3,ENSG00000228037.1,1.0640401226500704,-0.9395612867238724,47.30190365484918,3.261718831404651e-11,2.971425855409637e-8
ENSG00000181234,TMEM132C,ENSG00000181234.9,1.6166522515884991,-0.6968543734977395,46.09728350988908,5.664701506667247e-11,4.945520444549951e-8
ENSG00000142408,CACNG8,ENSG00000142408.6,1.5112567964607542,-0.3074307084504408,45.98315068513424,6.160048170225463e-11,5.0742449811142784e-8
ENSG00000229344,MTCO2P12,ENSG00000229344.1,-1.5902551303915056,1.6839628785927196,45.9641222084446,6.296490693884945e-11,5.0742449811142784e-8
ENSG00000118308,IRAG2,ENSG00000118308.15,0.8391530815738782,3.059513667568077,45.70247234435082,7.019759699280267e-11,5.4475935177414604e-8
