ensembl_base,gene_name,gene_ensembl,logFC,logCPM,F,PValue,FDR,comparison,cluster1,cluster2
ENSG00000074590,NUAK1,ENSG00000074590.13,-0.5743108777442759,4.126542748000246,42.39162095849233,1.8102588709579726e-10,8.620593601609823e-10,Cluster2_vs_Cluster1,1,2
ENSG00000106537,TSPAN13,ENSG00000106537.8,0.4127451170080395,7.757292149452952,42.38339117836958,1.817174252663706e-10,8.651675748362764e-10,Cluster2_vs_Cluster1,1,2
ENSG00000275152,CCL16,ENSG00000275152.5,-0.8144910637391545,-2.3318248910311694,41.85843530171547,1.8224319655152148e-10,8.674854037560351e-10,Cluster2_vs_Cluster1,1,2
ENSG00000110651,CD81,ENSG00000110651.12,-0.3123906293605652,9.444150565682113,42.37497196981687,1.8244031983984366e-10,8.682381980500314e-10,Cluster2_vs_Cluster1,1,2
ENSG00000010810,FYN,ENSG00000010810.17,-0.47402282606139073,3.783087095954779,42.35398577247204,1.8427436967981015e-10,8.767791826905449e-10,Cluster2_vs_Cluster1,1,2
ENSG00000054219,LY75,ENSG00000054219.11,-0.6341840268910811,1.3600556714720924,42.36047554023028,1.843274037210352e-10,8.768442393110187e-10,Cluster2_vs_Cluster1,1,2
ENSG00000225339,AL354740.1,ENSG00000225339.4,0.5233173017353926,-1.7929744077397054,42.151680095034955,1.8496978008376247e-10,8.797121671490129e-10,Cluster2_vs_Cluster1,1,2
ENSG00000187676,B3GLCT,ENSG00000187676.8,-0.2639959226332049,3.1623115421139882,42.32161315309699,1.871296406139659e-10,8.897944512182109e-10,Cluster2_vs_Cluster1,1,2
ENSG00000114120,SLC25A36,ENSG00000114120.14,0.24881408607666092,6.297910132196569,42.30515122871843,1.8854792011001776e-10,8.963469945136291e-10,Cluster2_vs_Cluster1,1,2
ENSG00000198453,ZNF568,ENSG00000198453.13,0.21490072108332056,3.5579373439633026,42.29284365411729,1.8967003487288747e-10,9.0148909043382e-10,Cluster2_vs_Cluster1,1,2
ENSG00000160299,PCNT,ENSG00000160299.17,0.2417497716866049,5.147925031004206,42.29076721241966,1.8983237598745206e-10,9.020682252287691e-10,Cluster2_vs_Cluster1,1,2
ENSG00000108352,RAPGEFL1,ENSG00000108352.13,-0.5477931087596706,3.3592331157528172,42.28028541363908,1.9080648090917693e-10,9.064813822501603e-10,Cluster2_vs_Cluster1,1,2
ENSG00000100836,PABPN1,ENSG00000100836.10,0.4818119495496755,3.7315453968613506,42.279735261580086,1.9084246903771836e-10,9.064813822501603e-10,Cluster2_vs_Cluster1,1,2
ENSG00000178921,PFAS,ENSG00000178921.14,0.30350006970248683,4.826855751967724,42.27764134874072,1.9101246531606976e-10,9.070954359083534e-10,Cluster2_vs_Cluster1,1,2
ENSG00000132514,CLEC10A,ENSG00000132514.14,-0.7110752447123572,1.9590289652191646,42.271406173508716,1.9186651062725278e-10,9.1095700282253e-10,Cluster2_vs_Cluster1,1,2
ENSG00000057608,GDI2,ENSG00000057608.17,0.20855484360528811,7.984468794360018,42.25841130190636,1.9275080410222666e-10,9.149605077744095e-10,Cluster2_vs_Cluster1,1,2
ENSG00000172296,SPTLC3,ENSG00000172296.13,-0.5552611930473006,3.278826267754887,42.24897973989822,1.9364915565866015e-10,9.190290244158441e-10,Cluster2_vs_Cluster1,1,2
ENSG00000158987,RAPGEF6,ENSG00000158987.22,0.22047132980171905,3.7302574525621344,42.21808112276856,1.9647389376875722e-10,9.322361941398519e-10,Cluster2_vs_Cluster1,1,2
ENSG00000131080,EDA2R,ENSG00000131080.15,-0.631753684395991,1.8580484401669883,42.21473314485247,1.9709945275865016e-10,9.350052191448998e-10,Cluster2_vs_Cluster1,1,2
ENSG00000198353,HOXC4,ENSG00000198353.8,0.731599150517807,2.733359349876277,42.20512044050618,1.9775140506276323e-10,9.378982436838783e-10,Cluster2_vs_Cluster1,1,2
ENSG00000117139,KDM5B,ENSG00000117139.18,0.2687933830216546,6.678950864124913,42.20111572464954,1.9803166387942311e-10,9.390275385785245e-10,Cluster2_vs_Cluster1,1,2
ENSG00000189159,JPT1,ENSG00000189159.16,0.43187490832608194,5.66964757953985,42.19532668809832,1.9857356358743988e-10,9.413967388885716e-10,Cluster2_vs_Cluster1,1,2
ENSG00000137942,FNBP1L,ENSG00000137942.17,0.3511357198952133,6.683111012777093,42.19131719004711,1.9894922676474923e-10,9.429770052421954e-10,Cluster2_vs_Cluster1,1,2
ENSG00000260589,STAM-AS1,ENSG00000260589.1,0.5851448298512815,-1.2550162704641195,42.153060484674626,1.9931928249473194e-10,9.445300268315558e-10,Cluster2_vs_Cluster1,1,2
ENSG00000225871,AC245100.2,ENSG00000225871.2,0.6969139796526534,-1.2202483459252447,42.12234069706405,2.0234919820185093e-10,9.586841957342903e-10,Cluster2_vs_Cluster1,1,2
ENSG00000108953,YWHAE,ENSG00000108953.17,0.23975497200923482,9.215310237124259,42.146623946619876,2.0318887106551992e-10,9.62457682484922e-10,Cluster2_vs_Cluster1,1,2
ENSG00000241956,AC109466.1,ENSG00000241956.10,0.9992419881225681,0.16728825587941995,42.170374044668606,2.0368449324208652e-10,9.646002244800087e-10,Cluster2_vs_Cluster1,1,2
ENSG00000152402,GUCY1A2,ENSG00000152402.11,-0.6608254729078146,3.5268119932283244,42.13253799049651,2.0457404062947548e-10,9.686069932205792e-10,Cluster2_vs_Cluster1,1,2
ENSG00000131002,TXLNGY,ENSG00000131002.12,0.4201350439988963,6.017289044422578,42.12870897662398,2.0491386646612156e-10,9.700098179485318e-10,Cluster2_vs_Cluster1,1,2
ENSG00000172062,SMN1,ENSG00000172062.17,0.3128047320286144,2.1886162364421624,42.12482637490612,2.0548435438470536e-10,9.725037099273596e-10,Cluster2_vs_Cluster1,1,2
ENSG00000173917,HOXB2,ENSG00000173917.10,-0.6809567342712824,1.8901657160976646,42.123942698596515,2.0571980602250217e-10,9.734112401791164e-10,Cluster2_vs_Cluster1,1,2
ENSG00000143674,MAP3K21,ENSG00000143674.11,0.46438168190725354,2.9995590144490416,42.11796931332755,2.0601314814346543e-10,9.745922491382415e-10,Cluster2_vs_Cluster1,1,2
