ensembl_base,gene_name,gene_ensembl,logFC,logCPM,F,PValue,FDR
ENSG00000132967,HMGB1P5,ENSG00000132967.9,-5.765185113908542,3.5971455758383195,1102.7245951848615,1.0848391140330712e-53,2.0128104921769604e-49
ENSG00000242616,GNG10,ENSG00000242616.4,4.797716567252516,-0.357560600493704,651.7991258703097,2.3866471382397084e-53,2.2140925501449774e-49
ENSG00000236439,AC099336.2,ENSG00000236439.4,-4.779560852122171,0.9152177282484151,495.04233468706974,7.775304740453489e-49,4.8087668051458014e-45
ENSG00000234985,AC074085.2,ENSG00000234985.2,5.996444736449048,1.5231937673722105,683.3591229340776,1.2287578384635512e-48,5.699593233713182e-45
ENSG00000213707,HMGB1P10,ENSG00000213707.2,-4.467178434414525,1.30743573213325,578.4515938849395,1.5197548128391722e-47,5.6395061594836e-44
ENSG00000271303,SRXN1,ENSG00000271303.2,5.600252605396362,0.38757886660322205,471.7925326316903,5.441859979366604e-46,1.6828045009527997e-42
ENSG00000213131,YWHAZP4,ENSG00000213131.3,-4.733739369205366,0.16274540653651448,413.7933705658786,8.125065417410508e-46,2.153606625066208e-42
ENSG00000214297,ALDOAP2,ENSG00000214297.3,4.829986521862527,-0.5364975252213375,421.5146472046928,1.5596569169262479e-44,3.6172343045812004e-41
ENSG00000227063,RPL41P1,ENSG00000227063.5,-9.876531586420167,3.080372221577673,1159.2160393077024,1.4763574868345994e-43,3.0435929789699065e-40
ENSG00000248098,BCKDHA,ENSG00000248098.12,3.652076207130057,0.3153609455796313,673.6776300499076,1.7335876152502545e-43,3.2164984613353225e-40
ENSG00000219222,RPL12P47,ENSG00000219222.1,5.232519609848241,-1.1178994537986762,383.2055437907264,4.965695241994499e-43,8.375773592724176e-40
ENSG00000226781,TBCAP1,ENSG00000226781.1,-3.613048356430868,-0.49800536265000217,357.1045966649733,2.6617258633139015e-42,4.115471805660511e-39
ENSG00000237039,RPS28P4,ENSG00000237039.1,-5.191329821089145,1.9327690950671246,440.90724772837376,3.263939072331836e-42,4.3366196347003786e-39
