ensembl_base,gene_name,gene_ensembl,logFC,logCPM,F,PValue,FDR
ENSG00000101558,VAPA,ENSG00000101558.14,0.020896032356027553,7.112131000310206,0.11216175918055851,0.7379496377216924,0.8063105044573526
ENSG00000158792,SPATA2L,ENSG00000158792.16,0.034615890081172974,3.7467570244655537,0.11203753509612696,0.7380895127235861,0.8064229127236093
ENSG00000171992,SYNPO,ENSG00000171992.13,-0.04072426942645316,8.931242937294094,0.11189589606395631,0.7382489344384129,0.8065566650270204
ENSG00000238832,AC004839.1,ENSG00000238832.1,0.03441524236668843,-1.6410354131981013,0.11179422664040942,0.7383483193453346,0.8066000962033841
ENSG00000270482,AC026367.1,ENSG00000270482.1,-0.04086356122946688,-1.7414276539044695,0.11177753714068635,0.7383626975981155,0.8066000962033841
ENSG00000256262,USP30-AS1,ENSG00000256262.1,0.04955977274982027,-1.2711401002695788,0.11168326340630924,0.7384827658138771,0.8066908312340924
ENSG00000184574,LPAR5,ENSG00000184574.10,0.038396647103643,2.9915151495646413,0.11152629808603981,0.7386658794460946,0.8068504221641956
ENSG00000105197,TIMM50,ENSG00000105197.11,-0.023190778549161434,5.6620225010058265,0.11144509163335146,0.7387573366296057,0.8069098850729364
ENSG00000122971,ACADS,ENSG00000122971.9,0.040169505171510134,6.005637818021949,0.11134484779253491,0.738870542115408,0.806993095479759
ENSG00000171843,MLLT3,ENSG00000171843.17,0.02471551745882582,4.574063037222018,0.1110940964425024,0.7391539783782193,0.8072622139848704
ENSG00000111203,ITFG2,ENSG00000111203.13,0.017750331320504843,4.799271090209792,0.11099129856277401,0.7392702691627543,0.807348767821061
ENSG00000175220,ARHGAP1,ENSG00000175220.12,-0.02531764538067665,7.422843513120243,0.110889755023593,0.7393851970312086,0.8074338246337303
ENSG00000203999,LINC01270,ENSG00000203999.9,0.04322474031756017,-0.24419048808077987,0.11076752211286249,0.7395262875523876,0.8075474420008714
ENSG00000162441,LZIC,ENSG00000162441.12,-0.017099956475395885,5.267780871878416,0.11071668484139799,0.7395812299501816,0.8075669807245821
ENSG00000257576,HSPD1P4,ENSG00000257576.1,0.040494193754730116,-1.0912857960838835,0.11052695154952026,0.7397937603186053,0.8077585830618965
ENSG00000135218,CD36,ENSG00000135218.19,0.051127778470567986,7.207810128504811,0.1102518872635297,0.7401085282313503,0.8080480903361592
ENSG00000173482,PTPRM,ENSG00000173482.17,-0.032003600928492526,7.592096139507854,0.11023029728974605,0.7401330515007303,0.8080480903361592
ENSG00000111913,RIPOR2,ENSG00000111913.20,0.03623668069166298,4.307439040585432,0.11003961393889292,0.7403497797256398,0.8082442226124296
ENSG00000274698,AC099521.1,ENSG00000274698.1,-0.06805448044093916,-2.011791123493061,0.10975976065825051,0.7406338683956746,0.8085138693554625
ENSG00000177889,UBE2N,ENSG00000177889.10,0.02041724604490802,6.336793999281962,0.10954348176468083,0.7409145773507047,0.8087797998053541
ENSG00000260526,AC109347.1,ENSG00000260526.1,0.028480198173285908,0.32449681917059314,0.1093815017459032,0.7411017400788367,0.8089435939956133
ENSG00000196937,FAM3C,ENSG00000196937.11,-0.029429142066549997,5.3031533417677315,0.10928957050037691,0.741204193245796,0.8090149123774969
ENSG00000112306,RPS12,ENSG00000112306.8,-0.025386510693350663,8.960305188981453,0.10894068228191976,0.7416027442324888,0.8094093944236924
ENSG00000109738,GLRB,ENSG00000109738.11,0.08142546591046514,2.06471448543529,0.10885074530449239,0.7417061308512192,0.8094817010897268
ENSG00000152578,GRIA4,ENSG00000152578.13,-0.10845808993087395,3.9028960719156407,0.10866645221120162,0.7419165741318287,0.809670833943397
ENSG00000112280,COL9A1,ENSG00000112280.17,0.07343258483547682,-0.8749207126030837,0.10862025612702422,0.7419691177061669,0.8096876368599839
ENSG00000227939,RPL3P2,ENSG00000227939.1,0.03732182338248631,-0.41616675477646575,0.10850053281311056,0.7421088687694949,0.809778074197887
ENSG00000136167,LCP1,ENSG00000136167.15,0.03912615169850205,7.294577665873907,0.10848331571523549,0.7421262930759733,0.809778074197887
ENSG00000253888,AC090150.1,ENSG00000253888.2,0.06940001734104399,1.7433199574301288,0.10831901088245306,0.7423154215449539,0.8099438976530691
ENSG00000162402,USP24,ENSG00000162402.14,-0.018431148765244546,6.274857643749344,0.10801085233156286,0.742668410414156,0.8102884844227328
ENSG00000160570,DEDD2,ENSG00000160570.14,0.019703391391304247,4.739058047096964,0.10796481827225875,0.7427213099803807,0.810305640604753
ENSG00000137509,PRCP,ENSG00000137509.11,-0.025299063478714,7.4817823252037146,0.10788252205520736,0.742815886255767,0.8103682618977455
ENSG00000068976,PYGM,ENSG00000068976.14,0.04410051799324874,2.2933287248223255,0.10779623221382419,0.7429155222175122,0.8104286715791158
ENSG00000201496,RN7SKP275,ENSG00000201496.1,-0.052365566414594854,-2.0252133429747934,0.10774381261083543,0.7429456216678392,0.8104286715791158
ENSG00000214018,RRM2P3,ENSG00000214018.3,0.050770029916593296,-0.5896753514136418,0.10769170127933615,0.7430371990572346,0.8104880061977953
ENSG00000225808,DNAJC19P5,ENSG00000225808.1,-0.0333382913248431,-0.6293110581070716,0.10737882905305167,0.7433970385156492,0.8108123924993732
ENSG00000174529,TMEM81,ENSG00000174529.7,0.023956012104394134,1.3920757791852687,0.10736587763820908,0.7434116696217049,0.8108123924993732
ENSG00000080345,RIF1,ENSG00000080345.18,-0.026068286170450757,6.132383107087612,0.10733500539040054,0.7434461841763762,0.8108123924993732
ENSG00000006555,TTC22,ENSG00000006555.11,-0.042590345040699265,4.151169772840324,0.10725260719447083,0.7435412339404669,0.8108703032956781
ENSG00000121897,LIAS,ENSG00000121897.15,0.019950520339724283,3.7617239697695686,0.10722450169267338,0.7435736854738733,0.8108703032956781
ENSG00000126903,SLC10A3,ENSG00000126903.16,0.024926024796649217,5.104894751152453,0.10697225802535583,0.7438647612484233,0.8111471409741299
ENSG00000064545,TMEM161A,ENSG00000064545.15,-0.02516537824069912,4.875986198942499,0.10683237326221574,0.7440263869396273,0.8112827992057556
ENSG00000288095,AC005618.4,ENSG00000288095.1,0.04050779044311765,-1.012882147141836,0.10678375912671348,0.7440810180429926,0.811301783316648
ENSG00000100422,CERK,ENSG00000100422.14,0.02692969808248677,5.8719853728353515,0.1067474142241642,0.7441245991888301,0.8113087179131118
ENSG00000205771,CATSPER2P1,ENSG00000205771.6,-0.02933825186781687,0.6158674538369854,0.10660472049143643,0.7442917261378499,0.8114330398141251
ENSG00000211456,SACM1L,ENSG00000211456.13,-0.03547544589983835,5.726995989875493,0.10658448424216573,0.7443130796918667,0.8114330398141251
ENSG00000237669,AL671277.2,ENSG00000237669.1,0.038635582802973495,-2.1444855847663695,0.10645712275300831,0.744425664292788,0.8115151890267516
ENSG00000163877,SNIP1,ENSG00000163877.11,-0.014035475513162707,4.157828141995737,0.10641313759116999,0.7445115049766602,0.81156817733428
ENSG00000211752,TRBV27,ENSG00000211752.3,0.06563758839999756,-0.3827290285474827,0.10637009789168574,0.7445637817210469,0.8115845751949623
ENSG00000120800,UTP20,ENSG00000120800.5,-0.031085711094433754,5.209414767659963,0.10632584951888577,0.7446126021752386,0.8115972042011038
ENSG00000258366,RTEL1,ENSG00000258366.9,-0.036486198149522274,-0.21806134578188124,0.10596641800648383,0.7450320415305458,0.8120137711506228
ENSG00000267080,ASB16-AS1,ENSG00000267080.6,-0.02493297193924295,2.453456093111319,0.10570244125010417,0.7453365765201296,0.8122395093424808
ENSG00000272079,AC004233.2,ENSG00000272079.2,-0.046936697416438605,-0.016042690785789834,0.10569529194256941,0.7453471187348015,0.8122395093424808
ENSG00000085832,EPS15,ENSG00000085832.17,0.017328761292127525,6.440809309936375,0.10566612952294381,0.745378440147203,0.8122395093424808
ENSG00000196230,TUBB,ENSG00000196230.13,-0.0224010727828086,8.602235990231868,0.10565772404179703,0.745388214221115,0.8122395093424808
ENSG00000135205,CCDC146,ENSG00000135205.15,0.08148525354881125,6.284360158091008,0.10531104996278634,0.7457917317434368,0.8126385911223601
ENSG00000146842,TMEM209,ENSG00000146842.17,-0.023833517544713825,4.510811157512307,0.1051036142041092,0.7460335455216122,0.8128614442256726
ENSG00000164116,GUCY1A1,ENSG00000164116.17,-0.037595456945345426,6.799263774639922,0.10491251564148227,0.746256520652369,0.813063749908012
ENSG00000231925,TAPBP,ENSG00000231925.12,0.0244099900862861,8.701841142665947,0.10486850727527033,0.7463079045043428,0.8130790920418434
ENSG00000278266,AC079949.2,ENSG00000278266.1,-0.060626617457902106,0.07819105818868917,0.10483780431726297,0.7463463034686959,0.81308028672067
ENSG00000144579,CTDSP1,ENSG00000144579.8,-0.022386974215460237,7.581956340189674,0.10475318848216712,0.7464426077725586,0.8131445610284602
ENSG00000188162,OTOG,ENSG00000188162.12,-0.06173881400686587,-1.0965424774896828,0.10469411414611228,0.7465079521907751,0.8131751041430447
ENSG00000148335,NTMT1,ENSG00000148335.15,-0.02871831179129605,3.1486843591732887,0.10466471623866415,0.7465461804697542,0.8131761079256025
ENSG00000135436,FAM186B,ENSG00000135436.8,0.035374562892052236,-0.7930894473868025,0.1045760923224269,0.7466501650855806,0.8132487331786129
ENSG00000189227,C15orf61,ENSG00000189227.6,0.028091112782244215,1.3801478042636321,0.10438207112741596,0.746877739726143,0.8134559582676629
ENSG00000152422,XRCC4,ENSG00000152422.16,-0.023472425544961508,3.309716367853013,0.10431905151544994,0.7469505968811255,0.8134946617476713
ENSG00000110400,NECTIN1,ENSG00000110400.11,0.029428646402640212,4.3302449656792446,0.10408468917150586,0.7472251182530012,0.8137529803927388
ENSG00000196126,HLA-DRB1,ENSG00000196126.11,-0.0362161172129919,9.687582059897577,0.10389833579674015,0.7474437211328047,0.8139503791732486
ENSG00000147485,PXDNL,ENSG00000147485.13,0.0641203760206974,2.5293882495075146,0.10372049780857927,0.7476528725305472,0.814137466281078
ENSG00000049323,LTBP1,ENSG00000049323.16,0.04961078145696536,6.176680014113483,0.10358619451130956,0.7478104018180411,0.8142665269952086
ENSG00000053702,NRIP2,ENSG00000053702.15,-0.03669115036959302,4.790503238798505,0.10352918139093624,0.7478774503171244,0.8142665269952086
ENSG00000167842,MIS12,ENSG00000167842.16,-0.01734342120032672,4.314004622801558,0.1035240791561635,0.7478834642585711,0.8142665269952086
ENSG00000179331,RAB39A,ENSG00000179331.3,-0.04889676366243953,0.20272171458528232,0.10344114958003954,0.7479834505165073,0.8143347120977128
ENSG00000235531,MSC-AS1,ENSG00000235531.11,0.03952498620824818,4.078827879642057,0.10328579561688427,0.7481639068645203,0.8144904943525098
ENSG00000181885,CLDN7,ENSG00000181885.18,0.05575641795011226,5.045437439869819,0.10316076938362424,0.748311147168939,0.8145757516929736
ENSG00000103187,COTL1,ENSG00000103187.8,0.02881996609600036,7.351623800091239,0.10315582937155672,0.748316963430752,0.8145757516929736
ENSG00000005175,RPAP3,ENSG00000005175.10,-0.01789850072907558,4.416844736881795,0.10246745845796917,0.7491296590460346,0.8154047718448457
