ensembl_base,gene_name,gene_ensembl,logFC,logCPM,F,PValue,FDR,comparison,cluster1,cluster2
ENSG00000071073,MGAT4A,ENSG00000071073.13,-0.32612939395511437,4.853653183308746,10.917697100704803,0.0010187441976018362,0.002132574851197801,Cluster2_vs_Cluster1,1,2
ENSG00000183784,DOCK8-AS1,ENSG00000183784.7,-0.3843366439889174,-1.218504405109003,10.907977119473665,0.001020028278655555,0.002135070879976742,Cluster2_vs_Cluster1,1,2
ENSG00000287250,AC073046.4,ENSG00000287250.1,0.33227865230622994,-2.3364404347623307,10.875149818690403,0.0010201662234769393,0.0021351676420518877,Cluster2_vs_Cluster1,1,2
ENSG00000130427,EPO,ENSG00000130427.3,0.5166262426525837,-1.858899301654858,10.887801332760526,0.0010215034149700514,0.002137774137046278,Cluster2_vs_Cluster1,1,2
ENSG00000102753,KPNA3,ENSG00000102753.10,0.15844409079006216,5.934260362369033,10.912258042860158,0.0010216725081839005,0.0021379358193726926,Cluster2_vs_Cluster1,1,2
ENSG00000232940,HCG25,ENSG00000232940.6,0.22516844277280854,-0.3258509116859529,10.906206883619074,0.0010255656588412589,0.0021458896762380462,Cluster2_vs_Cluster1,1,2
ENSG00000279162,AC141586.5,ENSG00000279162.1,-0.3676614739672642,-2.2646553267617735,10.8677750842198,0.001025942043718776,0.00214648429745422,Cluster2_vs_Cluster1,1,2
ENSG00000230797,YY2,ENSG00000230797.3,0.2331340928401477,-0.1874256996938136,10.904262223968932,0.0010268008129861786,0.002148087969654766,Cluster2_vs_Cluster1,1,2
ENSG00000169297,NR0B1,ENSG00000169297.8,1.0014194962917953,3.6033765732510212,10.902313892293213,0.0010271056538780088,0.0021485326284733618,Cluster2_vs_Cluster1,1,2
ENSG00000103876,FAH,ENSG00000103876.13,0.24774115238306654,5.110434566888397,10.901760017933475,0.00102735870058844,0.002148868872389837,Cluster2_vs_Cluster1,1,2
ENSG00000279520,AC093525.8,ENSG00000279520.1,-0.276579850938818,0.24644323848262786,10.89411483524026,0.0010324633192282842,0.0021593519065344043,Cluster2_vs_Cluster1,1,2
ENSG00000288548,AL035653.1,ENSG00000288548.1,0.2854621362513312,-1.8614295729619947,10.869234135783397,0.0010329661328543121,0.0021602094477945013,Cluster2_vs_Cluster1,1,2
ENSG00000232756,AC004990.1,ENSG00000232756.1,0.5932216775648153,0.834526006154298,10.891927092276555,0.0010334981264932112,0.0021611278527586416,Cluster2_vs_Cluster1,1,2
ENSG00000133115,STOML3,ENSG00000133115.12,-0.6751566924225463,0.24647141779332624,10.888617266959223,0.0010353465733283463,0.0021647986552078232,Cluster2_vs_Cluster1,1,2
ENSG00000171813,PWWP2B,ENSG00000171813.14,-0.22509352681735983,4.451048448128109,10.885909130468548,0.0010360126713905454,0.002165996855857377,Cluster2_vs_Cluster1,1,2
ENSG00000100429,HDAC10,ENSG00000100429.18,0.2675901089605405,0.3330070230329169,10.885384927348014,0.0010372663620092824,0.0021684232136831984,Cluster2_vs_Cluster1,1,2
ENSG00000127903,ZNF835,ENSG00000127903.14,-0.4338773406388096,-0.7100023550782706,10.880337641906705,0.0010383685772626194,0.0021705325023501647,Cluster2_vs_Cluster1,1,2
ENSG00000204315,FKBPL,ENSG00000204315.4,0.18112885760030875,3.1513063000778754,10.880126698788178,0.001039240551232826,0.0021721601753187454,Cluster2_vs_Cluster1,1,2
ENSG00000142875,PRKACB,ENSG00000142875.19,-0.23540301410003073,5.153429774594724,10.874909072677125,0.0010420445442971755,0.0021778253874888453,Cluster2_vs_Cluster1,1,2
