ensembl_base,gene_name,gene_ensembl,logFC,logCPM,F,PValue,FDR,comparison,cluster1,cluster2
ENSG00000232499,AL391058.1,ENSG00000232499.2,-0.5501577691154518,-0.4080335147446303,9.363993665257457,0.0023857369549690668,0.006475746357467592,Cluster3_vs_Cluster1,1,3
ENSG00000084463,WBP11,ENSG00000084463.8,-0.1755141635688949,6.694499838945687,9.371958391684553,0.002388530736620749,0.006482499339104802,Cluster3_vs_Cluster1,1,3
ENSG00000213903,LTB4R,ENSG00000213903.9,-0.3520656484720552,3.058678013574806,9.372060991886892,0.0023888639810221686,0.006482573520532818,Cluster3_vs_Cluster1,1,3
ENSG00000154447,SH3RF1,ENSG00000154447.15,-0.20431048683859654,5.718054530109566,9.370201357511288,0.002390767223397901,0.00648690758399807,Cluster3_vs_Cluster1,1,3
ENSG00000060656,PTPRU,ENSG00000060656.20,0.5775819197338096,4.325317061668441,9.364962980267011,0.002397504485401893,0.0065043550825952525,Cluster3_vs_Cluster1,1,3
ENSG00000269906,AL606834.1,ENSG00000269906.1,-0.44805788855232126,-0.5637184469835694,9.35173623267106,0.0023998373794910624,0.0065098507307725425,Cluster3_vs_Cluster1,1,3
ENSG00000100292,HMOX1,ENSG00000100292.18,0.3345714721554112,4.803144595796971,9.359900293042182,0.0024038918452450966,0.006520014346933168,Cluster3_vs_Cluster1,1,3
ENSG00000248211,TRPC7-AS1,ENSG00000248211.1,-0.5091012721183664,-1.9705173720241473,9.29749818222176,0.0024074525974992766,0.0065288364465839735,Cluster3_vs_Cluster1,1,3
ENSG00000166123,GPT2,ENSG00000166123.14,-0.3104705600407871,6.406820319437352,9.356452582743442,0.002408241181105307,0.006530139330620929,Cluster3_vs_Cluster1,1,3
ENSG00000148483,TMEM236,ENSG00000148483.9,-0.602929621806411,3.3315023459433024,9.355727749557326,0.0024095149411797255,0.006532757307899126,Cluster3_vs_Cluster1,1,3
