ensembl_base,gene_name,gene_ensembl,logFC,logCPM,F,PValue,FDR
ENSG00000176343,RPL37AP8,ENSG00000176343.5,5.6035567802790505,0.4043034137532283,772.2406878666357,5.2204450329826974e-101,1.0416876018813675e-96
ENSG00000214259,AC018695.1,ENSG00000214259.3,5.962573998421634,0.4613361313576881,650.4379052405563,9.325335849608742e-91,6.213091840015898e-87
ENSG00000242327,AC023906.1,ENSG00000242327.1,5.184691581550564,0.09099598939369719,654.9549848323271,9.341122341409088e-91,6.213091840015898e-87
ENSG00000242616,GNG10,ENSG00000242616.4,4.075723499328708,-0.4357456265331714,673.1417400282762,5.028723461941089e-89,2.5085786989893122e-85
ENSG00000214297,ALDOAP2,ENSG00000214297.3,4.910791002526758,-0.26785612017340776,601.7064331237491,1.9177333297515617e-86,7.653290172372533e-83
ENSG00000232203,SLC25A6P2,ENSG00000232203.3,6.270380923562213,1.2153831070429275,595.4377205782681,6.643233977197895e-85,2.2093181796834467e-81
ENSG00000237730,RPS5P8,ENSG00000237730.1,5.105688528951035,0.050464379157439156,583.9689949136924,4.296328053192989e-84,1.2246989996201843e-80
ENSG00000233287,AC009362.1,ENSG00000233287.1,4.720802435055679,-0.018611252830520505,580.5824718993886,3.909838288791114e-82,9.752114151817236e-79
ENSG00000214748,AL355309.1,ENSG00000214748.2,4.2783886792590105,-0.7880495831583305,551.3909906248863,9.773860755354182e-82,2.16697352791486e-78
ENSG00000234985,AC074085.2,ENSG00000234985.2,5.786576228529828,1.7222937731961636,638.2550851264804,6.275091685769086e-81,1.2521317949783634e-77
ENSG00000271303,SRXN1,ENSG00000271303.2,4.513501497392895,-0.2542667196845871,547.9906328502459,1.51204458113531e-79,2.7428488701794522e-76
ENSG00000225616,AL138785.1,ENSG00000225616.2,5.573008267638112,2.077975709076092,675.4452782760962,2.04944591237558e-79,3.40788697796186e-76
ENSG00000211678,IGLJ3,ENSG00000211678.2,6.344497964035492,0.2290005249286263,568.4971460634994,2.992002563088334e-79,4.592493780297278e-76
ENSG00000219146,RPS4XP8,ENSG00000219146.1,4.761425942358035,0.3721631518313778,573.4240267955128,1.0646643136711068e-78,1.5174508367852332e-75
ENSG00000237077,RPL38P2,ENSG00000237077.1,4.7266721978249775,-0.5254195296747347,504.6739698221861,5.936142801710467e-77,7.896652897688711e-74
ENSG00000239223,RPL34P31,ENSG00000239223.3,4.718510266969824,0.21039610283830576,541.7791236442716,1.1840573709760063e-76,1.4766675487784517e-73
ENSG00000256817,TPT1P12,ENSG00000256817.1,4.515751900045771,-0.6251812567995253,496.9924007326356,4.444441603794633e-76,5.2167286918893007e-73
ENSG00000231416,AL358472.1,ENSG00000231416.1,4.105003689254657,-1.1723440919204755,484.1766317270658,1.4158472525349723e-75,1.5695453376157132e-72
ENSG00000213361,AC004884.1,ENSG00000213361.2,4.408122867466466,-1.0677272123462018,487.5505815557441,1.9519872657087682e-75,2.049997573681724e-72
ENSG00000213082,PPP1R14BP2,ENSG00000213082.3,3.4658722674649383,-1.2280701993930465,487.6232413450861,6.987215511606968e-75,6.971144915930272e-72
ENSG00000213867,AL049830.1,ENSG00000213867.4,5.248339895330158,-0.1992133002867406,471.7093108654013,4.217393895422015e-73,4.007327513773852e-70
ENSG00000250568,AC098591.3,ENSG00000250568.1,4.217351370878564,0.1672783633545024,531.4242066488497,1.2277787480212387e-72,1.1135953244552636e-69
ENSG00000243297,RPL31P61,ENSG00000243297.2,4.38939391995674,-0.4706958111779493,471.1358985645248,1.8574896801467656e-72,1.611493438158633e-69
ENSG00000263781,AC024619.4,ENSG00000263781.3,4.007727401238233,-1.1795881791457228,441.35316240821317,9.579019776596316e-71,7.964156692591786e-68
ENSG00000228847,ATP5MC2P4,ENSG00000228847.1,3.94510598931447,-0.7410234261900602,447.2423639288411,2.6004403647705633e-69,2.0755674815452728e-66
ENSG00000211676,IGLJ2,ENSG00000211676.2,5.9747953127181415,1.6436914247972745,470.98927403477114,2.803158287637459e-68,2.151316171981456e-65
ENSG00000220583,RPL35P2,ENSG00000220583.1,7.968815015930526,1.2166215817228,524.1285614460097,5.682760281891119e-67,4.19977032092057e-64
ENSG00000213977,TAX1BP3,ENSG00000213977.8,3.6888044289443815,0.2172086056709423,494.1642068511608,1.890520507425555e-66,1.3472659358989116e-63
ENSG00000213820,RPL13P2,ENSG00000213820.3,4.70263979420624,0.9113043933791671,477.68745823510864,3.744149829736951e-66,2.576233300088659e-63
ENSG00000231684,EIF1P3,ENSG00000231684.3,3.6925898537261648,-0.42631036852054516,437.3522819260113,4.914367228855332e-65,3.268709456152643e-62
ENSG00000213293,AC012618.1,ENSG00000213293.4,5.39439990367485,1.8722870258308861,480.27454253094965,7.0764205299141094e-65,4.5549321049647135e-62
ENSG00000228462,RPS19P7,ENSG00000228462.1,3.520892234864767,-1.0126270545122438,408.18209615240136,7.528982583966451e-65,4.69479120251458e-62
ENSG00000239264,TXNDC5,ENSG00000239264.9,3.3249844246813334,2.117397193662206,526.6295684399678,1.2649268552452766e-64,7.648591051383105e-62
ENSG00000213613,RPL11P3,ENSG00000213613.2,4.700044800363835,1.1404251154225111,469.92346247971227,3.105497209829328e-64,1.8225615095568945e-61
ENSG00000248098,BCKDHA,ENSG00000248098.12,3.0421213810509498,0.022305982578858102,481.73094175662976,7.10426723016508e-64,4.050244237448972e-61
ENSG00000213269,RPS6P26,ENSG00000213269.2,3.683137055853212,-0.8182962861119699,401.9936039926814,8.673796935079794e-64,4.807692890071728e-61
