ensembl_base,gene_name,gene_ensembl,logFC,logCPM,F,PValue,FDR
ENSG00000140519,RHCG,ENSG00000140519.14,-7.011300103788479,5.47822077987269,87.27547182550495,1.40561010342801e-16,1.4657287519748874e-12
ENSG00000277959,AL162274.2,ENSG00000277959.1,1.2815350356173447,-0.5557260151510224,85.32505547519602,2.796407026401089e-16,1.4657287519748874e-12
ENSG00000271778,AC080013.2,ENSG00000271778.1,1.9386096345686388,-1.5788942506748338,81.62813067979558,3.367680620783391e-16,1.4657287519748874e-12
ENSG00000139914,FITM1,ENSG00000139914.6,1.509142596613469,-0.5345037083759733,84.52424128560384,3.56238260314211e-16,1.4657287519748874e-12
ENSG00000258548,LINC00645,ENSG00000258548.6,-3.7665106839484452,0.7161158307795126,81.13386069603024,3.588250959593829e-16,1.4657287519748874e-12
ENSG00000165685,TMEM52B,ENSG00000165685.8,-5.404717894690589,5.222170943109962,84.02677560303617,4.3071195676924934e-16,1.4661435008425247e-12
ENSG00000279088,AC022400.6,ENSG00000279088.1,1.4960755954509481,1.6794467839430671,83.33163235964774,5.349973192135211e-16,1.518550866920341e-12
ENSG00000099326,MZF1,ENSG00000099326.9,1.0921618225037975,4.503495686968234,82.89563059740895,5.94810366987991e-16,1.518550866920341e-12
ENSG00000259605,AC074212.1,ENSG00000259605.3,1.8510115954957673,-0.29322921223958764,81.96392378979439,8.238809855563136e-16,1.869660583222461e-12
ENSG00000177025,C19orf18,ENSG00000177025.3,1.8899243910672798,-0.6692511441019008,80.70766378074151,1.0819220971845651e-15,2.209717691289756e-12
ENSG00000250803,AC010255.2,ENSG00000250803.6,4.380808677156088,2.001380448278066,79.62231160525741,1.7276198909023199e-15,3.207718968344453e-12
ENSG00000267049,AC002398.1,ENSG00000267049.1,1.249784230466444,-1.4884635066993088,76.88910239945491,2.5707453593959584e-15,4.3754086016919214e-12
ENSG00000122432,SPATA1,ENSG00000122432.18,1.3664883528798084,-0.8608653603028512,76.44381192072713,4.5677376812258346e-15,6.535142010184306e-12
ENSG00000243679,AC018638.5,ENSG00000243679.1,1.3538329163706795,3.1129028081121035,76.47485041061223,4.897855165297836e-15,6.535142010184306e-12
ENSG00000104267,CA2,ENSG00000104267.10,-2.1725364727905117,7.488273335504758,76.42542045345003,4.950752338471457e-15,6.535142010184306e-12
ENSG00000272034,SNORD14A,ENSG00000272034.1,1.6553446623078225,-1.161595006366072,75.39458407830809,5.119578543035101e-15,6.535142010184306e-12
ENSG00000124466,LYPD3,ENSG00000124466.9,3.6697002529026492,2.875889626473642,75.87293967726225,6.164125524647893e-15,6.901004197914377e-12
ENSG00000241370,RPP21,ENSG00000241370.6,1.7147398545077854,-0.4847922764808086,75.76213343528386,6.171676238997248e-15,6.901004197914377e-12
ENSG00000232442,MHENCR,ENSG00000232442.1,1.460199503728933,3.1764729851725595,75.63923350246716,6.4685805690838885e-15,6.901004197914377e-12
ENSG00000259321,AL136295.2,ENSG00000259321.1,1.4245871546345972,-1.860675010863342,72.7033324037767,6.757740107632566e-15,6.901004197914377e-12
ENSG00000276030,AC073534.2,ENSG00000276030.1,1.6122767016645443,-1.7230657063813668,72.7984804219052,7.161985438852257e-15,6.9655424096723085e-12
ENSG00000240291,AL450384.2,ENSG00000240291.1,1.848354905029243,0.9734231589391021,75.25582374219,7.776169894571153e-15,7.2190872690996384e-12
ENSG00000124215,CDH26,ENSG00000124215.17,2.82267022273396,0.5279551817874543,74.99649366565151,8.1296027805176108e-15,7.2190872690996384e-12
ENSG00000268189,AC005785.1,ENSG00000268189.2,1.7927576044945641,-0.5230046773042093,74.64144537925303,8.780601236664214e-15,7.472291652401246e-12
ENSG00000272871,AL159169.2,ENSG00000272871.1,1.488709955814324,-0.6993489573548005,74.14826342752424,1.0300858041541399e-14,8.225858198430687e-12
ENSG00000273188,AL022328.3,ENSG00000273188.1,1.3094878281217335,-0.6317113900483611,74.20711389143685,1.0471617369721792e-14,8.225858198430687e-12
ENSG00000126214,KLC1,ENSG00000126214.21,0.9171812430917203,4.071249103722995,73.9202858763613,1.1463000240487616e-14,8.397081072261999e-12
ENSG00000126456,IRF3,ENSG00000126456.16,0.80760543630553006,5.94091007218648,73.90266784805536,1.1511862026211122e-14,8.397081072261999e-12
ENSG00000070915,SLC12A3,ENSG00000070915.10,-5.471480013025174,4.022405995077027,73.54053402809251,1.2720512296006208e-14,8.958749763228647e-12
ENSG00000143546,S100A8,ENSG00000143546.10,4.209343628978744,5.389667459151934,73.34516585638049,1.3943143266396072e-14,9.349615015101396e-12
ENSG00000113013,HSPA9,ENSG00000113013.16,-0.8315688430913641,8.440289466497939,73.28172649325084,1.4191052950849162e-14,9.349615015101396e-12
ENSG00000238279,BX470102.1,ENSG00000238279.1,2.027126024416593,-0.042331378152908807,72.82095533888338,1.7241697930792505e-14,1.1004513704328317e-11
ENSG00000142623,PADI1,ENSG00000142623.11,3.5689800723908243,1.704635893417853,72.62178080630447,1.8536150140228528e-14,1.1472191832243255e-11
ENSG00000205302,SNX2,ENSG00000205302.7,-0.7885375736882072,6.343996168890827,72.21431229980921,2.0363752448433687e-14,1.2232625882553226e-11
ENSG00000242267,SKINT1L,ENSG00000242267.6,1.7625757012793148,-1.141425187632513,70.92987352453245,2.3616570676139387e-14,1.3781281128270595e-11
ENSG00000259158,ADAM20P1,ENSG00000259158.4,1.6164765767075964,-1.3649217923944714,70.07392674693574,2.783389649633795e-14,1.537722066352101e-11
