ensembl_base,gene_name,gene_ensembl,logFC,logCPM,F,PValue,FDR,comparison,cluster1,cluster2
ENSG00000123496,IL13RA2,ENSG00000123496.8,3.4095575239211415,0.7631236377801035,22.16600172561017,3.4686828718634785e-5,0.018049291323741612,Cluster2_vs_Cluster1,1,2
ENSG00000113211,PCDHB6,ENSG00000113211.5,2.252382486649559,1.4329596611743562,22.041553176704326,3.7438076006954606e-5,0.019005758878262273,Cluster2_vs_Cluster1,1,2
ENSG00000286511,Z95118.2,ENSG00000286511.1,2.770151791440173,0.3596176589715212,21.84698405502378,3.875855745823512e-5,0.019207633688945375,Cluster2_vs_Cluster1,1,2
ENSG00000157502,PWWP3B,ENSG00000157502.13,3.747195900711087,3.4885688772254984,21.811720679892527,4.0073427167567636e-5,0.019397402629436112,Cluster2_vs_Cluster1,1,2
ENSG00000154380,ENAH,ENSG00000154380.17,1.3941882494486157,7.669724788119318,21.713915058705588,4.106993633431025e-5,0.019427946701416673,Cluster2_vs_Cluster1,1,2
ENSG00000100473,COCH,ENSG00000100473.18,-3.0467367541124317,1.2732911274443195,21.344074979152538,4.638349376225258e-5,0.02098809263099629,Cluster2_vs_Cluster1,1,2
ENSG00000104490,NCALD,ENSG00000104490.18,1.8023168237306164,4.525790893030665,21.268005795075037,4.756057546282701e-5,0.02098809263099629,Cluster2_vs_Cluster1,1,2
ENSG00000187601,MAGEH1,ENSG00000187601.5,2.324286123378984,5.22153751757772,21.234791639918903,4.806291423213774e-5,0.02098809263099629,Cluster2_vs_Cluster1,1,2
ENSG00000123999,INHA,ENSG00000123999.5,3.7440587747668017,5.4228956913170014,21.17658295547805,4.9040948183626455e-5,0.02098809263099629,Cluster2_vs_Cluster1,1,2
ENSG00000150593,PDCD4,ENSG00000150593.18,1.3105188764355002,6.434925462577418,21.150586688703523,4.940984620538187e-5,0.02098809263099629,Cluster2_vs_Cluster1,1,2
ENSG00000248362,AC011352.1,ENSG00000248362.1,2.937771790351133,-0.1264910881490708,20.771489732671924,5.1725828652163126e-5,0.021532427951322465,Cluster2_vs_Cluster1,1,2
ENSG00000113205,PCDHB3,ENSG00000113205.5,2.416061489292131,0.9465121441733206,20.749190337761576,5.7183430697170194e-5,0.0233375671868804,Cluster2_vs_Cluster1,1,2
ENSG00000165272,AQP3,ENSG00000165272.16,2.2623782991292565,7.88471238950318,20.594112267477733,5.9426275622285164e-5,0.023580753310853794,Cluster2_vs_Cluster1,1,2
ENSG00000076706,MCAM,ENSG00000076706.17,1.6904411631327838,7.508600845040468,20.5594164515822,6.011810698785081e-5,0.023580753310853794,Cluster2_vs_Cluster1,1,2
