ensembl_base,gene_name,gene_ensembl,logFC,logCPM,F,PValue,FDR,comparison,cluster1,cluster2
ENSG00000197380,DACT3,ENSG00000197380.11,2.2083423534589812,2.2448082238242093,169.01860184167944,3.3189597628358056e-27,9.260292852569378e-25,Cluster2_vs_Cluster1,1,2
ENSG00000101335,MYL9,ENSG00000101335.10,2.3390296245429125,7.737217905237322,168.35475479794587,3.568696178222677e-27,9.839944979882927e-25,Cluster2_vs_Cluster1,1,2
ENSG00000270607,AC009549.1,ENSG00000270607.1,2.416441962175693,-2.241966084912379,138.63219255186735,4.2923986086262e-27,1.169778444074096e-24,Cluster2_vs_Cluster1,1,2
ENSG00000149591,TAGLN,ENSG00000149591.17,2.569907079880021,7.543066432156199,167.4167167296906,4.522780606459011e-27,1.2183955065928718e-24,Cluster2_vs_Cluster1,1,2
ENSG00000067840,PDZD4,ENSG00000067840.12,2.403952712878813,0.5608460837321555,167.42766512018946,5.226112909891314e-27,1.3918682757854854e-24,Cluster2_vs_Cluster1,1,2
ENSG00000166405,RIC3,ENSG00000166405.15,2.5099060892586595,-1.5943669800111884,145.51800952579703,7.128651606754252e-27,1.8772382888483077e-24,Cluster2_vs_Cluster1,1,2
ENSG00000121898,CPXM2,ENSG00000121898.13,2.850720617106444,3.451056774868115,165.2476238517113,8.062043620806349e-27,2.0994457371204266e-24,Cluster2_vs_Cluster1,1,2
ENSG00000141052,MYOCD,ENSG00000141052.18,2.5304727973794723,2.2800905559312397,165.40582948785172,8.324496581442549e-27,2.143969520651308e-24,Cluster2_vs_Cluster1,1,2
ENSG00000197361,FBXL22,ENSG00000197361.8,1.8253571532313528,0.35587200626860616,164.52744385903355,1.0806012301816254e-26,2.752831633887691e-24,Cluster2_vs_Cluster1,1,2
ENSG00000130226,DPP6,ENSG00000130226.17,2.705577735343727,-1.1972633768291885,147.28993187298784,1.5249462383992748e-26,3.843028493479979e-24,Cluster2_vs_Cluster1,1,2
ENSG00000258274,AC012085.2,ENSG00000258274.1,2.911752135947194,-2.3408050110368857,133.44270643333584,1.705670502627781e-26,4.252744635115671e-24,Cluster2_vs_Cluster1,1,2
ENSG00000115665,SLC5A7,ENSG00000115665.9,3.1186805161110853,-2.706743857164914,132.91530397909378,1.997942014023565e-26,4.929028103438978e-24,Cluster2_vs_Cluster1,1,2
ENSG00000162614,NEXN,ENSG00000162614.19,2.6310313208295417,3.2383925646702103,161.45774603340348,2.13474735647506e-26,5.211674353511039e-24,Cluster2_vs_Cluster1,1,2
ENSG00000116194,ANGPTL1,ENSG00000116194.13,2.867932444317304,0.2087142419950208,157.25948831765083,4.9144909585808155e-26,1.1874322123325627e-23,Cluster2_vs_Cluster1,1,2
ENSG00000132840,BHMT2,ENSG00000132840.10,2.213193829282984,-0.04718319583488119,155.69215213982716,7.412370657561308e-26,1.772691133686371e-23,Cluster2_vs_Cluster1,1,2
ENSG00000152583,SPARCL1,ENSG00000152583.12,2.3178930397217883,6.237743044377025,153.8291195793339,1.5112922093317694e-25,3.5777934858695633e-23,Cluster2_vs_Cluster1,1,2
ENSG00000137094,DNAJB5,ENSG00000137094.15,1.9612157145782196,2.404662113330651,153.46229633803551,1.7716195575816176e-25,4.1521447571040375e-23,Cluster2_vs_Cluster1,1,2
ENSG00000214575,CPEB1,ENSG00000214575.9,2.0859374450344177,-1.8346073392861628,131.7206083375447,3.756785418423298e-25,8.717601965503647e-23,Cluster2_vs_Cluster1,1,2
ENSG00000082175,PGR,ENSG00000082175.15,2.397507818873688,-0.06506842889581253,149.1229654070891,3.9435271698876345e-25,9.061220223593773e-23,Cluster2_vs_Cluster1,1,2
ENSG00000080224,EPHA6,ENSG00000080224.17,2.868961554624347,-2.706731176890016,124.03819183389602,5.032618658810411e-25,1.1451406165683457e-22,Cluster2_vs_Cluster1,1,2
ENSG00000181195,PENK,ENSG00000181195.11,3.2397199154567584,-1.1636347899300967,133.1304708366987,5.2817684920477695e-25,1.190277001424265e-22,Cluster2_vs_Cluster1,1,2
ENSG00000013293,SLC7A14,ENSG00000013293.6,2.7549565360116475,-2.6049103947620855,123.63633380526511,5.663489676350801e-25,1.2641448337584163e-22,Cluster2_vs_Cluster1,1,2
ENSG00000167332,OR51E2,ENSG00000167332.9,2.105363249351757,0.2109147093792615,148.6873758290695,6.034137896119051e-25,1.3341706591636057e-22,Cluster2_vs_Cluster1,1,2
ENSG00000144891,AGTR1,ENSG00000144891.18,3.0826259117399033,-0.16117922835609744,144.45375899938392,7.404055504034834e-25,1.6217649425052747e-22,Cluster2_vs_Cluster1,1,2
ENSG00000095713,CRTAC1,ENSG00000095713.14,2.92209537208434,-0.6394119990748599,139.97591578723276,9.210680655242777e-25,1.9847449927648543e-22,Cluster2_vs_Cluster1,1,2
ENSG00000101605,MYOM1,ENSG00000101605.13,2.148399120358127,1.0257092573235536,147.76779131564106,9.230584298816791e-25,1.9847449927648543e-22,Cluster2_vs_Cluster1,1,2
ENSG00000170091,NSG2,ENSG00000170091.11,2.513313394786236,-1.2988604913554789,130.96501520614126,2.4061790245670736e-24,5.126692527161683e-22,Cluster2_vs_Cluster1,1,2
ENSG00000168490,PHYHIP,ENSG00000168490.14,2.4712840706101487,0.6759310819418388,143.7606037720474,2.600070342654744e-24,5.489896272144075e-22,Cluster2_vs_Cluster1,1,2
ENSG00000232855,AF165147.1,ENSG00000232855.7,2.286953567617027,-1.6742927627055033,125.66214807869841,4.999838369638751e-24,1.0462608202609234e-21,Cluster2_vs_Cluster1,1,2
ENSG00000077157,PPP1R12B,ENSG00000077157.22,2.032982505621072,5.867824146606476,139.89199991567813,6.47906337932549e-24,1.3438036143473586e-21,Cluster2_vs_Cluster1,1,2
ENSG00000205002,AARD,ENSG00000205002.4,1.9629434483607586,-2.075684248884989,121.03340114193173,6.5497998710494915e-24,1.3465584173490082e-21,Cluster2_vs_Cluster1,1,2
ENSG00000174403,MIR1-1HG-AS1,ENSG00000174403.16,2.2556195945725435,-1.6578235480452725,123.70083105210865,9.231852762831816e-24,1.881451593065124e-21,Cluster2_vs_Cluster1,1,2
ENSG00000116690,PRG4,ENSG00000116690.13,2.943448679083582,-0.4478839951027352,131.85430438896853,1.76934422668548e-23,3.574837986278241e-21,Cluster2_vs_Cluster1,1,2
ENSG00000135424,ITGA7,ENSG00000135424.18,1.757517512136534,3.9346168859252852,135.68025242877303,2.098167925719605e-23,4.202971083341059e-21,Cluster2_vs_Cluster1,1,2
ENSG00000135914,HTR2B,ENSG00000135914.6,2.5943738466771835,-1.3607396739418494,123.26740852729594,2.3264718194648785e-23,4.6208067824405394e-21,Cluster2_vs_Cluster1,1,2
ENSG00000169760,NLGN1,ENSG00000169760.17,2.471694765521479,-2.1728016840465005,114.99015702241181,3.080543241640195e-23,6.067116970951365e-21,Cluster2_vs_Cluster1,1,2
ENSG00000197256,KANK2,ENSG00000197256.11,1.3587151359709417,5.919692180573322,133.95441315085822,3.3842310938549176e-23,6.6096853455564755e-21,Cluster2_vs_Cluster1,1,2
