ensembl_base,logFC,logCPM,F,PValue,FDR,gene_ensembl,grouping_gene,project_id,gene_name
ENSG00000000003,-0.110449986081241,6.11487480817916,2.28094332637304,0.131585067314424,0.190846276479675,ENSG00000000003.15,HSPB7,TCGA-LUSC,TSPAN6
ENSG00000000419,-0.300736201126787,5.61329010487965,31.9580022679944,2.6119464247701e-8,2.34029204260579e-7,ENSG00000000419.13,HSPB7,TCGA-LUSC,DPM1
ENSG00000000457,-0.0823987803403127,3.87481056523511,3.67252296079593,0.055869480270016,0.0916451403423744,ENSG00000000457.14,HSPB7,TCGA-LUSC,SCYL3
ENSG00000000460,-0.242970763442167,3.81297950024599,15.0502536704587,1.1826150543682e-4,4.1405626635281e-4,ENSG00000000460.17,HSPB7,TCGA-LUSC,C1orf112
ENSG00000000938,0.843069868098493,4.19782534361038,85.2038981458454,6.96387166297099e-19,3.77834265538516e-17,ENSG00000000938.13,HSPB7,TCGA-LUSC,FGR
ENSG00000000971,0.527826324812043,6.43805249942098,25.2305014246521,7.02399587504104e-7,4.36546918233701e-6,ENSG00000000971.16,HSPB7,TCGA-LUSC,CFH
ENSG00000001036,-0.0351478316445601,5.50710497088073,0.332993937370964,0.564153433897024,0.638607334612257,ENSG00000001036.14,HSPB7,TCGA-LUSC,FUCA2
ENSG00000001084,-0.905843831051663,7.93897342487152,42.001625058715,2.1352752791335901e-10,3.0606480861919104e-9,ENSG00000001084.13,HSPB7,TCGA-LUSC,GCLC
ENSG00000001167,-0.0980056316533169,5.32942077573105,4.3333679448828,0.0378651713516709,0.0654237310116058,ENSG00000001167.14,HSPB7,TCGA-LUSC,NFYA
ENSG00000001460,-0.0559102464166187,4.13014686257214,0.819502228485591,0.36574891394722,0.448813749561873,ENSG00000001460.18,HSPB7,TCGA-LUSC,STPG1
ENSG00000001461,0.0856984138928049,5.33175868778129,2.71185138753331,0.100214955928256,0.151541578245528,ENSG00000001461.17,HSPB7,TCGA-LUSC,NIPAL3
ENSG00000001497,-0.275100671181695,5.76401056416176,40.5679488432758,4.21056274887016e-10,5.688254782013031e-9,ENSG00000001497.18,HSPB7,TCGA-LUSC,LAS1L
ENSG00000001561,0.413233140218061,3.98751686872851,14.0720963785505,1.9591341980861e-4,6.4426007440703e-4,ENSG00000001561.7,HSPB7,TCGA-LUSC,ENPP4
ENSG00000001617,-0.0853911689782814,6.71245712601573,1.28723823128064,0.257084977533112,0.335893297212914,ENSG00000001617.12,HSPB7,TCGA-LUSC,SEMA3F
ENSG00000001626,0.559496432326493,2.98190866416687,10.2237179677794,0.00147173167297552,0.00378203808720344,ENSG00000001626.16,HSPB7,TCGA-LUSC,CFTR
ENSG00000001629,-0.185045009109721,6.23048951692085,11.9304795317252,5.9772114804713e-4,0.00171960114267344,ENSG00000001629.10,HSPB7,TCGA-LUSC,ANKIB1
ENSG00000001630,-0.31736832531881,1.69720450104962,11.4074129930936,7.8712573127598e-4,0.00218813688378497,ENSG00000001630.17,HSPB7,TCGA-LUSC,CYP51A1
ENSG00000001631,-0.436590018865017,2.87452631370631,56.8477166720468,2.14253841507523e-13,5.45337540469799e-12,ENSG00000001631.16,HSPB7,TCGA-LUSC,KRIT1
ENSG00000002016,-0.3409894822351,3.48011523707934,31.6440292819414,3.04246264464014e-8,2.68305461375867e-7,ENSG00000002016.18,HSPB7,TCGA-LUSC,RAD52
ENSG00000002079,0.276568827356077,-0.209036121409295,3.33543322852365,0.0683863605407017,0.108959021239926,ENSG00000002079.14,HSPB7,TCGA-LUSC,MYH16
ENSG00000002330,-0.162559927484554,3.3630370373181,9.00361677041751,0.00282503674978707,0.00674889041720028,ENSG00000002330.14,HSPB7,TCGA-LUSC,BAD
ENSG00000002549,0.209428083325981,6.71418035140875,9.72179025083179,0.00192270348178668,0.00480022028667528,ENSG00000002549.12,HSPB7,TCGA-LUSC,LAP3
ENSG00000002586,0.129613365358587,7.90138356975228,4.19811570987593,0.0409747993519046,0.0699325071684921,ENSG00000002586.20,HSPB7,TCGA-LUSC,CD99
ENSG00000002586,0.129613365358587,7.90138356975228,4.19811570987593,0.0409747993519046,0.0699325071684921,ENSG00000002586.20,HSPB7,TCGA-LUSC,CD99
ENSG00000002587,0.232497656866229,4.29978910279256,2.87495695945924,0.0905715506617783,0.138853918017303,ENSG00000002587.10,HSPB7,TCGA-LUSC,HS3ST1
ENSG00000002726,0.179725316998854,2.55396030287842,0.728666648067092,0.393713151603813,0.476648540926325,ENSG00000002726.21,HSPB7,TCGA-LUSC,AOC1
ENSG00000002745,0.895077519126642,1.79681425547207,15.1500241725622,1.1241403873663e-4,3.9635944950317e-4,ENSG00000002745.13,HSPB7,TCGA-LUSC,WNT16
ENSG00000002746,0.298123293627775,1.35458021948279,5.2434943107185,0.0224353311951899,0.0413910189860685,ENSG00000002746.15,HSPB7,TCGA-LUSC,HECW1
ENSG00000002822,-0.154031336832391,-0.220277070832507,1.53839398606026,0.215427670877624,0.289649303034854,ENSG00000002822.15,HSPB7,TCGA-LUSC,MAD1L1
ENSG00000002834,0.0762386825264257,7.72885741928837,2.50318638408104,0.114229702057822,0.169344253830025,ENSG00000002834.18,HSPB7,TCGA-LUSC,LASP1
ENSG00000002919,-0.01613068455929,5.10590062447162,0.0975889173143874,0.754868804734891,0.805181967293384,ENSG00000002919.15,HSPB7,TCGA-LUSC,SNX11
ENSG00000002933,0.681665575372552,5.53640583712296,42.7281209939411,1.51496745947739e-10,2.24975540616323e-9,ENSG00000002933.9,HSPB7,TCGA-LUSC,TMEM176A
