original_id,final_id,mean_expr
ENSG00000225898.1,AC002075.1,2.436380177547843
ENSG00000237729.2,AC002075.2,5.529986762478148
ENSG00000265975.1,AC002091.1,4.023631889077383
ENSG00000266389.1,AC002091.2,3.7741079084872182
ENSG00000277450.1,AC002094.4,3.268571175108491
ENSG00000279532.1,AC002094.5,3.7157352547814084
ENSG00000267698.1,AC002116.2,4.792144519242606
ENSG00000268947.1,AC002128.1,5.692174286134494
ENSG00000271366.1,AC002128.2,4.8718312907131045
ENSG00000259242.2,AC002306.1,3.3306777923420774
ENSG00000235560.4,AC002310.1,6.3188136007824625
ENSG00000239791.2,AC002310.2,2.9074819640050165
ENSG00000260494.1,AC002310.3,3.435842370892282
ENSG00000278922.1,AC002310.5,6.1159604021266984
ENSG00000286712.1,AC002331.1,2.2344401310486988
ENSG00000261433.1,AC002347.1,3.1233795197598213
ENSG00000278993.1,AC002350.2,5.752450769167787
ENSG00000258240.6,AC002351.1,2.5481830419585765
ENSG00000286163.1,AC002377.1,2.6223306377456796
ENSG00000267049.1,AC002398.1,4.1537489676148365
ENSG00000250282.1,AC002401.2,2.5515277088140045
ENSG00000275025.1,AC002401.3,2.66829116820659
ENSG00000276851.1,AC002401.4,3.771485076461532
ENSG00000231170.7,AC002451.1,3.6735391144002034
ENSG00000223969.6,AC002456.1,4.42447342359811
ENSG00000286411.1,AC002458.1,2.151944506584342
ENSG00000287292.1,AC002460.2,1.92051948130331
ENSG00000223646.2,AC002463.1,4.352286859483667
ENSG00000241764.4,AC002467.1,6.612617068707565
ENSG00000272829.1,AC002470.1,5.299950027543597
ENSG00000232759.1,AC002480.1,3.717322909703745
ENSG00000232949.2,AC002480.2,3.6838154981766884
ENSG00000232680.2,AC002511.1,3.368777431147946
ENSG00000233214.1,AC002511.2,2.974835829002354
ENSG00000259810.2,AC002519.1,2.806675531270881
ENSG00000279314.1,AC002525.1,3.464264129662672
ENSG00000279067.1,AC002540.1,2.9208888058698608
ENSG00000287829.1,AC002542.6,4.2966324881559155
ENSG00000235945.1,AC002543.1,4.0220861033581565
ENSG00000267653.1,AC002546.1,2.2053459327506224
ENSG00000261312.1,AC002550.1,2.492951905811183
ENSG00000276571.1,AC002550.2,4.9796590161736045
ENSG00000261736.1,AC002551.1,3.243597134160012
ENSG00000227782.2,AC002553.1,6.17619145458701
ENSG00000275413.1,AC002553.2,4.977280258168136
ENSG00000239291.1,AC002558.1,5.598169539640832
ENSG00000261872.1,AC002558.2,4.113367583560137
ENSG00000262265.2,AC002558.3,6.247747659383042
ENSG00000255692.1,AC002563.1,2.663479507178624
ENSG00000267005.1,AC002984.1,2.9826090642826206
ENSG00000269533.5,AC003002.3,2.7943480288224234
ENSG00000268266.1,AC003005.2,2.4097705236511424
ENSG00000212663.2,AC003035.1,2.145835765928394
ENSG00000285486.1,AC003043.2,2.4195841683996973
ENSG00000287523.1,AC003044.1,1.6479874470160407
ENSG00000267344.1,AC003070.1,4.718926806967093
ENSG00000250318.1,AC003072.1,6.436657209654254
ENSG00000288153.1,AC003072.2,2.078106788056085
ENSG00000287011.1,AC003077.1,3.5071304832140338
ENSG00000234358.1,AC003080.1,2.6332107567480385
ENSG00000287672.1,AC003086.1,5.6318626952767845
ENSG00000236453.5,AC003092.1,2.483607467405516
ENSG00000287093.1,AC003093.1,3.266865672436336
ENSG00000278546.1,AC003101.2,3.459370245930562
ENSG00000260793.2,AC003102.1,7.088384452523383
ENSG00000279159.1,AC003681.1,8.737370685237098
ENSG00000268392.1,AC003682.1,2.255762471449763
ENSG00000268564.1,AC003956.1,3.9324205431651755
ENSG00000279825.1,AC003957.1,2.600239862803964
ENSG00000234859.5,AC003958.2,3.971540570168472
ENSG00000263280.2,AC003965.1,3.2229007581196543
ENSG00000263325.1,AC003965.2,3.6093535859763697
ENSG00000232821.1,AC003986.2,3.3167286116526618
ENSG00000236536.1,AC003986.3,1.7710665039423699
ENSG00000228113.7,AC003991.1,3.8456137886006725
ENSG00000282859.1,AC003992.1,2.2993251860849204
ENSG00000237903.1,AC004000.1,5.416627250708327
ENSG00000224322.2,AC004009.1,2.0784093048500356
ENSG00000279429.1,AC004009.2,1.8018151223287662
ENSG00000279655.1,AC004009.3,1.4940242128111358
ENSG00000233942.1,AC004012.1,2.1357797089181614
ENSG00000257624.1,AC004024.1,3.583490574726039
ENSG00000262482.1,AC004034.1,4.5664139843597695
ENSG00000230612.3,AC004039.1,3.5779721482763542
ENSG00000248242.1,AC004053.1,2.8161820908598085
ENSG00000196656.7,AC004057.1,6.242947011084056
ENSG00000250522.1,AC004066.1,1.890810622097816
ENSG00000273447.1,AC004067.1,4.929367995551548
ENSG00000251259.1,AC004069.1,4.176948591395338
ENSG00000268163.1,AC004076.1,2.4355221463509027
ENSG00000276449.1,AC004076.2,6.071822099792074
ENSG00000253308.2,AC004080.1,1.7026251863503594
ENSG00000253508.1,AC004080.2,2.8437400330059375
ENSG00000270182.1,AC004080.4,2.6279769761050633
ENSG00000254180.2,AC004083.1,3.224988743602277
ENSG00000226851.1,AC004112.1,4.097219975908755
ENSG00000213798.3,AC004129.1,2.8247848062324583
ENSG00000200753.1,AC004130.1,2.656687624070373
ENSG00000271133.5,AC004130.2,6.820041492981304
ENSG00000267592.1,AC004134.1,2.9624133007323046
ENSG00000263272.1,AC004148.1,7.093779474867241
ENSG00000267666.2,AC004156.1,4.317549328225661
ENSG00000260664.2,AC004158.1,4.648190482742225
ENSG00000230333.6,AC004160.1,4.751151928753998
ENSG00000230435.1,AC004160.2,2.366303698392613
ENSG00000257658.1,AC004217.2,2.9048324313774305
ENSG00000267778.1,AC004221.1,3.1984183149837198
ENSG00000243423.1,AC004223.1,3.2802852788312924
ENSG00000267457.1,AC004223.2,3.3616998251832286
ENSG00000273687.1,AC004223.4,3.6098786706476003
ENSG00000240311.1,AC004224.1,3.3213216215234187
ENSG00000234477.1,AC004231.1,2.995230941859891
ENSG00000279031.1,AC004232.2,4.528520601913151
ENSG00000262362.1,AC004233.1,2.117683255354983
ENSG00000272079.2,AC004233.2,5.098717383150346
ENSG00000288660.1,AC004233.4,4.072992493966143
ENSG00000257433.6,AC004241.1,5.450897166709865
ENSG00000274902.1,AC004241.2,3.584457786749648
ENSG00000276390.1,AC004241.3,5.33306676858796
ENSG00000277173.1,AC004241.4,3.0894377855578883
ENSG00000280054.1,AC004241.5,4.418149741443932
ENSG00000263990.1,AC004253.1,4.653765728256673
ENSG00000269635.1,AC004257.1,2.887031649894982
ENSG00000275936.1,AC004263.1,3.610606171849076
ENSG00000286067.1,AC004263.2,8.177639238446222
ENSG00000268812.3,AC004264.1,4.146232618356767
ENSG00000279699.1,AC004264.2,4.145672719022857
ENSG00000283399.1,AC004381.3,3.280793393429932
ENSG00000226107.1,AC004383.1,3.769046490016745
ENSG00000235979.9,AC004448.2,3.3094077771586683
ENSG00000261204.1,AC004449.1,2.6522646314162652
ENSG00000146677.7,AC004453.1,8.242740609644231
ENSG00000279853.1,AC004453.2,2.790427253941485
ENSG00000237347.2,AC004461.1,3.15622051922093
ENSG00000281530.1,AC004461.2,4.2516297496377815
ENSG00000268069.2,AC004466.1,2.8753669795003844
ENSG00000274737.1,AC004466.2,3.101245362539379
ENSG00000276691.1,AC004466.3,3.3545625909290777
ENSG00000288546.1,AC004470.2,2.0694371839780925
ENSG00000223461.1,AC004471.1,4.378936142481713
ENSG00000272682.1,AC004471.2,3.2663283527095155
ENSG00000278765.1,AC004477.2,6.070259911431129
ENSG00000257905.1,AC004486.1,3.8778734418921093
ENSG00000267122.1,AC004490.1,3.716472518826216
ENSG00000279996.1,AC004491.1,4.116470370644806
ENSG00000272072.1,AC004492.1,5.534993773496744
ENSG00000262312.2,AC004494.1,4.811886449606617
ENSG00000286923.1,AC004522.5,2.748288963322521
ENSG00000214870.9,AC004540.1,5.931922020790753
ENSG00000225792.2,AC004540.2,4.433207506725913
ENSG00000237921.2,AC004543.1,1.9636222711149414
