Gene,Mean,Variance,CV
ENSG00000000003.15,10.76404814351727,0.5615855757374733,0.06961973096712093
ENSG00000000005.6,1.9716759779241047,0.7958882911991653,0.45247075325569086
ENSG00000000419.13,10.886145539718067,0.2395686809310894,0.0449615096204549
ENSG00000000457.14,8.809181596014273,0.3169664843185858,0.06391033715038553
ENSG00000000460.17,8.688436167608304,0.5895090805308424,0.08836975171575596
ENSG00000000938.13,8.421966617819113,1.2031064199100578,0.13023823633776271
ENSG00000000971.16,11.37306060853694,1.6487929990360384,0.11290306027756511
ENSG00000001036.14,10.693834270431358,0.3822602635985736,0.05781574526364463
ENSG00000001084.13,11.660140435857404,1.45805901519776,0.10355802759420972
ENSG00000001167.14,10.457719506094957,0.26719265521436947,0.04942825388704672
ENSG00000001460.18,9.630111668247558,0.43649626967474026,0.06860550178765244
ENSG00000001461.17,10.872946734298512,0.3077830453055172,0.05102406859268733
ENSG00000001497.18,11.384458421915424,0.2829867459245664,0.046727298383812295
ENSG00000001561.7,6.9746167891265225,2.4265211632840864,0.22334266338384223
ENSG00000001617.12,12.29910455593784,0.4956581157441253,0.05724237141920796
ENSG00000001626.16,3.946866957380556,3.403824476309591,0.46744561614526764
ENSG00000001629.10,11.377223924116784,0.5364625561483896,0.06437739533347006
ENSG00000001630.17,6.753826210826524,2.1081658882459915,0.21498220338415586
ENSG00000001631.16,7.873329676869895,0.3217716498673536,0.07204692535991204
ENSG00000002016.18,8.148747573106359,0.4966229425339317,0.086481362792182645
ENSG00000002079.14,5.1231212164425814,1.800744014084809,0.2619336882415874
ENSG00000002330.14,8.956064433029907,0.6009086544426494,0.08655397547230376
ENSG00000002549.12,12.425109689330979,0.8753163480156103,0.07529780017499327
ENSG00000002586.20,13.196077196932329,0.5963621624051042,0.05852079170749457
ENSG00000002587.10,8.904006788035133,1.6342501643219016,0.14357333424255417
ENSG00000002726.21,7.092798283221217,2.979203129424686,0.2433506154333215
ENSG00000002745.13,4.072368471143352,2.1541750443241576,0.3604071753517604
ENSG00000002746.15,6.173835940887982,2.0109560713210426,0.2296921786916069
ENSG00000002822.15,5.802666090098051,1.986600396652082,0.24290009171000546
ENSG00000002834.18,13.302127389996073,0.3507668988666168,0.04452338743487606
ENSG00000002919.15,10.527597014669334,0.1847663946008893,0.04083026888391135
ENSG00000002933.9,9.42935260118055,1.7760321863095019,0.1413329877600057
ENSG00000003056.8,11.621360105524394,0.7775091422528596,0.07587449149682665
ENSG00000003096.14,8.996041200000516,1.5848542990801677,0.13994044009536233
ENSG00000003137.8,9.736649410541082,2.8706250458836724,0.1740118011430229
ENSG00000003147.19,7.033281807304925,2.0407006889548986,0.20311015454590223
ENSG00000003249.15,8.58358765707203,2.713552209986985,0.19191116614107173
ENSG00000003393.15,10.131294642917187,0.2943443049988205,0.053550418946427404
ENSG00000003400.15,9.71724711208932,0.8036837046775481,0.09225700129803988
ENSG00000003402.20,11.951075338357402,0.3565618179173803,0.049964372040441726
ENSG00000003436.16,9.114368452076357,1.2313752796706614,0.12174990590047714
