Gene,Mean,Variance,CV
ENSG00000000003.15,11.522780565201813,0.7976085063203725,0.07750640565711478
ENSG00000000419.13,11.233639820295366,0.22118067656947757,0.04186519283425858
ENSG00000000457.14,9.524620583257487,0.2566638292014577,0.05319057072249795
ENSG00000000460.17,9.424458404352801,0.4625036246153906,0.07216077159274045
ENSG00000000938.13,8.628615176436274,1.1692961081255242,0.12532022085140065
ENSG00000000971.16,10.90389941237407,2.8519779746491496,0.15487854038890492
ENSG00000001036.14,11.338868905382984,0.5351889476788358,0.0645184364148667
ENSG00000001084.13,11.007147011829053,1.9826960690424893,0.12792437558585432
ENSG00000001167.14,10.64771038799299,0.26831677964193335,0.048648301993604294
ENSG00000001460.18,9.495432272742002,0.4449111201832213,0.07024604699199943
ENSG00000001461.17,11.064484199950162,0.3158495105776325,0.0507935925861132
ENSG00000001497.18,11.765918052259591,0.32981517186556436,0.04881007732071302
ENSG00000001561.7,8.290821762519673,4.045271949319843,0.2425918926596655
ENSG00000001617.12,12.82027849933264,0.8766451422102942,0.07303221215462015
ENSG00000001626.16,5.493139281065535,8.051979149802786,0.5165718188672853
ENSG00000001629.10,11.364754349676799,0.30730942175334225,0.04877843752821471
ENSG00000001630.17,6.019649991554031,2.2774089357175225,0.2506970767655324
ENSG00000001631.16,8.412032944010345,0.17869862410048956,0.05025272763040381
ENSG00000002016.18,8.785242557897455,0.34825373303507384,0.06717290546764762
ENSG00000002079.14,4.491198332680434,1.5404389591691796,0.2763503461105103
ENSG00000002330.14,9.112040535924859,0.5701587498792183,0.0828671215746605
ENSG00000002549.12,12.403949145947651,0.9135594729652635,0.07705635036884981
ENSG00000002586.20,13.171223549373263,0.7897275873028426,0.06747028330910877
ENSG00000002587.10,9.332676127836912,2.0979777419376138,0.15520090287056262
ENSG00000002726.21,7.687750834998396,9.463516447667148,0.40015382400334587
ENSG00000002745.13,4.1666519084963225,1.518858216056077,0.2957817658236467
ENSG00000002746.15,4.846080255862603,2.007035732446361,0.2923391299352128
ENSG00000002822.15,4.723463720390722,0.9455443542194955,0.205863981944731
ENSG00000002834.18,13.18667491631138,0.42181312686057937,0.04925209920231811
ENSG00000002919.15,10.489339474458271,0.1651617261872759,0.038744188196041175
ENSG00000002933.9,9.886193399136427,3.3479515147439227,0.18508042062285857
ENSG00000003056.8,11.347964243154616,0.8339961908293598,0.08047557248520032
ENSG00000003096.14,8.144247788802453,3.480138143088555,0.22905894870357799
ENSG00000003137.8,7.934912641841925,2.2522843075560206,0.1891339338475892
ENSG00000003147.19,9.349215602103076,3.3660670901335816,0.19623940062770498
ENSG00000003249.15,9.947908180583621,1.3918918550563386,0.11859625594460257
ENSG00000003393.15,10.12376496989186,0.2744665908515952,0.05174908673935662
ENSG00000003400.15,10.301241826085906,1.2900410827901418,0.11025852745537694
ENSG00000003402.20,12.096815377799107,0.3674575493387408,0.050110938291673505
ENSG00000003436.16,8.847761153487173,3.533128131576909,0.21244489697191773
ENSG00000003509.16,9.288942396091386,0.17576976089175192,0.04513420647033414
ENSG00000003756.17,11.540689256564809,0.23930156371751463,0.04238781408654389
ENSG00000003987.14,5.906252817356885,0.5028434089338846,0.12006166117210783
ENSG00000003989.18,8.523224837005595,8.420544752930208,0.34046004262623575
ENSG00000004059.11,12.341674564755055,0.2644341276668448,0.041666273634772585
ENSG00000004139.14,7.210711820551904,1.1949457595550517,0.15159886754238908
ENSG00000004142.12,12.590608652343485,0.1244150244889025,0.02801493953807804
ENSG00000004399.13,11.768816819372642,0.6696700785356933,0.06953406899958241
ENSG00000004455.17,13.212308307091584,0.18139826903349202,0.032235756750476866
ENSG00000004468.13,8.26341363936606,3.3655468621357234,0.22200784866936285
ENSG00000004478.8,13.003367467215895,0.5280385834814109,0.05588265006851567
ENSG00000004487.17,12.63123350539858,0.27989491161604735,0.04188434593333803
ENSG00000004534.15,12.013928584645665,0.2986795488707308,0.0454901844041637
ENSG00000004660.15,9.941408978111252,1.060419026596163,0.10358355576793564
ENSG00000004700.16,9.757907239615548,1.1542481803606015,0.11010141842282302
ENSG00000004766.17,10.168768959472029,0.20449640705522848,0.044470750724825904
ENSG00000004776.13,5.5076234921081815,2.501011295950581,0.2871399252099911
ENSG00000004777.18,9.779247255628647,1.0686506984141178,0.10570912064845746
ENSG00000004779.10,11.627559694110738,0.3385917312262899,0.05004372123174548
ENSG00000004799.8,7.449116393282085,4.38446202724652,0.28109517844564214
ENSG00000004809.14,3.305259744016472,1.6817528412840737,0.3923516567657701
ENSG00000004838.14,6.439893907127114,5.054077514905152,0.34909388104008593
ENSG00000004846.16,2.708337104996438,1.3613241899903374,0.4308023474847985
ENSG00000004848.8,3.222001635355499,2.632079152983968,0.5035281049843715
ENSG00000004864.14,10.584015609262904,0.3545881641627609,0.056261543928551226
ENSG00000004866.22,10.119505035306618,0.22521689730630412,0.0468965845792218
ENSG00000004897.12,11.472404763485967,0.14408193989416418,0.03308646068383425
ENSG00000004939.15,2.639191284821636,0.7982115956724096,0.3385229742023839
ENSG00000004948.16,2.8622952340682155,1.0079142723576455,0.3507497499195336
ENSG00000004961.15,10.74011169645108,0.24007511474450854,0.04562099725518245
ENSG00000004975.12,10.957367865348786,0.2324156451546418,0.043997341710033624
ENSG00000005001.10,11.233964492198036,1.7884753846646329,0.11904425370718791
ENSG00000005007.13,12.85381606990052,0.1649868782223541,0.031600403017285436
ENSG00000005020.13,10.811746279320518,0.38172498582906905,0.057145159380899646
ENSG00000005022.6,14.32298729363076,0.4695723301176182,0.04784291605419064
ENSG00000005059.16,10.69990610691981,0.7379318568070966,0.08028384485232253
ENSG00000005073.6,7.44523547056931,2.532956461584534,0.21376442192360023
ENSG00000005075.15,11.1365282136476,0.5876290476285468,0.06883380959489878
ENSG00000005100.13,10.400323341065983,0.2490925509315939,0.04798809706225207
ENSG00000005102.14,6.0401606176262055,2.196370768315035,0.2453603260772539
ENSG00000005108.16,5.480766830473473,1.864784771159152,0.24915696424651623
ENSG00000005156.12,10.33629469766067,0.2615387522117854,0.04947697517385134
ENSG00000005175.10,10.834699933385034,0.16607205143603454,0.0376124295374503
ENSG00000005187.12,6.691087184273206,2.6739310938074117,0.24438717827717313
ENSG00000005189.20,8.871230270068663,0.4714134334849364,0.0773957520654436
ENSG00000005194.15,11.320193918389059,0.2372906537700689,0.04303149651856715
ENSG00000005206.17,11.155112925036997,0.5035391972994202,0.06361253027105349
ENSG00000005238.20,10.206433297480205,0.5284177500360611,0.07122208726040845
ENSG00000005243.10,9.239468272957136,2.6256458195629,0.17537637650985544
ENSG00000005249.13,7.812009930804467,1.9481884192442032,0.1786704338648036
ENSG00000005302.19,10.999604583048184,0.16512380786438566,0.03694262694017169
ENSG00000005339.15,12.376367622746084,0.2889167674231946,0.04343033432301843
ENSG00000005379.17,9.532542999465642,1.8288426255766075,0.14186634986788535
ENSG00000005381.8,3.0883929630438685,0.874920052282197,0.30286677345059176
ENSG00000005421.9,2.9642356525299554,2.0913744133182433,0.48786893879639365
ENSG00000005436.14,9.635209564158485,0.18532860684412933,0.04467968119447008
ENSG00000005448.17,9.911618208135044,1.2142878123509322,0.11117733339601563
ENSG00000005469.12,10.076512552337348,0.8142267174214352,0.08954934719023623
ENSG00000005471.19,4.760351927702362,0.8910050454922116,0.1982900949950215
ENSG00000005483.21,11.581437458373214,0.3424391826499994,0.05052766856996604
ENSG00000005486.17,12.018754172277657,0.5061820621599545,0.059196212842891366
ENSG00000005513.10,4.477364553223964,1.92557358846661,0.30992570910745826
ENSG00000005700.15,11.177206303038828,0.3550850404590667,0.05331297538305774
ENSG00000005801.18,10.233640109704892,0.38311921086626005,0.06048348750647937
ENSG00000005810.18,11.471198638568342,0.6849284014959883,0.072146254159642
ENSG00000005812.11,10.854228650738728,0.28431705458401857,0.04912499166196334
ENSG00000005844.19,9.319346223307827,2.5425655836054086,0.17110024661154322
ENSG00000005882.12,9.630109737479673,0.4174005687430054,0.0670880675277461
ENSG00000005884.18,13.607912081956151,1.7595330430774339,0.09747813665067592
ENSG00000005889.16,11.05495915806152,0.2673786036707038,0.046774180046006385
ENSG00000005893.16,13.421449666799125,0.4175672503336058,0.048146396476051866
ENSG00000005961.19,7.540701506208551,2.625640640969193,0.21488489728733137
ENSG00000005981.13,3.303317338808775,2.1032816445542872,0.4390342673167443
ENSG00000006007.12,11.474905583667807,0.26950941103451453,0.0452415886476036
ENSG00000006015.18,10.305710122953789,0.7798278832055371,0.08568828627763292
