Gene,Mean,Variance,CV
ENSG00000000003.15,11.477346433438633,0.354922833875211,0.051906946257380675
ENSG00000000005.6,3.642333040101208,2.3300621096708345,0.4190869094080707
ENSG00000000419.13,10.101056295302593,0.15953476227251603,0.03954220408258501
ENSG00000000457.14,8.70485312522765,0.2356448929171996,0.055765752656020046
ENSG00000000460.17,6.775066399359011,0.4388717655333284,0.097781177987992
ENSG00000000938.13,9.028655225163153,1.8185084237102789,0.14936009786940682
ENSG00000000971.16,10.141162073224047,4.45828699532622,0.20820746068226031
ENSG00000001036.14,11.823842113686744,0.4078900639616533,0.05401482100287277
ENSG00000001084.13,10.85657706958116,0.6223583518896891,0.0726653452462244
ENSG00000001167.14,10.040755354494513,0.2754774005609311,0.05227290096720176
ENSG00000001460.18,9.303930650070932,0.41425471657320034,0.06917788281978318
ENSG00000001461.17,11.147881246497684,0.7826615341519132,0.07935872125611486
ENSG00000001497.18,11.000876631349605,0.1835536726906848,0.03894522748674194
ENSG00000001561.7,10.316437054936053,0.5076295721261114,0.06906272724245727
ENSG00000001617.12,10.500401421740591,1.9561431109404863,0.13319698982330797
ENSG00000001626.16,5.734829379822698,3.5944854093070853,0.3305962028401718
ENSG00000001629.10,12.036559341974577,0.4877268751343749,0.05802110321619018
ENSG00000001630.17,5.478233413730042,2.4569735528925807,0.2861275711960068
ENSG00000001631.16,8.400662739074788,0.38175287616807324,0.07354914177330937
ENSG00000002016.18,9.173357245800359,0.7040798280691112,0.09147083509096143
ENSG00000002079.14,3.982213590926659,0.8966644741451806,0.23778827229996843
ENSG00000002330.14,9.277033063500175,0.4319308275232552,0.07084317163850712
ENSG00000002549.12,11.496276637998994,0.7293421808874151,0.07428625416233041
ENSG00000002586.20,11.97701062790714,0.6274141231042678,0.06613459682263968
ENSG00000002587.10,11.267010096718234,2.5864412162483856,0.14273899106821278
ENSG00000002726.21,11.116482168844398,12.41201158287687,0.31692296503113554
ENSG00000002745.13,3.0100872281171536,0.9877567159122214,0.33017631377383055
ENSG00000002746.15,6.183825834895962,4.353016888378215,0.33739444406131935
ENSG00000002822.15,4.824299636141176,0.8077114285724691,0.18629184334920476
ENSG00000002834.18,13.672655444222379,0.322889058287636,0.04155983308230015
ENSG00000002919.15,10.56528276381891,0.25390816801749155,0.047693282208876045
ENSG00000002933.9,14.140784284706575,3.228688070931376,0.12706898103274095
ENSG00000003056.8,11.299032867341234,1.0658027872835982,0.09136863858957844
ENSG00000003096.14,9.020383749049374,3.3273805566487975,0.20222098588935666
ENSG00000003137.8,7.848928148447079,1.7408633784558718,0.16810165579882969
ENSG00000003147.19,9.722441028673128,1.1968104552278878,0.11252198103025726
ENSG00000003249.15,11.499452692862793,1.2019034551684853,0.09533615246582505
ENSG00000003393.15,10.376494286844935,0.3414348566452959,0.0563123013789384
ENSG00000003400.15,9.620796791308278,0.39102615843193417,0.06499678331815321
ENSG00000003402.20,12.761686693389231,0.35526680006788325,0.046705629929919945
ENSG00000003436.16,12.373845521549972,2.7043977945451263,0.13290171850272248
ENSG00000003509.16,9.530258474077232,0.18891215290302388,0.04560634510227626
ENSG00000003756.17,11.359762557844293,0.599812631054547,0.0681771040301078
ENSG00000003987.14,6.0336561250614125,0.556551486398047,0.12364373583891582
ENSG00000003989.18,7.981900262146409,3.8603458346187587,0.24615395037927523
ENSG00000004059.11,12.265005523857358,0.25595518325616323,0.04124907520592917
ENSG00000004139.14,8.818244297077163,0.424396253161294,0.07387604621941889
ENSG00000004142.12,13.221695490142999,0.2718826736144789,0.03943697683366165
ENSG00000004399.13,11.22117561122061,1.1714370626600652,0.09645419506259466
ENSG00000004455.17,12.395258872728004,0.23249791727500022,0.03890038790722509
ENSG00000004468.13,6.72940382039678,1.890192478404411,0.2043037908137239
ENSG00000004478.8,11.88054168688296,0.4952776053503984,0.05923632443710936
ENSG00000004487.17,11.423248510499755,0.1525368374341266,0.034189893189288986
ENSG00000004534.15,11.569007033695026,0.6878771763032632,0.0716901294860605
ENSG00000004660.15,9.097124047503256,0.8747792860900576,0.1028123127508801
ENSG00000004700.16,9.626200324494496,1.4915574559409812,0.1268717991099164
ENSG00000004766.17,10.255003524481985,0.2518739133827205,0.04893907776165866
