Gene,Mean,Variance,CV
ENSG00000000003.15,10.929840009393125,1.3777893421408458,0.10739340336599768
ENSG00000000005.6,2.81531786984989,1.291482502465616,0.40366103211697685
ENSG00000000419.13,11.399360001128183,0.315867755950496,0.04930286741836821
ENSG00000000457.14,9.798755598683446,0.170805343950268,0.042177399719754066
ENSG00000000460.17,8.980615725610255,0.5159791288965464,0.07998525871205792
ENSG00000000938.13,9.001087540548005,1.0778038947396238,0.11533865664011747
ENSG00000000971.16,11.523417866373434,1.6718868612755617,0.11220756339616494
ENSG00000001036.14,11.791713577631189,0.3659127509922543,0.051299348574675115
ENSG00000001084.13,11.371615950443134,0.3580982743418926,0.052623403108479974
ENSG00000001167.14,10.91607271364827,0.3697284188209625,0.05570253969965748
ENSG00000001460.18,8.938427237189742,0.2989755542319035,0.061172570576002776
ENSG00000001461.17,11.170415658259373,0.3657560945005226,0.05414102229675248
ENSG00000001497.18,11.06458013890721,0.23568707013731396,0.04387659731893204
ENSG00000001561.7,10.53067952476868,0.9597921558587268,0.09303196665023278
ENSG00000001617.12,11.365870385018422,0.7513782498685109,0.07626523461170086
ENSG00000001626.16,10.153100318481776,6.8745613619770936,0.2582401819993258
ENSG00000001629.10,12.051395902644654,0.534779761430226,0.06068063652873142
ENSG00000001630.17,7.7120288600437155,1.2173323137637817,0.1430658333955035
ENSG00000001631.16,8.798752661869504,0.5737293473638746,0.08608597906902155
ENSG00000002016.18,9.098944595401392,0.3388808103686974,0.06397826639342516
ENSG00000002079.14,5.3252719253624985,1.8317190539756434,0.2541485535956302
ENSG00000002330.14,9.389774023550926,0.5058495326900193,0.0757452731384602
ENSG00000002549.12,12.712474621087438,0.5740947163769979,0.05960211567841567
ENSG00000002586.20,12.95646634326199,0.5148415132270834,0.05537965014895908
ENSG00000002587.10,10.445575088733609,1.6891779691953963,0.12442434091081697
ENSG00000002726.21,12.258064032687027,4.09908249242971,0.16516630135971722
ENSG00000002745.13,4.524855546724851,1.7998902555116991,0.2964956279082816
ENSG00000002746.15,6.0436914987945825,1.3724668688887134,0.1938423414763311
ENSG00000002822.15,5.496805364269337,0.8085308859260542,0.16358291689663843
ENSG00000002834.18,14.188308238523833,0.42962107917115067,0.04619683004547753
ENSG00000002919.15,10.190320024146846,0.1319047586172466,0.03564038679261162
ENSG00000002933.9,12.549330943591613,1.581957767608154,0.10022518584478407
ENSG00000003056.8,11.514763167512752,0.5122628366034602,0.062157196069343584
ENSG00000003096.14,7.787323273878229,3.242943733498928,0.23124987300084388
ENSG00000003137.8,7.674507905135855,2.172719178764955,0.19206634027183875
ENSG00000003147.19,10.9692011079575,0.8259086583907197,0.08284971344875047
ENSG00000003249.15,10.31968573928192,1.8598509212653782,0.1321516515271746
ENSG00000003393.15,10.768734922461626,0.21641642177141243,0.04319966901188986
ENSG00000003400.15,11.223048491358742,0.892738403178661,0.0841882087589182
ENSG00000003402.20,12.794266371844008,0.26791100609545265,0.040455715762024974
ENSG00000003436.16,11.123112394445778,1.393632374505132,0.10613235174023543
ENSG00000003509.16,9.502269141904485,0.12883499123289466,0.03777370540205304
ENSG00000003756.17,11.519061605707666,0.22019621978584772,0.04073688607801356
ENSG00000003987.14,6.495404536794844,0.6859960995188625,0.12751304561402477
ENSG00000003989.18,9.39136849593385,3.9836146136531427,0.21252487863184452
ENSG00000004059.11,11.891160651839366,0.29432883760232764,0.04562387419964074
ENSG00000004139.14,8.705545004390462,0.6585878071967793,0.09322038195697324
ENSG00000004142.12,12.61136844258254,0.2170514002648989,0.0369418875618062
ENSG00000004399.13,12.769832062115956,0.7358187557953537,0.06717385013145957
ENSG00000004455.17,12.556229658670759,0.20279767914371702,0.03586511599271399
ENSG00000004468.13,9.299816045569576,2.5412774814043555,0.171416129998806
ENSG00000004478.8,12.53503032837986,0.6767902446871936,0.06562988692336429
ENSG00000004487.17,12.194663949310781,0.28675029384677864,0.04391188687257347
ENSG00000004534.15,11.561417194453584,0.24076979705240228,0.04244142237334188
ENSG00000004660.15,8.778278815705455,0.5398975925483762,0.08370402165529016
ENSG00000004700.16,9.869813781126837,0.629028007845293,0.08035742892935024
ENSG00000004766.17,10.595627723839817,0.47371827379389614,0.06495810965577845
ENSG00000004776.13,9.604416324109891,8.420344504219239,0.3021300711231175
ENSG00000004777.18,8.907184164008736,0.6835857631779884,0.09282310093670693
ENSG00000004779.10,11.840401280886104,0.3311900195386996,0.04860402092419335
ENSG00000004799.8,11.133749890032057,3.6824900766812747,0.1723571608510998
ENSG00000004809.14,3.6188263045836533,1.2683879384839973,0.3112134179466762
ENSG00000004838.14,4.932032552161931,0.7812652151878712,0.17921456805143057
ENSG00000004846.16,4.121807819812374,2.622380896039772,0.39288020466968837
ENSG00000004848.8,5.086942714448579,3.5301714267964197,0.36935250667434993
ENSG00000004864.14,11.117267938416344,0.5468848139664233,0.06651963525630471
ENSG00000004866.22,10.647553008400404,0.29727859077489216,0.05120731514746059
ENSG00000004897.12,11.80486493028288,0.14748444879636935,0.03253209953567054
ENSG00000004939.15,3.8844941486928795,1.8987668729799037,0.3547328037267209
ENSG00000004948.16,4.015520509486216,1.3914316929803803,0.2937575903973118
ENSG00000004961.15,10.793402981990937,0.25186182835275306,0.046496769891130205
ENSG00000004975.12,10.792932915611027,0.2296628771667657,0.044402346641083175
ENSG00000005001.10,10.254805488629748,2.7025289349304558,0.16030894243894953
ENSG00000005007.13,13.067517820048845,0.22945364188888773,0.03665678536205967
ENSG00000005020.13,11.574821994444294,0.5843443443533385,0.06604198248042135
ENSG00000005022.6,14.054763412563483,0.5105688794240658,0.050839776247797355
ENSG00000005059.16,9.792202059887064,0.68694693351041,0.08464108622114758
ENSG00000005073.6,6.7029084483710815,6.024569998472869,0.3661843165049534
ENSG00000005075.15,11.369013592474934,0.5171891912333656,0.06325603036491198
ENSG00000005100.13,10.753515502944733,0.23476854914248324,0.04505774911177552
ENSG00000005102.14,7.254706301434385,2.1917760179853816,0.2040695703508732
ENSG00000005108.16,8.08962009307451,1.4653572334864526,0.1496385976796746
ENSG00000005156.12,10.87140239389732,0.3319351981329463,0.052995754859892844
ENSG00000005175.10,10.928851503797153,0.16168124620856622,0.03679216116677081
ENSG00000005187.12,9.129631352431526,1.8766380329194283,0.150050350924107
ENSG00000005189.20,8.272818221136193,0.5675597482553394,0.09106517196369211
ENSG00000005194.15,11.104858972049476,0.2567410852311532,0.045628336821055666
ENSG00000005206.17,11.602007388107404,0.35239721039804756,0.05116619165301846
ENSG00000005238.20,10.35409628754102,0.4656525457822805,0.06590506481072349
ENSG00000005243.10,8.37955060176352,1.7026988878622342,0.1557213636927089
ENSG00000005249.13,9.206939555821144,1.7861356244632016,0.14515831701567483
ENSG00000005302.19,10.936289245686664,0.18768543814501684,0.03961369023523378
ENSG00000005339.15,13.297591562709874,0.22652887958964102,0.03579223342455943
ENSG00000005379.17,8.542816713949081,1.6827793505729418,0.15184919655976145
