Gene,Mean,Variance,CV
ENSG00000000003.15,11.469025958654504,0.7443552845044002,0.07522524351220684
ENSG00000000419.13,11.681031977362274,0.23718687377741848,0.04169309282766671
ENSG00000000457.14,10.191549270717049,0.16812391197308238,0.04023226979669829
ENSG00000000460.17,9.717439392806632,0.4156030002031077,0.06634183752688799
ENSG00000000938.13,8.905940757628178,1.7186610693476916,0.1472025447543045
ENSG00000000971.16,11.623462517669026,1.7606441787821234,0.1141564035610938
ENSG00000001036.14,11.668335825370212,0.5021685332582718,0.06073175449885976
ENSG00000001084.13,12.387727542368314,1.2794287850702974,0.09130959444665099
ENSG00000001167.14,11.384061278987975,0.42705101646385807,0.05740406600307442
ENSG00000001460.18,9.574764311281049,0.5858711930693168,0.07994162644680128
ENSG00000001461.17,11.506338617967726,0.3281365866116996,0.04978404464036316
ENSG00000001497.18,11.621956076772705,0.2677955910275133,0.0445269021802296
ENSG00000001561.7,9.99865393223015,2.985705776709923,0.172815211468672
ENSG00000001617.12,12.56580893224691,1.0020777802933345,0.07966366164388337
ENSG00000001626.16,8.549703728040454,13.232536393527292,0.4254715085555389
ENSG00000001629.10,12.633197201335904,0.42739397057063255,0.05174887586672059
ENSG00000001630.17,8.106545555277512,1.332309533014023,0.14238581980854914
ENSG00000001631.16,9.290854535275258,0.4118823074231081,0.06907659282830407
ENSG00000002016.18,9.440038627878511,0.37189081854935224,0.06460021401709128
ENSG00000002079.14,5.699475143087765,1.286369999726049,0.19899771406985964
ENSG00000002330.14,9.328584615109225,0.36994056782410856,0.06520039461668233
ENSG00000002549.12,12.551488887219204,0.5355081905328868,0.058302585289407974
ENSG00000002586.20,13.024057367466797,0.6860469427920671,0.06359611941809061
ENSG00000002587.10,10.229880916268364,2.0116280672544904,0.13864469765716958
ENSG00000002726.21,9.950373121337275,11.881274184801468,0.34641137374319203
ENSG00000002745.13,4.888618315307228,1.7168474477670064,0.2680277268215488
ENSG00000002746.15,6.8786111009207005,2.6356050906101056,0.23601489514393992
ENSG00000002822.15,5.887787563757359,1.352433745019739,0.1975176306513024
ENSG00000002834.18,14.219277663699941,0.570842366851891,0.05313498523018435
ENSG00000002919.15,10.562997027019204,0.15913392112306374,0.037765411784197074
ENSG00000002933.9,11.552580542871484,2.730861639881293,0.14304439441666783
ENSG00000003056.8,11.820411693531764,0.3441384663044544,0.04962882654369336
