original_id,final_id,mean_expr
ENSG00000158201.10,ABHD3,9.355030761060775
ENSG00000100439.10,ABHD4,11.046274337007858
ENSG00000011198.10,ABHD5,9.860435606176903
ENSG00000163686.15,ABHD6,10.804069874329333
ENSG00000127220.6,ABHD8,8.838472509071362
ENSG00000136754.18,ABI1,11.707679020669211
ENSG00000271484.1,ABI1P1,2.612791438905541
ENSG00000138443.17,ABI2,11.713256571415265
ENSG00000108798.9,ABI3,10.254316809166868
ENSG00000154175.18,ABI3BP,11.368768863205327
ENSG00000119328.12,ABITRAM,9.717651037989153
ENSG00000097007.19,ABL1,12.204142076728562
ENSG00000143322.21,ABL2,11.352446630290121
ENSG00000099204.20,ABLIM1,13.03696102516683
ENSG00000163995.21,ABLIM2,8.195282201797248
ENSG00000173210.20,ABLIM3,12.472551025084645
ENSG00000175164.15,ABO,9.976885288727564
ENSG00000159842.15,ABR,11.924170624802283
ENSG00000174429.4,ABRA,3.530311636443588
ENSG00000146386.8,ABRACL,9.959138967331306
ENSG00000163322.14,ABRAXAS1,8.957612664118448
ENSG00000165660.8,ABRAXAS2,10.270718449920821
ENSG00000146109.5,ABT1,10.297302686731644
ENSG00000114626.18,ABTB1,10.660160730777756
ENSG00000166016.6,ABTB2,9.441774877844107
ENSG00000225929.1,AC000036.1,3.317369477175552
ENSG00000286508.1,AC000050.2,4.123904569870225
ENSG00000083622.8,AC000061.1,2.5349065469392036
ENSG00000286742.1,AC000065.1,3.668255964866237
ENSG00000287932.1,AC000065.2,3.0906082468016245
ENSG00000225007.1,AC000067.1,3.6825592137334406
ENSG00000185065.6,AC000068.1,4.891321303601038
ENSG00000273212.1,AC000068.2,3.1282822466687685
ENSG00000286367.1,AC000072.1,3.341212108605391
ENSG00000232926.1,AC000078.1,4.250156083369056
ENSG00000287652.1,AC000082.1,3.217416277957901
ENSG00000287146.1,AC000085.1,4.494444636549073
ENSG00000235776.2,AC000089.1,5.137014448248884
ENSG00000284874.1,AC000093.1,4.370381420471548
ENSG00000243107.1,AC000120.1,4.609497755260491
ENSG00000224138.1,AC000123.1,5.396767651755432
ENSG00000279265.1,AC000123.2,4.59742541034926
ENSG00000280347.1,AC000123.3,7.596905487704665
ENSG00000224981.1,AC000367.1,2.836885664305939
ENSG00000227249.1,AC000374.1,2.6795980055936592
