Gene,TCGA-BQ-5884-01A-11R-1592-07_C1,TCGA-A4-8630-01A-11R-2404-07_C1,TCGA-B9-A5W8-01A-11R-A28H-07_C1,TCGA-DW-7841-01A-11R-A32Z-07_C1,TCGA-BQ-5888-01A-11R-1592-07_C1,TCGA-DW-7837-01A-11R-2139-07_C1,TCGA-DW-7840-01A-11R-A32Z-07_C1,TCGA-BQ-7055-01A-11R-1965-07_C2,TCGA-BQ-5886-01A-11R-1592-07_C1,TCGA-BQ-7056-01A-11R-1965-07_C1,TCGA-BQ-7049-01A-11R-1965-07_C1,TCGA-DW-7836-01A-11R-2139-07_C1,TCGA-B9-A44B-01A-11R-A24Z-07_C1,TCGA-A4-7584-01A-11R-2139-07_C1,TCGA-MH-A857-01A-11R-A355-07_C2,TCGA-B1-A47M-01A-11R-A24Z-07_C1,TCGA-P4-A5ED-01A-11R-A28H-07_C2,TCGA-G7-6795-01A-11R-1965-07_C1,TCGA-BQ-7044-01A-11R-1965-07_C1,TCGA-A4-A6HP-01A-11R-A31O-07_C1,TCGA-B9-A8YH-01A-11R-A37K-07_C1,TCGA-A4-8516-01A-11R-2404-07_C1,TCGA-2Z-A9JM-01A-12R-A42S-07_C1,TCGA-BQ-5876-01A-11R-1592-07_C1,TCGA-UZ-A9PN-01A-11R-A38C-07_C1,TCGA-B3-4103-01A-02R-1351-07_C1,TCGA-BQ-7059-01A-11R-1965-07_C1,TCGA-5P-A9K0-01A-11R-A42S-07_C1,TCGA-IA-A40Y-01A-11R-A24Z-07_C1,TCGA-PJ-A5Z8-01A-11R-A28H-07_C1,TCGA-UZ-A9PR-01A-11R-A42S-07_C1,TCGA-MH-A55W-01A-11R-A26U-07_C1,TCGA-B1-A654-01A-11R-A31O-07_C1,TCGA-UZ-A9PM-01A-21R-A38C-07_C1,TCGA-B3-3926-01A-02R-1351-07_C1,TCGA-EV-5903-01A-11R-1592-07_C1,TCGA-GL-8500-01A-11R-2404-07_C1,TCGA-5P-A9JU-01A-11R-A42S-07_C1,TCGA-A4-A5Y0-01A-11R-A31O-07_C1,TCGA-GL-A4EM-01A-11R-A24Z-07_C1,TCGA-BQ-7045-01A-31R-1965-07_C1,TCGA-SX-A7SL-01A-11R-A355-07_C1,TCGA-AT-A5NU-01A-11R-A28H-07_C1,TCGA-UZ-A9Q0-01A-12R-A42S-07_C1,TCGA-5P-A9KE-01A-11R-A42S-07_C1,TCGA-G7-6797-01A-11R-1965-07_C1,TCGA-F9-A7Q0-01A-11R-A36F-07_C1,TCGA-HE-A5NF-01A-11R-A26U-07_C1,TCGA-BQ-5881-01A-11R-1592-07_C1,TCGA-P4-AAVL-01A-11R-A42S-07_C1,TCGA-2Z-A9JI-01A-11R-A42S-07_C1,TCGA-5P-A9KC-01A-11R-A42S-07_C1,TCGA-J7-6720-01A-11R-2139-07_C1,TCGA-HE-7130-01A-11R-1965-07_C2,TCGA-2Z-A9JQ-01A-11R-A42S-07_C1,TCGA-SX-A7SU-01A-11R-A36F-07_C1,TCGA-B1-7332-01A-11R-A32Z-07_C1,TCGA-5P-A9KH-01A-11R-A42S-07_C2,TCGA-BQ-7061-01A-11R-1965-07_C1,TCGA-AL-3472-01A-01R-1193-07_C1,TCGA-UZ-A9PO-01A-11R-A38C-07_C1,TCGA-Y8-A8RZ-01A-11R-A37K-07_C1,TCGA-A4-7828-01A-11R-2139-07_C2,TCGA-MH-A562-01A-11R-A26U-07_C1,TCGA-5P-A9JY-01A-11R-A42S-07_C1,TCGA-G7-6792-01A-21R-1965-07_C1,TCGA-GL-6846-01A-11R-1965-07_C1,TCGA-SX-A7SM-01A-11R-A355-07_C1,TCGA-2Z-A9J6-01A-11R-A38C-07_C1,TCGA-P4-A5EA-01A-11R-A28H-07_C1,TCGA-G7-7501-01A-11R-2204-07_C1,TCGA-5P-A9K3-01A-11R-A42S-07_C1,TCGA-AL-3467-01A-02R-1351-07_C1,TCGA-G7-6796-01A-11R-1965-07_C1,TCGA-B9-4116-01A-02R-1351-07_C1,TCGA-IZ-8196-01A-11R-2404-07_C1,TCGA-IA-A83W-01A-11R-A355-07_C1,TCGA-BQ-5883-01A-11R-1592-07_C2,TCGA-2Z-A9J3-01A-12R-A38C-07_C1,TCGA-V9-A7HT-01A-11R-A33Z-07_C1,TCGA-P4-AAVM-01A-11R-A42S-07_C1,TCGA-Y8-A894-01A-11R-A36F-07_C1,TCGA-BQ-5877-01A-11R-1592-07_C2,TCGA-UZ-A9PV-01A-11R-A42S-07_C1,TCGA-BQ-7060-01A-11R-1965-07_C1,TCGA-2Z-A9JJ-01A-11R-A42S-07_C1,TCGA-A4-7732-01A-11R-2139-07_C1,TCGA-A4-A5Y1-01A-11R-A28H-07_C1,TCGA-SX-A7SO-01A-11R-A355-07_C1,TCGA-B9-4113-01A-01R-1193-07_C1,TCGA-2Z-A9J9-01A-11R-A42S-07_C1,TCGA-2Z-A9JO-01A-11R-A42S-07_C1,TCGA-UZ-A9PS-01A-11R-A42S-07_C1,TCGA-GL-A9DD-01A-11R-A37K-07_C1,TCGA-DW-7963-01B-11R-A28H-07_C1,TCGA-GL-A9DE-01A-11R-A37K-07_C1,TCGA-F9-A4JJ-01A-11R-A24Z-07_C1,TCGA-BQ-5889-01A-11R-1592-07_C1,TCGA-BQ-7053-01A-11R-1965-07_C1,TCGA-DZ-6131-01A-11R-1965-07_C1,TCGA-IA-A40U-01A-11R-A24Z-07_C1,TCGA-P4-AAVK-01A-11R-A42S-07_C1,TCGA-BQ-7050-01A-11R-1965-07_C1,TCGA-A4-7915-01A-11R-2204-07_C1,TCGA-SX-A71W-01A-12R-A355-07_C1,TCGA-5P-A9JV-01A-12R-A42S-07_C1,TCGA-F9-A7VF-01A-11R-A33Z-07_C1,TCGA-GL-7773-01A-11R-A32Z-07_C1,TCGA-2Z-A9JT-01A-11R-A42S-07_C1,TCGA-MH-A856-01A-11R-A355-07_C1,TCGA-KV-A74V-01A-11R-A33Z-07_C1,TCGA-B9-4117-01A-02R-1351-07_C1,TCGA-IA-A83S-01A-11R-A355-07_C1,TCGA-5P-A9K2-01A-11R-A42S-07_C1,TCGA-2K-A9WE-01A-11R-A38C-07_C1,TCGA-B3-3925-01A-02R-1351-07_C1,TCGA-B1-A655-01A-11R-A31O-07_C1,TCGA-B1-A657-01A-11R-A31O-07_C1,TCGA-BQ-7062-01A-11R-1965-07_C1,TCGA-GL-A59R-01A-11R-A26U-07_C1,TCGA-BQ-5893-01A-11R-1592-07_C1,TCGA-SX-A7SN-01A-11R-A355-07_C1,TCGA-A4-7286-01A-11R-A32Z-07_C1,TCGA-F9-A97G-01A-11R-A38C-07_C1,TCGA-DZ-6135-01A-11R-1965-07_C1,TCGA-MH-A855-01A-11R-A355-07_C1,TCGA-G7-6789-01A-11R-1965-07_C2,TCGA-UN-AAZ9-01A-11R-A38C-07_C1,TCGA-4A-A93W-01A-11R-A37K-07_C1,TCGA-2Z-A9J1-01A-11R-A38C-07_C1,TCGA-BQ-5875-01A-11R-1592-07_C1,TCGA-5P-A9KF-01A-11R-A42S-07_C1,TCGA-P4-A5E8-01A-11R-A28H-07_C1,TCGA-P4-A5E6-01A-11R-A28H-07_C1,TCGA-A4-8310-01A-11R-2404-07_C1,TCGA-IZ-A6M8-01A-11R-A31O-07_C1,TCGA-B1-A656-01A-11R-A31O-07_C1,TCGA-A4-A4ZT-01A-11R-A26U-07_C1,TCGA-WN-A9G9-01A-12R-A37K-07_C1,TCGA-HE-A5NJ-01A-11R-A26U-07_C1,TCGA-DZ-6132-01A-11R-1965-07_C1,TCGA-2Z-A9JR-01A-12R-A42S-07_C1,TCGA-SX-A71V-01A-11R-A33Z-07_C1,TCGA-BQ-5882-01A-11R-1592-07_C1,TCGA-UZ-A9PK-01A-11R-A38C-07_C1,TCGA-F9-A8NY-01A-11R-A36F-07_C1,TCGA-A4-8098-01A-11R-2404-07_C1,TCGA-2Z-A9J2-01A-11R-A38C-07_C1,TCGA-SX-A7SS-01A-11R-A36F-07_C1,TCGA-HE-A5NH-01A-11R-A26U-07_C1,TCGA-SX-A7SQ-01A-12R-A36F-07_C1,TCGA-B9-A8YI-01A-21R-A37K-07_C1,TCGA-G7-A4TM-01A-11R-A31O-07_C1,TCGA-AL-3466-01A-02R-1351-07_C1,TCGA-B9-A5W9-01A-11R-A28H-07_C1,TCGA-IZ-8195-01A-31R-2404-07_C1,TCGA-AL-7173-01A-11R-2139-07_C1,TCGA-B9-4115-01A-01R-1193-07_C1,TCGA-MH-A560-01A-11R-A26U-07_C1,TCGA-B9-A69E-01A-11R-A31O-07_C1,TCGA-Y8-A8RY-01A-11R-A37K-07_C1,TCGA-BQ-7051-01A-12R-1965-07_C1,TCGA-AL-3473-01A-01R-1193-07_C1,TCGA-SX-A71R-01A-12R-A33Z-07_C1,TCGA-A4-8518-01A-11R-2404-07_C1,TCGA-UZ-A9PJ-01A-11R-A38C-07_C1,TCGA-A4-A5DU-01A-11R-A28H-07_C1,TCGA-P4-A5EB-01A-11R-A28H-07_C1,TCGA-Y8-A896-01A-11R-A36F-07_C1,TCGA-5P-A9JZ-01A-11R-A42S-07_C1,TCGA-DZ-6133-01A-11R-1965-07_C1,TCGA-BQ-7048-01A-11R-1965-07_C1,TCGA-Y8-A8S0-01A-11R-A37K-07_C1,TCGA-BQ-5879-01A-11R-1592-07_C1,TCGA-4A-A93Y-01A-11R-A37K-07_C2,TCGA-UZ-A9PZ-01A-11R-A42S-07_C1,TCGA-B9-7268-01A-11R-A32Z-07_C1,TCGA-WN-AB4C-01A-11R-A42S-07_C1,TCGA-J7-A8I2-01A-12R-A36F-07_C2,TCGA-G7-A8LB-01A-11R-A36F-07_C1,TCGA-2Z-A9JE-01A-11R-A42S-07_C1,TCGA-BQ-5885-01A-11R-1592-07_C1,TCGA-BQ-5878-01A-11R-1592-07_C1,TCGA-5P-A9K4-01A-11R-A42S-07_C1,TCGA-2Z-A9JG-01A-11R-A42S-07_C1,TCGA-5P-A9K8-01A-11R-A42S-07_C2,TCGA-A4-7583-01A-11R-A32Z-07_C1,TCGA-2Z-A9JD-01A-11R-A42S-07_C1,TCGA-A4-7996-01A-11R-2204-07_C1,TCGA-G7-7502-01A-11R-2204-07_C1,TCGA-IA-A83V-01A-11R-A355-07_C1,TCGA-5P-A9K6-01A-11R-A42S-07_C1,TCGA-P4-A5E7-01A-31R-A28H-07_C1,TCGA-BQ-5891-01A-11R-1592-07_C1,TCGA-HE-A5NI-01A-11R-A26U-07_C1,TCGA-2Z-A9J7-01A-11R-A38C-07_C1,TCGA-A4-A57E-01A-11R-A26U-07_C1,TCGA-2Z-A9JK-01A-11R-A42S-07_C1,TCGA-A4-A772-01A-11R-A33Z-07_C1,TCGA-KV-A6GE-01A-11R-A31O-07_C1,TCGA-2Z-A9J5-01A-21R-A38C-07_C1,TCGA-SX-A71U-01A-12R-A33Z-07_C1,TCGA-G7-A8LD-01A-11R-A36F-07_C1,TCGA-IA-A83T-01A-11R-A355-07_C1,TCGA-HE-7128-01A-11R-1965-07_C1,TCGA-UZ-A9PU-01A-11R-A42S-07_C1,TCGA-4A-A93X-01A-11R-A37K-07_C1,TCGA-B9-4114-01A-01R-1193-07_C1,TCGA-2Z-A9JP-01A-11R-A42S-07_C1,TCGA-UZ-A9PL-01A-11R-A38C-07_C1,TCGA-B3-4104-01A-02R-1351-07_C2,TCGA-UZ-A9PQ-01A-11R-A42S-07_C1,TCGA-HE-A5NL-01A-11R-A26U-07_C1,TCGA-KV-A6GD-01A-11R-A31O-07_C1,TCGA-MH-A561-01A-11R-A26U-07_C1,TCGA-G7-6790-01A-11R-1965-07_C1,TCGA-A4-8311-01A-11R-2404-07_C1,TCGA-EV-5902-01A-11R-1592-07_C1,TCGA-Y8-A895-01A-11R-A36F-07_C1,TCGA-A4-8515-01A-11R-2404-07_C1,TCGA-EV-5901-01A-11R-1592-07_C1,TCGA-BQ-5890-01A-11R-1592-07_C1,TCGA-B3-8121-01A-21R-2404-07_C1,TCGA-A4-8517-01A-11R-2404-07_C1,TCGA-B9-A5W7-01A-11R-A31O-07_C1,TCGA-AL-3471-01A-02R-1351-07_C1,TCGA-UZ-A9PX-01A-11R-A42S-07_C1,TCGA-SX-A7SP-01A-11R-A355-07_C1,TCGA-MH-A55Z-01A-11R-A26U-07_C1,TCGA-B1-A47N-01A-11R-A24Z-07_C1,TCGA-GL-7966-01A-11R-2204-07_C1,TCGA-IZ-A6M9-01A-11R-A31O-07_C1,TCGA-A4-7287-01A-11R-2139-07_C2,TCGA-2Z-A9JS-01A-21R-A42S-07_C1,TCGA-HE-A5NK-01A-11R-A26U-07_C1,TCGA-5P-A9K9-01A-11R-A42S-07_C1,TCGA-2Z-A9JL-01A-11R-A42S-07_C1,TCGA-SX-A71S-01A-11R-A33Z-07_C1,TCGA-O9-A75Z-01A-11R-A33Z-07_C1,TCGA-DW-5560-01A-01R-1592-07_C1,TCGA-B1-A47O-01A-11R-A24Z-07_C1,TCGA-BQ-5892-01A-11R-1592-07_C2,TCGA-DW-7842-01A-11R-A32Z-07_C1,TCGA-DW-7838-01A-11R-2139-07_C1,TCGA-DZ-6134-01A-11R-1965-07_C1,TCGA-AL-3468-01A-02R-1351-07_C1,TCGA-DW-7834-01A-11R-2139-07_C1,TCGA-BQ-7046-01A-11R-1965-07_C1,TCGA-A4-7288-01A-11R-A32Z-07_C1,TCGA-BQ-7058-01A-11R-1965-07_C1,TCGA-DW-5561-01A-01R-1592-07_C1,TCGA-B9-5155-01A-01R-1592-07_C1,TCGA-A4-7734-01A-11R-A32Z-07_C1,TCGA-G7-A8LE-01A-11R-A36F-07_C1,TCGA-DW-7839-01A-11R-2139-07_C1,TCGA-AL-A5DJ-01A-11R-A26U-07_C1,TCGA-MH-A854-01A-11R-A355-07_C1,TCGA-A4-A48D-01A-11R-A24Z-07_C1,TCGA-B1-5398-01A-02R-1592-07_C1,TCGA-SX-A7SR-01A-12R-A36F-07_C1,TCGA-Q2-A5QZ-01A-11R-A28H-07_C1,TCGA-2Z-A9J8-01A-11R-A42S-07_C1,TCGA-GL-A9DC-01A-11R-A37K-07_C1,TCGA-G7-A8LC-01A-11R-A36F-07_C1,TCGA-J7-8537-01A-11R-2404-07_C1,TCGA-A4-A7UZ-01A-12R-A355-07_C1,TCGA-A4-A5XZ-01A-11R-A31O-07_C1,TCGA-BQ-5880-01A-11R-1592-07_C1,TCGA-G7-6793-01A-11R-1965-07_C1,TCGA-Y8-A897-01A-11R-A36F-07_C1,TCGA-BQ-5894-01A-11R-1592-07_C1,TCGA-UZ-A9PP-01A-11R-A42S-07_C1,TCGA-GL-A59T-01A-21R-A28H-07_C1,TCGA-B9-4617-01A-01R-1193-07_C1,TCGA-A4-7997-01A-11R-2204-07_C1,TCGA-PJ-A5Z9-01A-11R-A28H-07_C1,TCGA-B9-5156-01A-01R-1592-07_C1,TCGA-BQ-5887-01A-11R-1965-07_C1,TCGA-HE-7129-01A-11R-1965-07_C1,TCGA-2Z-A9JN-01A-21R-A42S-07_C2,TCGA-Y8-A898-01A-11R-A355-07_C1,TCGA-Y8-A8S1-01A-11R-A37K-07_C1,TCGA-P4-AAVO-01A-11R-A42S-07_C1,TCGA-5P-A9JW-01A-11R-A42S-07_C1,TCGA-B3-A6W5-01A-12R-A33Z-07_C1,TCGA-UZ-A9Q1-01A-11R-A42S-07_C1,TCGA-A4-7585-01A-11R-2139-07_C1,TCGA-IA-A40X-01A-11R-A24Z-07_C1,TCGA-A4-8312-01A-11R-2404-07_C2,TCGA-5P-A9KA-01A-11R-A42S-07_C1
HSPD1,13.761913787001141,13.914936611100401,14.098457230296821,13.71954984724976,13.856283586667322,14.15221137163511,13.55546341798715,14.490906995532152,14.725250675994856,14.652704241505171,13.103083458425077,13.758596805491468,14.21329434465304,14.256410762403982,14.012544030853602,13.421034123925532,11.669631093890048,13.713986857174413,14.998066256842797,13.53584047522817,13.667850334062825,14.2401521939262,14.212784064561417,16.00847359743009,13.793149607822437,13.78062922336035,13.637541012761234,14.614593279044778,14.63129340877346,14.077717201420331,13.62663263786977,14.521301160033307,13.171424800783194,14.168977171155976,14.381152800922308,13.373711041434653,14.792420957750393,15.436921468009972,16.856289776664877,14.58953176320395,15.154812344890018,14.642747551465778,13.862938503275142,13.463559738383879,14.563009219499344,13.829130163391858,13.594995849724494,15.165283704230715,14.60894488393737,13.472739666098636,15.427069209106826,15.065309798663101,14.307205817746407,13.974703717182654,14.02838939710592,13.018874552674069,14.723300082951393,13.930671785445691,14.955038099960104,13.02988507008307,15.220892802341252,13.659909904876999,12.836260561508963,13.419786252639298,14.12923827182615,13.706159646510091,13.544630761717837,15.554254497895126,14.418126404224383,14.094486250343031,14.861815532029388,15.159597188313766,13.469065104810907,13.88413809472889,13.718939384385719,13.811042118231295,13.327938009138897,14.271997024856821,13.413740617249427,14.937892295567972,15.338486321376733,13.208217336581933,14.191397302600873,13.708951450051698,14.50837187024504,13.19754300920216,13.733801453436339,15.138967063713608,13.966431560473305,13.311856636207194,13.435598461615932,14.984055094592904,14.742397906086621,13.914691819708818,14.821107188655729,15.020125514139611,15.218395690856449,13.1732988740608,14.25915739226527,13.919104634328987,14.723021417384102,15.406637133803345,14.132570626466956,14.927967538102177,14.159927936330122,13.711249387892543,13.718024950002109,13.081168152762297,14.293496217180792,13.052250051423949,15.767485541609814,13.542044591494038,14.88284045236984,13.466882351496851,13.906546610287648,13.621460622192025,14.417860086408222,14.54072134162886,13.980439715751848,13.99450555754118,15.350814814913301,13.768260009896633,14.74833915475559,15.225232467025764,13.399933206457634,14.077924159910186,15.536624567934654,14.284923432180548,13.588810907631917,13.934301934947571,15.118857269964877,14.445056207013124,14.945440931649106,13.699230768313768,14.860720894337447,14.527001415937422,13.987817273128607,14.625677534627304,12.70275709431089,13.27995263046812,13.486211938303091,14.099682745786728,15.289112582834942,14.820807621860261,13.755020792124123,15.40126805927507,14.947343600277788,14.628523864636351,14.105508652839722,13.67243857100922,14.222433751168609,15.739743547500597,13.385857657665138,14.94480482852466,14.480334840485595,14.533359411647291,14.80222145452212,13.871176198550817,14.418768066648552,15.647569938932566,13.434855245195692,15.370552843925113,13.692364290829124,13.058092312401024,15.660984349425815,13.79678882838227,14.286305781832073,14.870582522561122,13.580397829578105,14.328470206385967,15.066452396025198,14.149945302598082,13.40307758429831,14.66803688648251,13.829265222549449,12.866487607666969,14.313049950156678,14.164631778167806,13.426556515630502,13.098119520463223,14.126512230490354,14.237796726350226,14.763077926155978,14.095308333227209,15.026771133787355,14.65913866252855,13.957769635051132,14.979822016925318,14.316892026233543,14.892287866441258,13.520528023496578,14.578781159898083,13.768754948792925,14.941821707055995,14.295332393898889,14.666904955642037,15.271502264031302,13.620402861790728,14.131286374581839,14.966902350706846,14.346846359803756,14.181468478769055,14.048604683815789,13.370554093458733,13.98858354333361,13.87680180690585,15.65914660196594,14.273196692696386,14.51527516673044,13.44780279957448,14.351837934363836,15.571718938611555,13.598906279986275,14.426606529421672,13.580925487696511,15.30123643639351,13.789649672572425,13.669791353821362,13.39538518243672,14.273911191429498,12.910185861816469,15.202718731417997,13.762825305266702,14.214598603930781,14.527064088377909,14.194823057721122,14.391444962635521,14.156968454643001,13.664102469869146,12.780175135221295,14.937418447075968,12.75260787268252,14.219476475677178,13.832454033232484,13.775234485298816,15.415590474360723,13.609766487990179,12.988995669475905,13.263698737655709,12.416795979583297,13.805721118088323,14.44455670847433,13.201510255955052,14.01017770308016,14.085674027904204,14.28583121174458,13.50366425107114,14.821603370742361,14.619965776176487,15.022978629512847,13.788196361200791,13.95680275771088,13.0916046903844,12.971080346689428,12.911709911865286,14.155638509917893,13.568290581266753,14.301671175604245,13.63471347399454,14.041864229947203,17.31977671240009,14.889953737433459,14.182746125507716,14.08814005631346,15.109504067319794,13.6954785665812,15.45261982296467,14.658450370698928,14.890633554407838,13.726386195210596,15.057149890412953,14.135203409613938,14.955268722034209,13.90790325198782,14.70948053039554,14.867613963698277,14.143925267258147,13.69140303767654,13.99371486244085,14.01252503239197,14.137451350526225,13.58716592228597,15.449773707814956,14.081350271066297,15.293231611285679,15.1274905391658,15.605029324427765,14.124585353290067,13.656520474978418,13.3994024615033
HSPE1,8.781264078232475,9.853308199867959,10.175985916962981,10.311535298984902,10.667575691533287,10.571198107229149,10.674111483412595,10.018331458751913,11.95532370905227,10.52410627357767,9.080369434651208,10.959169844554255,10.391635051138966,10.341461437435544,10.274923210125227,10.447752589995556,9.032475042162497,11.152902700603372,10.829033676093715,10.884640697975453,9.788373491498072,10.33904225928479,10.608170737250376,11.232519480456698,10.15213542311463,8.507486804234683,9.29854844227684,10.612775489727134,10.991676427243869,9.44774642095668,9.418835546262954,9.773621231857778,11.008046735928767,10.366995110816577,8.346586448051877,9.248903241419296,11.178113497202471,10.717743789726295,12.587130113000095,10.596867693662553,10.400782380619441,11.206354682039409,10.037859453084229,10.382447860963659,10.607771216956419,9.328871799804016,10.275641034327764,9.981154235141974,11.17570260263939,10.248355831231303,11.256100307100507,10.638821781803975,10.719712662615086,9.73171078554845,11.726002179381789,9.997180660529585,11.288354358216427,9.744780383907727,10.152345516293073,10.814873804285702,10.804026240571575,9.60233940604539,9.498532332469862,11.060014798567705,10.98735974009991,9.399825767833955,9.0690479466824,11.805583625407989,10.594366339485122,11.243072221787433,10.270673588397937,11.203028808750052,8.155831439179373,10.668385008677697,9.956854414089113,9.433313623018671,10.291063939914896,8.912725353398178,10.40603029136808,10.661861518953854,10.715488913045254,9.576822129411116,9.176935535320379,10.304136634207435,9.669174891155585,9.405555125209915,11.061639737344704,10.587277897434916,10.35924355773137,9.1184514412076485,8.747097354913363,10.52473799609949,10.359570337898608,10.27944175453211,10.300267719290346,10.386143223242364,10.927529034291753,10.088646008364686,9.63855986700083,9.645144451106258,11.507516143771491,10.774462263644127,10.555893779822503,10.009441828094836,10.610472713544647,9.2008100521394809,11.703456853320978,10.018173173392217,11.979157761378993,10.676893752935655,12.060742568743464,7.8879135681944845,11.350610569023893,10.62527350654228,10.370299756001579,8.54567343335131,10.367341527054041,10.99344113553035,9.773652366860404,9.40827577483626,11.003152270734551,10.726029347197363,10.389655862558806,10.954650785767733,9.04296923096817,10.533798794364023,9.790128368260133,9.97064460957269,10.56031275531196,10.50480536271643,10.010203606316091,11.079745689177335,10.34895753388532,10.750167488336903,10.509645913770187,11.643733573995982,11.423568257398506,9.79268933202956,10.9952996950655,9.190076286564931,9.144731636977845,10.380167387614804,11.057026354851223,10.38165485337632,10.195362651375625,10.970959488333138,10.640111533854002,11.270165102573602,10.79865667555461,9.108112916427533,10.403213033476865,11.37856103916883,10.132570370216479,11.225461441693191,10.201778833154759,10.461768963990224,12.03851735945124,11.097511115293491,10.601050356602661,11.694851058977095,10.25346442046501,10.422870759590019,10.858040573025125,10.640540748767553,10.951000137472201,10.256662359096515,10.357542786803052,10.002538540454672,10.252145530716838,10.617505503980375,10.093008587944809,9.851854190788695,10.000186996262627,9.16963138040795,9.830297229099799,10.748923783345568,10.332351897142566,11.890172634647126,11.011177699328703,11.380373853036435,10.949433229223288,12.4431510001084,10.157536248250087,9.854207879423749,10.807217972696405,10.735040532981522,10.442644117705315,10.113903053753868,9.793686408613425,10.629668602469906,10.971728006478996,10.59110400232123,9.332545775349892,9.945977727158922,10.76441199127146,10.977275177239155,11.16027932227429,9.898905042887742,10.342551394305215,12.44431713162108,11.158241920762233,10.494862535619804,10.306957096116758,10.424202463996139,9.113093238961929,10.08152514491714,11.002090551949523,11.612269607311083,11.65196538189303,10.30365866661535,9.297058154861523,11.244672419660532,9.67906824667357,10.703635664945464,9.839358023298047,10.48491678709091,9.930659582682324,9.58833031049895,10.421946889203888,9.92277904919775,8.187164692242556,11.250725865776987,8.948027947126446,10.096178319292786,10.56459162654665,10.837571737145133,10.777512870403406,10.719224838537624,10.77689731803807,10.750916716618622,9.279541482510046,10.379218264240397,11.33380905729367,9.61469168910089,10.447054443151163,10.842608382964649,9.838788172610478,9.109361522298004,9.858899083338478,10.651917176618406,10.820207602338922,9.736524186873122,9.427400886097852,10.385229870997506,9.241675425117192,9.423509329839248,10.596803058846227,10.192710860172383,10.018924186381035,11.049503041716724,10.611830289118604,9.3261163332227,9.10938912173584,9.304144409455214,9.41293776389588,11.494741953279101,11.948141337185,10.719449886389013,9.596207106997964,10.140206267683935,14.640449161093681,10.499922696699153,10.159382221942003,11.678096654715162,10.873153686561128,10.11742034178983,11.37962592082219,10.880244165876299,9.885301017350614,10.373414205309418,10.432875916522578,11.006505638842146,10.889347299007836,9.380512939218596,10.027461442433697,10.632930447491992,9.406653619940636,10.330370383625347,9.451026834038016,9.52024444449628,11.5395998077985,10.557975510818956,11.872502965345795,10.875607817800628,11.175415265054953,10.718826093283798,11.211113881421197,10.744881794224435,9.736216830057225,9.667762868739365
