"logFC","logCPM","F","PValue","FDR","gene_ensembl","grouping_gene","project_id"
3.46433714427021,0.104112954343428,643.429795320033,8.30747932648956e-101,1.77082229323452e-96,"ENSG00000116690.13","CRYAB","TCGA-COAD"
3.63688404881682,-0.759174943043435,572.093676452758,6.6598114729573e-99,7.09802706787789e-95,"ENSG00000184905.9","CRYAB","TCGA-COAD"
3.68660421229098,-0.359212994642278,514.321561905043,3.22568733496013e-89,2.29195837440034e-85,"ENSG00000144191.12","CRYAB","TCGA-COAD"
2.13592410586406,3.4957466055461,606.141415345021,2.37228743925743e-87,1.26419197638029e-83,"ENSG00000109846.9","CRYAB","TCGA-COAD"
2.16074039096028,-1.77259628065255,472.97789093564,2.40561571918072e-85,1.02556209340112e-81,"ENSG00000254510.2","CRYAB","TCGA-COAD"
4.62239988839948,2.6131531753875,549.311143273564,7.87278265507606e-83,2.79693725126002e-79,"ENSG00000170323.9","CRYAB","TCGA-COAD"
2.47093890030137,-1.29553884395656,437.617324554657,3.99262814827419e-79,1.21581230869447e-75,"ENSG00000149575.9","CRYAB","TCGA-COAD"
2.38616697265311,-0.727284550911125,458.609572328285,5.09962499322137e-79,1.35879507944383e-75,"ENSG00000129596.5","CRYAB","TCGA-COAD"
3.52017624161109,0.87453927973374,486.4373471756,1.56653219058956e-78,3.71024446384522e-75,"ENSG00000118729.12","CRYAB","TCGA-COAD"
2.75699047312421,-0.411640340926818,443.561429417932,1.1028115031349e-76,2.35075300008235e-73,"ENSG00000162706.13","CRYAB","TCGA-COAD"
2.23581599707642,4.61060340546616,493.14824224204,6.95651014569375e-76,1.3480451842328e-72,"ENSG00000131471.7","CRYAB","TCGA-COAD"
2.7990701753776,0.0751875449597743,452.860869952043,1.42816260535704e-75,2.5368928413159e-72,"ENSG00000165966.16","CRYAB","TCGA-COAD"
2.39479515466488,3.21471711801086,485.586092241389,5.48264355756902e-75,8.98984846716471e-72,"ENSG00000152137.8","CRYAB","TCGA-COAD"
3.14132251151315,-1.01125760953146,400.061729535681,4.72405893783173e-74,7.19271716563009e-71,"ENSG00000181195.11","CRYAB","TCGA-COAD"
2.43640529359549,-1.08032238103039,406.612704366135,1.27215583570323e-73,1.80781825292334e-70,"ENSG00000148948.8","CRYAB","TCGA-COAD"
1.85854121862081,-0.77352755212384,423.934513513384,3.43085284981622e-73,4.57075370916765e-70,"ENSG00000143028.9","CRYAB","TCGA-COAD"
2.67517967747544,-1.36272119741509,391.466758590158,6.46834640845681e-73,8.11054541427443e-70,"ENSG00000078549.15","CRYAB","TCGA-COAD"
2.19757777989252,-0.13134835901322,431.135204245518,4.37327393580392e-72,5.17892817864425e-69,"ENSG00000173705.9","CRYAB","TCGA-COAD"
2.04019974170427,-1.14980643429965,397.965033275727,7.82895656399952e-72,8.78326516411651e-69,"ENSG00000286039.1","CRYAB","TCGA-COAD"
1.94499895743673,2.10792551997635,456.635440979002,9.12864920204656e-72,9.72931431954122e-69,"ENSG00000197380.11","CRYAB","TCGA-COAD"
3.66125576329899,1.71929537645515,446.408715290792,1.18072833316817e-71,1.19849548332442e-68,"ENSG00000166819.12","CRYAB","TCGA-COAD"
2.27722925433029,-0.71884317737862,404.823349195921,2.03014933967474e-71,1.96703015111394e-68,"ENSG00000277494.2","CRYAB","TCGA-COAD"
2.38799057937075,0.306274136427594,427.62901201797,1.35100637897417e-70,1.25208921627015e-67,"ENSG00000233117.4","CRYAB","TCGA-COAD"
2.72967769953378,0.76219403773702,431.205310146267,1.72688732919345e-70,1.53376376287865e-67,"ENSG00000164107.9","CRYAB","TCGA-COAD"
2.47277836077932,4.34457539701077,444.235414221331,1.84869028688013e-70,1.57626728620548e-67,"ENSG00000163431.13","CRYAB","TCGA-COAD"
1.83505558289662,0.983062321225474,440.445030822748,2.6544629835396e-70,2.17625126758193e-67,"ENSG00000121577.14","CRYAB","TCGA-COAD"
2.58509711002067,-1.11980973870853,374.612996975706,1.83582832830518e-69,1.44935246837605e-66,"ENSG00000170091.11","CRYAB","TCGA-COAD"
2.09595263291059,6.54368193697047,432.239889008741,4.04641841745756e-69,3.08048053523305e-66,"ENSG00000079308.19","CRYAB","TCGA-COAD"
2.46523069826415,0.658304298524037,421.181771838771,4.72950160820714e-69,3.4763467682946e-66,"ENSG00000122367.20","CRYAB","TCGA-COAD"
3.00180724132292,0.121181171400041,395.960109553587,9.34222424879981e-69,6.63796173624723e-66,"ENSG00000175785.13","CRYAB","TCGA-COAD"
3.59914556052846,0.577890094287571,395.582964508975,1.79510620513698e-68,1.2343381893129e-65,"ENSG00000181072.11","CRYAB","TCGA-COAD"
2.86216447752938,4.14121172828197,419.212372869396,1.46204418810793e-67,9.73904184803393e-65,"ENSG00000188783.6","CRYAB","TCGA-COAD"
2.25348895867799,1.39738137096879,411.927824843892,7.13205210790992e-67,4.60687341612751e-64,"ENSG00000166831.9","CRYAB","TCGA-COAD"
2.06306894299934,6.55978832895311,410.809393138668,1.26755276348854e-66,7.94681020780048e-64,"ENSG00000065534.19","CRYAB","TCGA-COAD"
3.12771913174533,7.79984078594254,409.392479893864,1.85832595280453e-66,1.13177360028518e-63,"ENSG00000133392.18","CRYAB","TCGA-COAD"
2.37328113885418,2.74162008601603,409.718982472812,2.16070948429554e-66,1.27938009353455e-63,"ENSG00000149596.7","CRYAB","TCGA-COAD"
1.72079058504182,-1.06575612142381,368.313317176077,2.30533290604468e-66,1.32812097906077e-63,"ENSG00000254810.1","CRYAB","TCGA-COAD"
