gene_id,module
AC093157.1,grey
AC093159.1,darkturquoise
AC093162.1,black
AC093227.1,lightsteelblue1
AC093227.3,lightsteelblue1
AC093240.1,grey
AC093249.2,grey
AC093249.6,darkred
AC093297.2,lightgreen
AC093307.1,grey
AC093311.1,blue
AC093323.1,darkred
AC093326.1,turquoise
AC093382.1,lightcyan
AC093388.1,grey
AC093418.1,white
AC093458.2,black
AC093484.4,grey
AC093496.1,turquoise
AC093510.2,lightgreen
AC093512.2,greenyellow
AC093515.1,grey
AC093520.1,grey
AC093523.1,darkturquoise
AC093525.6,grey
AC093525.7,grey
AC093525.8,yellow
AC093535.1,pink
AC093535.2,green
AC093582.1,red
AC093583.1,blue
AC093585.1,grey
AC093591.1,greenyellow
AC093591.2,lightcyan
AC093591.3,turquoise
AC093599.1,grey
AC093599.2,magenta
AC093620.1,grey
AC093627.1,white
AC093627.4,grey
AC093627.5,grey
AC093627.6,grey
AC093627.7,grey
AC093635.1,darkred
AC093642.2,brown
AC093642.3,brown
AC093642.6,grey
AC093673.1,grey
AC093675.1,grey
AC093690.1,yellow
AC093702.1,darkorange
AC093726.2,lightyellow
AC093732.1,grey
AC093788.1,brown
AC093789.1,greenyellow
AC093797.1,pink
AC093809.1,plum1
AC093817.2,grey
AC093827.3,lightgreen
AC093838.1,blue
AC093838.2,black
AC093840.1,turquoise
AC093843.1,grey
AC093844.1,grey
AC093849.2,green
AC093865.1,cyan
AC093866.1,white
AC093890.1,blue
AC093895.1,darkturquoise
AC093904.2,cyan
AC093904.3,cyan
AC093904.4,cyan
AC093908.1,green
AC093909.1,red
AC093909.6,navajowhite2
AC093912.1,thistle2
AC093915.1,white
AC093916.1,darkred
AC093928.1,brown
AC094019.2,yellow
AC095031.1,pink
AC095055.1,blue
AC095057.3,lightgreen
AC095057.4,grey
AC096536.1,yellow
AC096637.2,darkolivegreen
AC096642.1,brown
AC096645.1,darkmagenta
AC096647.1,paleturquoise
AC096656.1,darkturquoise
AC096667.1,blue
AC096677.1,brown
AC096711.2,grey
AC096719.1,turquoise
AC096720.1,yellow
AC096720.2,lightcyan
AC096733.2,grey
AC096734.1,blue
AC096751.1,grey
AC096751.2,blue
AC096759.2,orange
AC096861.2,grey
AC096887.2,magenta
AC096921.2,midnightblue
AC096992.1,turquoise
AC096992.2,brown
AC097358.2,darkred
AC097359.2,turquoise
AC097369.4,brown
AC097372.2,lightyellow
AC097381.3,grey
AC097382.2,yellow
AC097382.3,darkred
AC097448.1,lightgreen
AC097462.3,darkturquoise
AC097468.1,pink
AC097493.3,turquoise
AC097499.2,grey
AC097500.1,yellow
AC097504.2,grey
AC097505.1,turquoise
AC097532.2,brown
AC097532.3,grey
AC097534.1,grey
AC097634.1,brown
AC097634.3,grey
AC097639.1,turquoise
AC097652.1,grey
AC097658.1,greenyellow
AC097709.1,pink
AC097713.1,salmon
AC097717.1,brown
AC098476.1,pink
AC098479.1,black
AC098484.4,yellow
AC098487.1,grey
AC098583.1,red
AC098591.3,greenyellow
AC098595.1,grey
AC098614.2,green
AC098656.1,orange
AC098679.4,red
AC098820.1,grey
AC098828.1,cyan
AC098848.1,cyan
AC098850.3,red
AC098851.1,yellow
AC098869.2,yellow
AC098935.1,greenyellow
AC098935.2,blue
AC099050.1,grey
AC099063.4,blue
AC099066.2,midnightblue
AC099329.2,grey
AC099332.1,red
AC099332.2,turquoise
AC099335.1,greenyellow
AC099336.2,greenyellow
AC099343.2,lightyellow
AC099343.3,grey
AC099344.3,brown
AC099487.1,grey
AC099489.1,grey
AC099494.2,purple
AC099509.1,pink
AC099513.1,grey
AC099518.1,turquoise
AC099518.2,grey
AC099518.6,magenta
AC099521.1,turquoise
AC099521.2,pink
AC099521.3,turquoise
AC099522.2,darkred
AC099524.1,blue
AC099535.1,grey60
AC099548.2,turquoise
AC099552.4,darkmagenta
AC099552.5,turquoise
AC099560.2,greenyellow
AC099568.1,brown
AC099568.2,turquoise
AC099661.1,magenta
AC099677.1,yellow
AC099684.2,turquoise
AC099778.2,black
AC099791.2,lightgreen
AC099791.3,blue
AC099792.1,paleturquoise
AC099795.1,turquoise
AC099796.2,grey
AC099811.1,yellow
AC099811.3,magenta
AC099845.1,floralwhite
AC099850.1,darkorange
AC100778.2,yellow
AC100791.2,grey
AC100793.3,yellow
AC100793.4,grey
AC100797.1,grey
AC100801.1,darkturquoise
AC100801.2,turquoise
AC100803.2,magenta
AC100803.3,saddlebrown
AC100803.4,brown
AC100805.1,darkturquoise
AC100810.1,magenta
AC100810.3,grey
AC100812.1,paleturquoise
AC100814.1,lightgreen
AC100821.1,yellow
AC100823.1,thistle2
AC100830.1,grey
AC100847.1,black
AC100854.1,steelblue
AC100858.2,turquoise
AC100860.1,magenta
AC100872.2,grey
AC102945.2,turquoise
AC102953.1,grey
AC102953.2,grey
AC103563.1,tan
AC103563.2,cyan
AC103563.3,tan
AC103563.7,blue
AC103563.9,cyan
AC103591.2,turquoise
AC103591.3,red
AC103591.4,turquoise
AC103691.1,brown
AC103702.1,red
AC103702.2,grey
AC103703.1,lightyellow
AC103706.1,brown4
AC103718.1,turquoise
AC103724.4,blue
AC103739.1,yellow
AC103740.1,turquoise
AC103740.2,grey
AC103746.1,pink
AC103758.1,saddlebrown
AC103760.1,grey
AC103810.1,yellow
AC103810.2,brown
AC103810.3,darkorange2
AC103855.3,grey
AC103858.1,tan
AC103858.2,grey
AC103858.3,red
AC103923.1,grey
AC103957.2,magenta
AC103974.1,grey
AC103996.2,grey
AC104024.1,tan
AC104024.2,saddlebrown
AC104024.3,grey
AC104024.4,plum1
AC104031.1,grey
AC104041.1,orange
AC104071.1,grey
AC104073.4,pink
AC104078.1,grey
AC104088.1,darkturquoise
AC104088.3,white
AC104109.2,magenta
AC104117.3,royalblue
AC104118.1,brown
AC104126.1,grey
AC104135.1,brown
AC104162.1,brown
AC104212.3,greenyellow
AC104232.1,grey
AC104232.3,turquoise
AC104237.2,darkgreen
AC104237.3,midnightblue
AC104248.1,tan
AC104335.1,yellow
AC104339.1,greenyellow
AC104365.2,grey
AC104435.2,grey
AC104447.1,black
AC104454.2,orange
AC104459.1,orange
AC104461.1,blue
AC104463.2,blue
AC104472.1,turquoise
AC104472.4,magenta
AC104472.5,skyblue
AC104506.1,darkred
AC104521.1,grey
AC104530.1,blue
AC104532.2,grey
AC104534.1,red
AC104563.1,greenyellow
AC104564.2,grey
AC104564.3,yellow
AC104574.2,pink
AC104581.4,yellow
AC104590.1,turquoise
AC104596.1,grey
AC104619.1,greenyellow
AC104619.3,greenyellow
AC104653.1,grey
AC104667.1,turquoise
AC104667.2,pink
AC104687.2,grey
AC104692.1,grey
AC104695.2,turquoise
AC104695.3,brown4
AC104758.1,brown
AC104758.2,turquoise
AC104779.1,red
AC104785.1,lightgreen
AC104794.3,magenta
AC104794.4,magenta
AC104806.2,grey
AC104819.3,grey
AC104825.1,brown
AC104836.1,brown
AC104837.1,brown
AC104837.2,blue
AC104841.1,lightgreen
AC104843.1,greenyellow
AC104850.2,brown
AC104958.1,blue
AC104958.2,palevioletred3
AC104964.2,red
AC104964.3,brown
AC104971.1,magenta
AC104971.3,blue
AC105001.1,darkred
AC105020.1,cyan
AC105046.1,grey
AC105046.2,grey
AC105052.2,black
AC105052.4,lightgreen
AC105052.5,turquoise
AC105101.2,magenta
AC105118.1,darkturquoise
AC105137.2,brown
AC105206.2,yellow
AC105206.3,blue
AC105219.1,yellow
AC105219.3,turquoise
AC105233.4,brown
AC105235.1,lightgreen
AC105285.1,grey
AC105339.2,yellow
AC105345.1,brown
AC105411.1,purple
AC105429.1,lightyellow
AC105450.1,pink
AC105460.1,darkturquoise
AC105460.2,darkturquoise
AC105749.1,blue
AC105916.1,turquoise
AC105935.1,grey
AC105935.2,skyblue
AC105942.1,grey
AC106028.3,brown
AC106037.2,red
AC106038.1,magenta
AC106045.1,turquoise
AC106052.1,lightgreen
AC106712.1,grey
AC106738.1,grey
AC106738.2,grey
AC106772.2,cyan
AC106779.1,brown
AC106782.1,skyblue
AC106786.1,darkturquoise
AC106791.1,turquoise
AC106793.1,grey
AC106795.1,yellow
AC106795.2,grey
AC106795.3,grey
AC106798.1,orange
AC106799.1,darkturquoise
AC106799.2,darkturquoise
AC106799.3,grey
AC106820.1,greenyellow
AC106820.2,grey
AC106820.3,lightgreen
AC106820.4,violet
AC106820.6,lightcyan
AC106845.1,grey
AC106858.1,brown
AC106865.1,grey
AC106872.2,greenyellow
AC106876.1,pink
AC106881.1,green
AC106882.1,tan
AC106897.1,green
AC106900.1,turquoise
AC107021.1,darkred
AC107021.2,violet
AC107027.3,grey
AC107032.1,red
AC107032.2,red
AC107068.1,grey
AC107075.1,greenyellow
AC107214.2,lightgreen
AC107223.1,grey
AC107294.1,violet
AC107294.2,violet
AC107294.3,violet
AC107308.1,midnightblue
AC107373.2,turquoise
AC107375.1,brown
AC107398.3,darkred
AC107419.1,grey
AC107464.2,turquoise
AC107871.1,black
AC107871.2,magenta
AC107884.1,grey
AC107884.2,turquoise
AC107918.4,grey
AC107952.2,lightgreen
AC107956.1,pink
AC107959.1,blue
AC107959.2,grey
AC107959.3,grey
AC107959.4,grey
AC107982.3,lightgreen
AC107983.1,greenyellow
AC108002.2,grey
AC108010.1,black
AC108022.1,grey
AC108047.1,darkturquoise
AC108058.1,grey
AC108066.2,cyan
AC108073.1,grey
AC108097.1,darkgreen
AC108134.1,yellow
AC108134.2,magenta
AC108134.3,blue
AC108134.4,brown
AC108136.1,turquoise
AC108174.1,grey
AC108210.1,grey
AC108215.1,turquoise
AC108448.2,grey
AC108448.3,grey
AC108449.2,yellow
AC108451.2,pink
AC108457.1,bisque4
AC108463.1,green
AC108463.2,yellow
AC108463.3,yellow
AC108471.2,red
AC108477.2,grey
AC108479.1,lightcyan
AC108488.3,blue
AC108519.1,grey
AC108667.2,grey
AC108673.1,grey
AC108673.2,lightyellow
AC108673.3,lightgreen
AC108676.1,darkturquoise
AC108681.1,darkturquoise
AC108690.1,mediumpurple3
AC108704.1,grey
AC108704.2,yellow
AC108718.1,green
AC108729.2,darkolivegreen
AC108749.1,grey
AC108751.4,brown
AC108751.5,pink
AC108752.1,pink
AC108860.2,magenta
AC108865.1,darkturquoise
AC108865.2,darkturquoise
AC108925.1,turquoise
AC108941.3,grey
AC109322.1,darkred
AC109322.2,orange
AC109326.1,darkred
AC109347.1,brown
AC109347.2,lightcyan
AC109361.2,green
AC109439.1,grey
AC109446.2,blue
AC109449.1,grey60
AC109454.3,darkturquoise
AC109460.2,yellow
AC109462.1,brown
AC109462.2,grey
AC109462.3,grey
AC109583.1,darkorange
AC109583.4,grey
AC109635.6,turquoise
AC109782.1,sienna3
AC109809.1,grey60
AC109992.2,yellow
AC110048.2,brown
AC110058.1,paleturquoise
AC110079.1,yellow
AC110285.1,darkgreen
AC110285.2,grey
AC110285.6,darkred
AC110373.1,turquoise
AC110491.1,sienna3
AC110611.1,yellow
AC110611.2,blue
AC110619.1,red
AC110749.1,grey
AC110772.2,grey
AC110774.1,turquoise
AC110792.3,lightyellow
AC110792.4,grey
AC110995.1,blue
AC111000.2,turquoise
AC111149.2,grey
AC111152.2,greenyellow
AC111170.3,brown
AC111197.1,green
AC112128.1,brown
AC112176.1,red
AC112178.1,salmon
AC112187.3,black
AC112206.2,darkmagenta
AC112206.3,orange
AC112206.4,orange
AC112220.2,grey
AC112236.1,turquoise
AC112236.3,yellow
AC112255.1,blue
AC112484.1,turquoise
AC112484.3,magenta
AC112484.5,black
AC112487.1,brown
AC112493.1,orange
AC112497.2,grey
AC112503.2,grey
AC112518.1,grey
AC112694.1,yellow
AC112715.1,lightyellow
AC112721.1,blue
AC112721.2,green
AC112777.1,black
AC112907.2,darkred
AC112907.3,yellow
AC113143.1,red
AC113143.2,grey
AC113189.3,black
AC113208.3,grey
AC113208.5,lightgreen
AC113346.1,midnightblue
AC113361.1,brown
AC113404.3,grey60
AC113410.3,lightgreen
AC113410.4,darkred
AC113410.5,paleturquoise
AC113935.1,red
AC114271.1,black
AC114284.1,green
AC114291.1,grey
AC114296.1,green
AC114316.1,salmon
AC114341.2,grey
AC114488.1,salmon
AC114489.1,turquoise
AC114490.1,yellow
AC114490.3,blue
AC114495.2,yellow
AC114728.1,greenyellow
AC114730.3,yellow
AC114760.2,red
AC114763.1,lightcyan
AC114798.1,turquoise
AC114801.2,grey
AC114810.1,lightgreen
AC114811.2,grey
AC114812.2,darkgrey
AC114930.1,orange
AC114947.1,grey
AC114956.1,darkturquoise
AC114956.2,yellow
AC114980.1,lightyellow
AC115099.1,cyan
AC115223.1,greenyellow
AC115282.2,turquoise
AC115284.2,magenta
AC115284.4,grey
AC115522.1,darkorange
AC116021.1,orange
AC116025.2,grey
AC116036.2,turquoise
AC116049.1,orange
AC116158.1,tan
AC116158.3,yellow
AC116312.1,turquoise
AC116317.1,red
AC116345.1,darkorange2
AC116345.4,grey
AC116348.1,skyblue
AC116348.2,grey
AC116351.1,green
AC116351.2,salmon
AC116353.6,grey
AC116366.1,blue
AC116407.1,skyblue
AC116407.2,grey
AC116407.3,black
AC116407.4,black
AC116533.1,greenyellow
AC116535.1,magenta
AC116562.3,turquoise
AC116565.1,salmon
AC116609.1,greenyellow
AC116609.3,grey
AC116651.1,grey
AC116666.1,grey
AC116667.1,brown
AC116903.2,red
AC116914.2,brown
AC117382.1,grey60
AC117386.2,grey
AC117394.2,turquoise
AC117395.1,grey
AC117422.1,grey
AC117453.1,blue
AC117464.1,grey
AC117488.1,grey
AC117489.1,green
AC117503.2,yellow
AC118344.1,yellow
AC118344.2,yellow
AC118553.1,magenta
AC118553.2,red
AC118658.1,grey
AC118754.1,grey
AC119150.1,orange
AC119396.1,blue
AC119396.2,lightyellow
AC119403.1,lightgreen
AC119427.1,red
AC119428.2,blue
AC119673.2,grey
AC119674.1,grey
AC119800.1,red
AC120036.1,darkturquoise
AC120036.3,grey
AC120036.4,purple
AC120053.1,lightgreen
AC120057.4,yellow
AC120114.1,lightyellow
AC120114.3,yellow
AC120193.1,blue
AC120349.1,lightyellow
AC120498.2,grey
AC120498.4,grey
AC120498.9,brown
AC121247.1,black
AC121338.1,blue
AC121338.2,magenta
AC121757.1,thistle1
AC121757.2,royalblue
AC121761.1,lightcyan
AC121761.2,brown
AC121764.1,grey
AC122108.2,cyan
AC122129.1,yellow
AC122688.3,yellow
AC122694.1,salmon
AC122710.2,darkgrey
AC122713.2,grey
AC122718.1,black
AC122719.3,grey
AC123023.1,grey
AC123595.2,salmon4
AC123768.2,grey
AC123912.1,royalblue
AC123912.4,grey
AC124014.1,blue
AC124016.1,lightgreen
AC124016.2,lightgreen
AC124045.1,white
AC124067.2,salmon
AC124067.4,pink
AC124068.2,turquoise
AC124248.1,purple
AC124254.2,paleturquoise
AC124276.1,grey
AC124283.2,grey
AC124283.4,red
AC124283.5,yellow
AC124319.1,grey
AC124319.3,lightyellow
AC124798.1,turquoise
AC124852.1,violet
AC124944.1,magenta
AC124944.2,brown
AC124944.3,black
AC124947.1,grey
AC124947.2,pink
AC125421.1,pink
AC125437.1,cyan
AC125494.1,yellow
AC125494.2,lightyellow
AC125494.3,darkred
AC125611.1,lightgreen
AC125611.2,grey
AC125611.4,yellow
AC125616.1,darkgreen
AC125807.1,greenyellow
AC125807.2,lightyellow
AC126118.1,brown
AC126175.2,grey
AC126177.3,grey
AC126177.5,darkgreen
AC126177.6,darkgreen
AC126178.1,grey
AC126323.1,grey
AC126407.1,grey
AC126544.1,magenta
AC126544.2,brown
AC126564.1,turquoise
AC126615.1,red
AC126768.1,violet
AC126768.2,purple
AC126773.3,lightgreen
AC126773.4,lightcyan
AC126773.6,brown
AC127024.6,brown
AC127024.8,yellow
AC127070.1,grey
AC127070.2,royalblue
AC127070.4,yellow
AC127164.1,grey
AC127496.1,grey
AC127496.2,turquoise
AC127496.5,grey
AC127496.7,lightcyan
AC127502.1,grey
AC127502.2,brown
AC127521.1,skyblue
AC127526.2,orangered4
AC127526.4,brown
AC127526.5,purple
AC128687.2,grey
AC128687.3,brown
AC128688.1,black
AC128709.1,plum2
AC128709.2,plum2
AC128709.3,plum2
AC129492.1,turquoise
AC129507.1,blue
AC129507.2,pink
AC129507.3,pink
AC129507.4,red
AC129510.1,yellow
AC129926.1,magenta
AC130324.1,brown
AC130371.2,turquoise
AC130456.1,pink
AC130456.2,pink
AC130456.3,pink
AC130456.7,pink
AC130650.2,black
AC130686.1,magenta
AC130689.1,grey60
AC131009.1,lightyellow
AC131009.2,grey
AC131011.1,lightyellow
AC131025.1,lightgreen
AC131097.1,pink
AC131097.2,pink
AC131097.3,blue
AC131157.1,royalblue
AC131206.1,grey
AC131212.2,yellow
AC131212.3,turquoise
AC131212.4,lightyellow
AC131235.1,greenyellow
AC131235.2,magenta
AC131235.3,magenta
AC131254.1,midnightblue
AC131649.2,red
AC131888.1,grey
AC131902.1,grey
AC131971.1,yellow
AC132008.1,grey
AC132008.2,skyblue
AC132192.1,yellow
AC132192.2,brown
AC132219.2,lightgreen
AC132807.2,orange
AC132812.1,cyan
AC132872.1,lightgreen
AC132872.2,turquoise
AC132872.3,yellow
AC132872.4,red
AC132872.5,yellow
AC132938.1,brown
AC132938.3,magenta
AC132938.5,yellow
AC132938.6,black
AC133041.1,grey
AC133065.2,grey
AC133134.1,greenyellow
AC133528.1,grey
AC133530.1,grey
AC133540.1,grey
AC133552.2,darkred
AC133552.4,purple
AC133552.5,darkred
AC133561.1,orange
AC133644.1,blue
AC133644.2,brown
AC133785.1,blue
AC133919.2,grey
AC134043.2,plum2
AC134043.3,green
AC134312.5,green
AC134682.1,magenta
AC134878.2,grey
AC134879.2,tan
AC135048.3,magenta
AC135048.4,salmon
AC135050.3,lightyellow
AC135050.5,yellow
AC135068.3,tan
AC135068.9,tan
AC135178.6,black
AC135279.2,yellow
AC135352.1,grey
AC135782.1,pink
AC135803.1,brown
AC135893.1,grey
AC135977.1,saddlebrown
AC135983.2,yellow
AC135983.3,greenyellow
AC136297.1,maroon
AC136428.1,tan
AC136443.1,grey
AC136475.1,blue
AC136475.10,yellow
AC136475.2,blue
AC136475.3,turquoise
AC136475.5,grey
AC136475.7,grey
AC136475.9,blue
AC136604.2,brown
AC136621.1,white
AC136628.3,blue
AC137561.1,yellow
AC137630.1,turquoise
AC137630.3,black
AC137630.5,yellow
AC137695.3,magenta
AC137723.1,grey
AC137770.1,grey
AC137894.1,yellow
AC137932.1,yellow
AC137932.3,yellow
AC137936.1,grey
AC137936.2,grey
AC138028.2,yellow
AC138028.4,yellow
AC138028.6,turquoise
AC138035.1,black
AC138123.1,pink
AC138150.2,ivory
AC138207.2,black
AC138207.3,turquoise
AC138207.4,grey
AC138207.5,blue
AC138207.6,bisque4
AC138207.7,salmon
AC138207.8,cyan
AC138230.1,brown
AC138305.1,thistle2
AC138356.2,black
AC138356.3,grey
AC138392.1,grey60
AC138393.1,yellow
AC138393.3,yellow
AC138409.1,turquoise
AC138409.2,grey
AC138409.3,lightsteelblue1
AC138466.1,darkorange
AC138470.1,brown
AC138627.1,salmon4
AC138646.1,salmon
AC138649.1,grey
AC138649.2,brown
AC138696.2,black
AC138749.1,turquoise
AC138904.1,grey
AC138904.3,grey
AC138932.2,grey
AC138932.4,grey
AC138951.1,grey
AC138956.1,yellow
AC138956.2,yellow
AC138969.1,grey
AC139019.1,magenta
AC139099.2,cyan
AC139100.1,turquoise
AC139100.2,brown
AC139149.1,yellow
AC139453.1,turquoise
AC139453.2,turquoise
AC139491.7,tan
AC139493.2,grey60
AC139495.2,blue
AC139718.1,grey
AC139720.1,grey
AC139768.1,black
AC139769.1,royalblue
AC139769.2,navajowhite2
AC139769.3,royalblue
AC139795.1,yellow
AC139795.2,grey
AC139795.3,purple
AC139887.2,yellow
AC139887.4,red
AC140118.2,blue
AC140168.1,grey
AC140479.2,grey
AC140479.3,magenta
AC140479.5,cyan
AC140847.2,grey
AC141002.1,darkred
AC141557.1,brown
AC141557.2,yellow
AC141586.1,lightgreen
AC141586.2,grey
AC141930.1,pink
AC141930.2,pink
AC142086.1,grey
AC142381.1,tan
AC142381.3,black
AC142384.1,grey
AC142472.1,lightgreen
AC144450.1,pink
AC144530.1,red
AC144548.1,yellow
AC144652.1,magenta
AC144831.1,turquoise
AC145098.1,blue
AC145098.2,grey
AC145124.1,darkorange2
AC145207.5,grey
AC145207.8,darkgrey
AC145207.9,brown
AC145285.2,brown
AC145343.1,magenta
AC145423.1,darkred
AC145423.2,grey
AC145676.1,blue
AC146944.1,grey
AC146944.2,grey
AC147055.1,grey
AC147067.1,grey
AC147651.1,grey
AC148476.1,turquoise
AC148477.2,grey
AC148477.3,grey
AC148477.4,turquoise
AC156455.1,royalblue
AC188616.1,grey
AC188617.1,darkturquoise
AC207130.1,grey
AC209007.1,greenyellow
AC211433.1,yellow
AC211476.1,darkorange
AC211476.2,brown
AC211486.1,darkorange
AC215522.2,red
AC226118.1,bisque4
AC231533.2,magenta
AC231657.1,red
AC231981.1,salmon
AC232271.1,brown
AC232271.3,lightgreen
AC233266.2,grey
AC233280.1,brown
AC233280.2,grey
AC233300.1,yellow
AC233723.1,grey
AC233723.2,magenta
AC234772.1,grey
AC234775.2,green
AC234775.3,purple
AC234782.2,purple
AC234917.3,palevioletred3
AC237221.1,green
AC239799.1,paleturquoise
AC239800.2,turquoise
AC239809.3,darkgreen
AC239859.5,green
AC241377.3,grey
AC241377.4,grey
AC241585.1,grey60
AC241585.2,grey
AC241952.1,blue
AC242426.2,brown
AC242842.1,turquoise
AC243562.1,grey
AC243562.2,purple
AC243562.3,red
AC243772.2,magenta
AC243829.1,blue
AC243829.2,grey
AC243829.4,blue
AC243829.5,grey
AC243830.2,brown
AC243919.1,red
AC243960.1,blue
AC243960.2,grey60
AC243960.3,blue
AC243962.1,blue
AC243964.3,turquoise
AC243965.2,grey
AC243967.2,grey
AC244033.2,magenta
AC244034.1,greenyellow
AC244034.2,brown
AC244034.3,grey
AC244035.1,pink
AC244090.2,yellow
AC244102.3,lightcyan1
AC244102.4,paleturquoise
AC244153.1,turquoise
AC244197.2,brown
AC244197.3,brown
AC244230.1,turquoise
AC244258.1,grey
AC244394.2,blue
AC244453.2,grey
AC244472.1,blue
AC244502.1,blue
AC244517.1,sienna3
AC244517.3,grey
AC244517.7,darkslateblue
AC244636.3,magenta
AC244669.1,blue
AC245041.1,turquoise
AC245041.2,turquoise
AC245047.5,grey
AC245052.3,grey
AC245052.4,yellow
AC245060.2,yellow
AC245060.5,yellow
AC245060.6,yellow
AC245060.7,grey
AC245100.2,yellow
AC245100.3,grey
AC245100.4,brown
AC245100.6,grey
AC245100.7,magenta
AC245140.2,grey
AC245140.3,red
AC245297.1,blue
AC245297.2,grey
AC245297.3,blue
AC245407.2,darkred
AC245452.1,grey
AC245517.5,tan
AC245884.12,blue
AC245884.3,yellow
AC245884.8,brown
AC246787.1,red
AC246787.2,tan
AC246817.1,thistle2
AC246817.2,thistle2
AC253536.1,grey
AC253536.3,yellow
AC253536.4,salmon
AC253536.6,brown
AC253572.1,brown
AC253576.2,brown
AC254562.1,brown
AC254562.3,magenta
AC254629.1,turquoise
AC254633.1,lightyellow
ACAA2,saddlebrown
ACACB,grey
ACAD11,yellow
ACAD8,darkslateblue
ACADL,turquoise
ACADM,lightyellow
ACADSB,grey
ACADVL,grey
ACAN,green
ACAP1,blue
ACAP2,skyblue
ACAP2-IT1,black
ACAP3,turquoise
ACAT1,red
ACAT2,lightcyan1
ACBD3-AS1,cyan
ACBD4,black
ACBD7,turquoise
ACCS,turquoise
ACE,blue
ACE2,steelblue
ACER1,grey
ACER2,grey
ACER3,plum1
ACHE,grey
ACKR1,blue
ACKR2,grey
ACKR3,skyblue
ACKR4,steelblue
ACLY,lightyellow
ACO1,violet
ACO2,lightyellow
ACOD1,blue
ACOT1,grey
ACOT11,cyan
ACOT2,turquoise
ACOT4,turquoise
ACOT7,pink
ACOX1,grey
ACOX2,green
ACOX3,grey
ACOXL,grey
ACOXL-AS1,grey
ACP3,yellowgreen
ACP4,darkred
ACP5,blue
ACP6,turquoise
ACP7,turquoise
ACR,darkgreen
ACRBP,grey
ACRV1,black
ACSBG1,grey
ACSF2,turquoise
ACSL1,turquoise
ACSL3-AS1,grey
ACSL4,orangered4
ACSL5,blue
ACSL6,grey
ACSM1,turquoise
ACSM2A,mediumpurple3
ACSM2B,mediumpurple3
ACSM3,turquoise
ACSM5,blue
ACSS1,turquoise
ACSS2,grey
ACSS3,green
ACTA1,darkmagenta
ACTA2,green
ACTA2-AS1,green
ACTBL2,pink
ACTBP1,grey
ACTBP11,grey
ACTBP13,grey
ACTBP8,lightpink4
ACTC1,green
ACTG1P1,skyblue
ACTG1P10,grey
ACTG1P12,grey
ACTG1P15,cyan
ACTG1P17,brown
ACTG1P20,grey
ACTG1P22,tan
ACTG1P23,turquoise
ACTG1P24,grey
ACTG1P25,grey
ACTG1P3,yellow
ACTG1P9,grey60
ACTG2,green
ACTL10,bisque4
ACTL6A,skyblue
ACTL6B,darkmagenta
ACTL8,lightsteelblue1
ACTN1,midnightblue
ACTN1-AS1,grey
ACTN2,blue
ACTN3,blue
ACTN4,red
ACTN4P1,red
ACTR3B,red
ACTR3C,grey
ACTRT3,lightcyan1
ACVR1,brown
ACVR1B,sienna3
ACVR1C,turquoise
ACVR2A,floralwhite
ACVR2B,blue
ACVR2B-AS1,grey
ACVRL1,green
ACY1,grey
ACY3,pink
AD000090.1,grey60
AD000864.1,blue
AD001527.1,brown
ADA,blue
ADA2,blue
ADAD2,turquoise
ADAL,grey
ADAM11,brown
ADAM12,green
ADAM15,turquoise
ADAM17,black
ADAM19,purple
ADAM1B,salmon
ADAM20P1,brown
ADAM21,grey
ADAM22,turquoise
ADAM23,purple
ADAM28,tan
ADAM32,grey
ADAM33,green
ADAM8,cyan
ADAM9,lightgreen
ADAMDEC1,blue
ADAMTS1,grey
ADAMTS10,green
ADAMTS12,green
ADAMTS13,grey
ADAMTS14,green
ADAMTS15,white
ADAMTS16,green
ADAMTS17,grey
ADAMTS18,darkmagenta
ADAMTS19,grey
ADAMTS2,green
ADAMTS20,paleturquoise
ADAMTS3,purple
ADAMTS4,green
ADAMTS5,green
ADAMTS6,green
ADAMTS7,white
ADAMTS7P1,blue
ADAMTS7P3,yellowgreen
ADAMTS7P4,blue
ADAMTS8,blue
ADAMTS9,green
ADAMTS9-AS1,green
ADAMTS9-AS2,green
ADAMTSL1,green
ADAMTSL2,green
ADAMTSL3,grey
ADAMTSL4,saddlebrown
ADAMTSL4-AS1,grey
ADAMTSL4-AS2,saddlebrown
ADAMTSL5,saddlebrown
ADAP1,pink
ADAP2,blue
ADARB1,green
ADARB2,darkgreen
ADARB2-AS1,grey
ADAT2,grey
ADAT3,darkorange2
ADCK5,red
ADCY1,lightyellow
ADCY10,grey
ADCY10P1,brown
ADCY2,green
ADCY3,lightyellow
ADCY4,green
ADCY5,grey
ADCY6,red
ADCY6-DT,pink
ADCY7,black
ADCY9,lightcyan1
ADCYAP1,blue
ADCYAP1R1,grey
ADD2,salmon
ADD3,red
ADD3-AS1,turquoise
ADGB,turquoise
ADGRA1,bisque4
ADGRA2,green
ADGRA3,turquoise
ADGRB1,darkgreen
ADGRB2,purple
ADGRB3,green
ADGRD1,blue
ADGRD1-AS1,grey
ADGRD2,darkorange
ADGRE1,blue
ADGRE2,blue
ADGRE3,blue
ADGRE4P,blue
ADGRE5,blue
ADGRF1,cyan
ADGRF2,turquoise
ADGRF3,blue
ADGRF4,turquoise
ADGRF5,green
ADGRF5P1,turquoise
ADGRG1,red
ADGRG2,turquoise
ADGRG3,grey
ADGRG5,blue
ADGRG6,salmon
ADGRG7,steelblue
ADGRL1,grey
ADGRL2,grey
ADGRL3,darkturquoise
