MEbisque4,MEblack,MEblue,MEbrown,MEbrown4,MEcyan,MEdarkgreen,MEdarkgrey,MEdarkmagenta,MEdarkolivegreen,MEdarkorange,MEdarkorange2,MEdarkred,MEdarkslateblue,MEdarkturquoise,MEfloralwhite,MEgreen,MEgreenyellow,MEgrey,MEgrey60,MEivory,MElavenderblush3,MElightcyan,MElightcyan1,MElightgreen,MElightpink4,MElightsteelblue1,MElightyellow,MEmagenta,MEmaroon,MEmediumpurple3,MEmidnightblue,MEnavajowhite2,MEorange,MEorangered4,MEpaleturquoise,MEpalevioletred3,MEpink,MEplum1,MEplum2,MEpurple,MEred,MEroyalblue,MEsaddlebrown,MEsalmon,MEsalmon4,MEsienna3,MEskyblue,MEskyblue3,MEsteelblue,MEtan,MEthistle1,MEthistle2,MEturquoise,MEviolet,MEwhite,MEyellow,MEyellowgreen
-0.06910217407012442,0.07403503503309883,0.0054970564996765486,0.010375904370630684,0.06602786934654947,-0.06490023657897027,0.03769455078648568,-0.10805957389408807,0.08270472516269524,-0.022259542703855467,-0.17104501856375995,0.13782487386474995,-0.02752370742257095,0.1435528542689663,-0.15296945184282834,-0.18311699858262565,0.21017195449667486,-0.05220626561772273,0.02623316559797613,-0.12149179725298856,0.07180380282396144,-0.08767867730064972,0.26301016035155816,0.01874219654893839,-0.13133556382745393,-0.04001461234280723,0.04620836689150359,-0.09227548758436989,-0.1072438413089043,-0.06949120754122484,-0.008565219134600996,0.05208733496889963,-0.04869140558563245,-0.10372578163719745,0.19941643846249588,-0.052396058657487136,0.1156523751488473,0.2754820576140313,-0.01754770941464141,-0.1841626738279203,0.08204497570239162,-0.006988887750953885,0.09262865390355926,-0.09934826763795247,-0.04411755630145518,0.0810026155296954,0.1645417774414666,-0.10060777415140812,-0.13428122674907805,-0.06422401030606273,-0.08367655098259141,0.09148013333401106,0.017671368637868223,-0.25359628837215525,-0.12227040406568883,-0.10282968303077548,0.15041904604977746,-0.045541026637644706
0.05748819636713387,0.04605256468613239,-0.05294159509280241,-0.09484720672554958,-4.875059746936028e-4,-0.0529760606510864,-0.049077792576942114,0.047824415894120786,-0.055895168061535716,-0.0710738486587994,0.07559056673665798,0.002316439334625442,-0.004682705794677555,-0.026898009454726424,-0.008762042512346357,0.16262698966049205,-0.05200176767009501,-0.12016754820686659,-0.053191046977031725,0.009875423396985439,0.00640166101478723,-0.047996489610035095,-0.07063419342753885,-0.04517332196331675,-0.027672744365847435,-0.010577540738645808,-0.02120927446499188,-0.015172825385361244,0.06648381966943373,0.028638259508186326,-0.05378495519349019,-0.08286373995513108,-0.07010748824903146,-0.050307276275531554,-0.00834761432906539,-0.05724786669414361,-0.10538618872705907,-0.10110470799376303,-0.05122571323063618,0.2487174359193094,0.010720641720017965,-0.0727904110122199,-0.07241557786907094,-0.0726612770838837,0.12197873833609318,0.02581844246853726,-0.14144776791474833,0.28994689470831536,0.14991654378946828,-0.058642967480941555,-0.05386596177392278,0.03043863179065842,-0.031138267472735737,0.08496985211056995,0.06409989412351935,-0.04623163785732087,-0.042890005538957165,0.038784055861000755
0.09352047217433386,-0.18625589282867058,-0.13972353318202935,0.22588915561786527,0.042235422790337755,-0.038543879411964854,-0.13667328240084253,-0.09457988376719689,-0.07963998710529835,-0.01767076520136368,0.011473750320040305,0.11073137565309749,0.24183131158600357,-0.038374099217398205,0.03630762690086006,-0.10253260133551384,-0.3003775101567481,0.15410606867702564,-0.052458476992434194,-0.09349823171511157,0.07321952756726435,0.05615897798392586,-0.19581740501791062,-0.0015785553385134765,0.332975411394896,-0.05489834968028211,-0.018496779482255143,0.12907097110214516,0.20482136432612758,0.06116075257064135,-0.0667313613365812,-0.18090974113156277,-0.037161660807174715,-0.010211036722081207,-0.3104448398871391,-0.009100231498151923,-0.1643954885817206,-0.07498597995749404,0.29466089849050847,0.03342849262405075,-0.2207768684100719,0.1640613183593097,-0.1490433359324509,-0.06177759355597945,-0.07625473672865934,-0.020263045633640585,-0.049769408106668356,-0.001428131278042144,-0.23003801310516853,0.0576190729754697,-0.04625574695582031,0.13364190467957104,-0.05404943302580463,0.09694904282299227,0.10414528277288565,0.05256671341733768,-0.07761681630391974,0.219792393344172
-0.07317288941018955,-0.006230890598757777,-0.06663089404849637,-0.17274852390073347,0.06962682663147318,0.04706455639852841,-0.12333558631689176,-0.033931192626019804,-0.08939108605094451,0.005703995252692974,0.03177361062908276,-0.08870719626515199,-0.14484434026797618,0.016884753167528577,-0.14690521072990145,0.060667401852631246,-0.051521387144139875,-0.05574658476252354,-0.11784436313149543,-0.01517352086094006,-0.14184849354118642,0.144629638667002,-0.04054340714821839,-0.048533067567902856,-0.12593004636536284,-0.04083760809476382,-0.12512103819446116,-0.03367337376555545,-0.07507718343917498,-0.014959914451171025,-0.0639152910816794,-0.0668930633036938,-0.09602132449676977,-0.1005192764125741,-0.1039971268776678,-0.08987969039354762,-0.1208783878218284,-0.02419549060827974,-0.10538337697474233,-0.09254676057049588,-0.1423664055172401,6.225486420460558e-4,-0.10800579761659186,-0.09294242911613111,-0.12230663241557094,-0.05372512141948955,-0.103921214724494,0.035272408814913725,-0.03820086309093538,-0.07852281760183887,-0.09517596923857734,-0.20521280924794102,-0.06947325373835805,0.023110433052611068,-0.032931240188868144,-0.08492376189228817,-0.054278727891389295,0.06737370301337536
0.02863367405715953,-0.011418022982010301,-0.03885058965048001,-0.014959547846593592,0.03724234739011164,-0.16534360081820101,0.03620701198413364,-0.10963248550720386,0.08267686044767034,0.10263986643483182,-0.34131019375686755,0.16510241748657548,0.06357853569262502,0.20749130082185172,-0.13110636701794334,-0.0954563093766105,0.011037765832811866,-0.01828972919851363,-0.0445955123221462,-0.04390977415069577,0.10447086947632443,0.015265335013675408,0.23175600753455877,0.918427283028908,-0.043283265953910695,0.129074860407378,0.07572190137200152,-0.07826407897952808,-0.13443636973873288,-0.01072846976181335,-0.00309683729557463,-0.02768221884707525,0.012865471257455545,-0.0477113996609144,0.1123230005722647,-0.031059286067441266,0.10768968715130144,0.062147789229078085,-0.05373505793429721,-0.20500355502910542,-0.0013902387763787879,0.0710784447968253,0.2070545974338702,-0.16966905307015825,0.0213296940904212,-0.03828311384364369,0.18048763436105567,-0.14159631672064021,-0.26260826708878604,-0.1436929239500055,0.05248416395142229,0.09611869376994985,0.1270865737403291,-0.24452647498996224,-0.1865276816005546,-0.13047301221008306,0.03103765849490019,-0.080151514714207
0.05209171162650015,0.1574555630974086,-0.058459185865772284,-0.03141112659380276,0.12916837753114402,0.04447582979577807,-0.029365094972757157,-0.02483298259367387,-0.062470711296866745,0.03714696545192845,-0.02239403162827697,-0.08995672683236086,-0.24214183624503935,-0.10191041798083285,-0.09817186043356647,-0.17433615256443735,-0.018814069926093958,-0.08370382876912898,-0.08909225108445129,0.046795852347665895,-0.07938319179479057,0.05270902185467782,0.0522884261476651,-0.045385120479024516,-0.08121393172912493,-0.02375555689402265,0.07124027552752098,-0.14341317768156578,-0.2145687471335997,-0.010331616230205383,-0.07326581242237054,-0.07046173848884439,-0.03966007965237511,-0.06755910124353764,-0.06433330169763654,-0.06171646448295184,-0.0681630242118707,-0.05190595143768904,-0.08097431234124626,-0.047146985670702815,-0.018949478628739108,-0.11855200712360199,0.010520316336053836,-0.07436745633140107,-0.07719180588808082,-0.10132451198675792,-0.06802106863966273,0.11607840966237949,-0.06300935706051494,0.045576817140954205,0.017670035961983972,0.060344368209920146,-0.04347914097301012,0.0762934751696729,0.12880285508567393,0.014996913267706736,0.13973619807556334,-0.015026390963629099
-0.18184448205108492,0.008419198920445188,-0.11353239781539137,-0.17183007353403104,0.001976847182491915,0.011779410036970939,-0.01035293166685223,0.3065861358588083,-0.02661891519977178,-0.08100438224892223,0.1416601159977326,-0.07146447653000006,0.05283158409087287,-0.05200603600414942,0.26393720426679945,0.10218610995791462,0.055399343244733196,-0.06879797529678762,0.03744494855458064,-0.005256419008221885,0.16458783963098558,-0.07616366205310057,0.00657605550195702,-0.04925678836814508,-0.05695851320735287,-0.07190778598435019,-0.134961336453695,-0.04915266013451702,0.20140732418750992,4.730172753331563e-4,-0.04754747377427729,0.03165406557971555,0.0017140355656041053,0.016314935555545314,0.06604112107198559,-0.002507325041497369,-0.0681187841812324,-0.032595261961072215,-0.038636485600529714,0.1736299979806092,0.08501548351016937,-0.04542984903501974,-0.14907542492793166,0.0031653524236374075,0.06660300823338117,0.10304519915847125,-0.10324006227010353,0.1372631534164791,-0.14259364529903315,-0.11146637927313434,-0.06811353527177658,-0.24279492099780295,-0.027099115368188587,0.017870747143355584,0.12963193001977588,0.06151154703733465,-0.20366638757321728,0.0019839068489937383
0.2640031876260907,0.09961840845190076,0.01587926748709698,-0.0228410017331795,0.06581612921351437,0.032997816361789785,0.03420973713905022,-0.04099149229332248,0.007683586126982138,-0.10243487389669247,-0.20659910284308378,0.10497756983830339,-0.019442271065282433,0.04132743763630796,0.09818991229684801,-0.10347434898031199,0.01949800916290745,0.23740147711483542,-0.04934029649588165,0.16825145611596842,-0.03757052815203496,-0.06659745482171348,0.1710464499581931,0.04505169721074714,-0.08113823718111698,0.006317443089373067,0.09760157107648197,-0.0707388337461653,-0.14472493425736027,-0.05473866591698019,0.5110996133670069,0.2934044909544066,-0.016350774029717498,0.1059245697041386,0.08204028221049814,0.054974411604612305,-0.03724636044845008,-0.009535624482710772,0.19245612372111087,-0.1258198831798457,-0.043349573381292604,0.018906511664718306,0.1487370314230242,0.19534122667684548,-0.04321595497695935,-0.03043888460308338,0.12659130883064898,-0.16043908269323479,0.036193362402253,0.10967780364711122,-0.11434888735259138,0.06839078442567731,0.010010120180424409,0.00906045808009547,0.05626073955717689,0.11517159506552933,0.1634670767211941,-0.15690933892411227
-0.12243257389325049,-0.0628489620287296,-0.13938053877245776,0.12932794690463925,0.061037642735981536,0.11196194765360483,-0.11386258890051792,-0.0860053575013056,0.027640253085177705,0.34074120853528334,0.12061018523609995,0.19983714537034897,0.15814358147085633,-0.037152408343752885,-0.051103998122504456,0.019123002699073747,-0.05392245210002609,-0.10372842020188863,0.10906021322065865,-0.09098273138345869,0.20120720768945727,-0.07022126723382466,0.10166237013254675,-0.07141646096513711,0.04918702685587228,-0.027046833245150444,-0.010883726808853763,0.03710220967719423,0.1265390276326519,-0.016387896450795397,-0.025497665271119765,-0.07024045431530289,0.013721983157405292,-0.07925414783943976,0.1291192989980552,-0.06020613735900312,0.21488806303600572,0.3930083157875466,-0.09860259160822475,-0.11751439584731124,-0.0743230855220545,-0.021310509222949164,-0.14766735636201386,-0.048412667983525816,-0.08486041885006906,0.27294932276037187,-0.08250470387847211,-0.06611271014932046,-0.08495224099687662,0.10824256326920288,-0.0768852748836612,-0.22297020508554408,-0.02796272853253723,-0.25846137652956525,-0.1689869120242439,-0.17310558379913354,-0.035360504703457966,-0.16238852060594533
-0.08317352432803234,0.1477123692420094,-0.046126248984988266,-0.10033765346712055,0.10193001446774966,0.03262968081806922,0.016125610654348334,0.04675691220555041,0.02109884393728999,0.06928122708799306,-0.228522446126126,-0.031902694028959656,-0.16361288788158904,-0.08063332391371077,0.18580541106544435,-0.08385903199494552,0.05470103710714618,-0.1004853920749363,0.11075757641406721,-0.043941951789014964,0.026077725729551474,-0.2696671995983988,0.043375030089109666,0.03643506109680037,-0.16808103209433706,0.04002403964967412,0.05474423928467897,-0.0800542966960103,0.010687907169457346,-0.10933793784554081,0.0045302532249060865,-0.06889864200740767,-0.05411745910944937,0.06886857528803703,-0.002239444936331464,0.028263146661927745,-0.0160305668156765,0.01469210721909305,0.05040832479542971,0.13092304740673594,0.10371652752258746,-0.1511289915820316,0.16315074151459094,-0.0325830014713024,0.0508331314970963,0.02478255058578779,0.14869877693661404,0.13201702227172354,-0.09697292643301639,0.05899511603652984,-0.09249534167770394,0.10634077209401945,0.042656158351120056,0.10484138816449098,-0.021093871434296276,0.10945220656601304,0.064441132640756,0.1749127646425526
