gene_id,module
AC097528.1,lightcyan
AC097532.2,pink
AC097532.3,darkslateblue
AC097534.1,cyan
AC097634.1,brown
AC097634.3,grey
AC097637.2,yellow
AC097639.1,floralwhite
AC097652.1,grey
AC097654.1,lightcyan
AC097658.1,darkturquoise
AC097709.1,purple
AC097713.1,plum1
AC097717.1,cyan
AC098484.4,brown
AC098487.1,midnightblue
AC098583.1,darkturquoise
AC098590.1,darkturquoise
AC098591.3,ivory
AC098595.1,grey
AC098614.2,turquoise
AC098650.1,yellow
AC098656.1,magenta
AC098679.3,red
AC098828.1,tan
AC098848.1,black
AC098850.3,black
AC098851.1,black
AC098869.2,black
AC098935.1,darkturquoise
AC098935.2,turquoise
AC098969.1,grey
AC098969.2,turquoise
AC099050.1,yellow
AC099063.4,turquoise
AC099066.2,purple
AC099329.2,magenta
AC099332.1,grey
AC099332.2,tan
AC099336.2,darkgrey
AC099342.1,pink
AC099343.2,brown
AC099343.3,yellow
AC099344.3,blue
AC099482.1,brown
AC099487.1,magenta
AC099489.1,grey
AC099494.2,blue
AC099499.1,lightcyan
AC099506.1,yellow
AC099518.1,yellow
AC099518.2,yellow
AC099518.4,yellow
AC099518.6,grey60
AC099520.1,lightcyan
AC099521.1,salmon
AC099521.2,cyan
AC099521.3,salmon
AC099522.2,lightyellow
AC099524.1,turquoise
AC099535.1,darkturquoise
AC099541.2,blue
AC099548.2,grey
AC099552.1,grey
AC099552.4,magenta
AC099552.5,pink
AC099560.1,blue
AC099560.2,darkturquoise
AC099568.2,green
AC099654.5,lightcyan
AC099661.1,yellow
AC099677.1,black
AC099684.2,grey
AC099778.1,brown
AC099778.2,black
AC099788.1,grey
AC099791.2,brown
AC099792.1,lightcyan
AC099795.1,pink
AC099796.2,red
AC099811.1,turquoise
AC099850.1,darkorange
AC100757.2,steelblue
AC100774.1,black
AC100778.2,black
AC100782.1,magenta
AC100791.2,green
AC100793.4,lightgreen
AC100797.1,grey
AC100801.1,pink
AC100801.2,skyblue
AC100803.2,salmon
AC100803.3,blue
AC100803.4,red
AC100805.1,magenta
AC100810.1,greenyellow
AC100810.3,yellow
AC100812.1,brown
AC100814.1,brown
AC100821.1,black
AC100823.1,blue
AC100839.1,orangered4
AC100847.1,grey
AC100849.1,turquoise
AC100854.1,red
AC100858.2,tan
AC100860.1,yellow
AC100861.1,maroon
AC100872.2,grey
AC102945.2,orange
AC102953.2,salmon
AC103409.1,magenta
AC103563.1,turquoise
AC103563.2,yellow
AC103563.3,turquoise
AC103563.4,steelblue
AC103563.7,yellow
AC103563.9,green
AC103591.2,grey
AC103591.3,grey
AC103591.4,blue
AC103691.1,brown
AC103702.1,red
AC103702.2,purple
AC103706.1,brown
AC103718.1,pink
AC103724.4,cyan
AC103740.1,blue
AC103740.2,magenta
AC103746.1,greenyellow
AC103760.1,sienna3
AC103808.3,lightcyan
AC103808.6,lightcyan
AC103810.1,brown
AC103810.2,brown
AC103810.3,grey
AC103810.5,black
AC103833.2,orangered4
AC103858.1,turquoise
AC103858.3,green
AC103923.1,darkolivegreen
AC103957.2,grey
AC103974.1,green
AC103996.2,lightcyan
AC104009.1,royalblue
AC104024.1,turquoise
AC104024.2,green
AC104024.3,magenta
AC104024.4,magenta
AC104031.1,green
AC104041.1,magenta
AC104073.4,salmon
AC104088.1,magenta
AC104088.3,darkred
AC104109.2,yellow
AC104109.4,black
AC104117.3,blue
AC104118.1,brown
AC104123.1,paleturquoise
AC104126.1,pink
AC104129.1,salmon
AC104131.1,lightcyan
AC104135.1,grey
AC104162.1,black
AC104211.1,blue
AC104212.3,darkturquoise
AC104232.1,royalblue
AC104232.3,grey
AC104237.2,grey
AC104237.3,red
AC104248.1,turquoise
AC104257.1,grey60
AC104260.2,blue
AC104304.3,grey
AC104365.1,grey
AC104365.2,grey
AC104383.1,grey
AC104389.5,brown
AC104435.2,grey
AC104446.2,green
AC104447.1,greenyellow
AC104453.1,yellow
AC104454.2,lightcyan
AC104459.1,grey
AC104461.1,turquoise
AC104463.2,red
AC104472.1,green
AC104472.4,grey
AC104472.5,black
AC104521.1,purple
AC104530.1,turquoise
AC104532.2,yellow
AC104534.1,black
AC104561.2,midnightblue
AC104561.4,midnightblue
AC104563.1,darkturquoise
AC104564.2,darkmagenta
AC104564.3,black
AC104564.4,paleturquoise
AC104564.5,grey
AC104581.4,black
AC104590.1,floralwhite
AC104596.1,green
AC104619.1,darkturquoise
AC104619.3,darkturquoise
AC104653.1,turquoise
AC104667.1,brown
AC104667.2,greenyellow
AC104687.2,yellow
AC104692.1,pink
AC104695.2,grey
AC104695.3,grey
AC104758.1,greenyellow
AC104758.2,green
AC104763.1,grey
AC104779.1,yellow
AC104785.1,yellow
AC104791.1,greenyellow
AC104794.3,white
AC104794.4,lightcyan1
AC104806.2,grey
AC104819.3,turquoise
AC104825.1,yellow
AC104836.1,brown
AC104837.1,grey
AC104841.1,grey
AC104850.2,yellow
AC104958.2,pink
AC104964.3,grey
AC104971.1,midnightblue
AC104971.3,turquoise
AC105001.1,green
AC105020.1,grey
AC105046.1,grey
AC105052.2,orange
AC105052.4,grey
AC105052.5,cyan
AC105053.1,red
AC105074.1,turquoise
AC105101.1,black
AC105101.2,darkred
AC105105.3,thistle1
AC105118.1,salmon
AC105137.2,brown
AC105177.1,grey60
AC105206.2,maroon
AC105206.3,turquoise
AC105219.1,brown
AC105219.3,ivory
AC105233.4,grey
AC105235.1,black
AC105250.1,darkturquoise
AC105275.2,grey
AC105285.1,grey
AC105339.2,black
AC105339.5,brown
AC105345.1,green
AC105383.1,royalblue
AC105384.1,turquoise
AC105389.2,black
AC105411.1,grey
AC105429.1,brown
AC105450.1,thistle1
AC105460.1,skyblue
AC105460.2,pink
AC105749.1,turquoise
AC105916.1,brown
AC105942.1,blue
AC106028.2,black
AC106028.3,greenyellow
AC106037.2,black
AC106038.1,lightcyan1
AC106045.1,grey
AC106052.1,brown
AC106712.1,yellow
AC106729.1,lightcyan
AC106738.1,yellow
AC106739.1,turquoise
AC106744.1,lightcyan
AC106754.1,lightcyan
AC106771.1,lightcyan
AC106779.1,brown
AC106782.4,green
AC106786.1,royalblue
AC106791.1,grey
AC106793.1,darkred
AC106795.1,darkturquoise
AC106795.2,brown
AC106798.1,magenta
AC106799.1,magenta
AC106799.2,magenta
AC106799.3,magenta
AC106801.1,turquoise
AC106820.2,cyan
AC106820.3,violet
AC106820.4,cyan
AC106845.1,red
AC106858.1,grey
AC106865.1,magenta
AC106875.1,grey
AC106881.1,blue
AC106882.1,turquoise
AC106886.4,brown
AC106897.1,blue
AC106900.1,magenta
AC107021.1,yellow
AC107021.2,yellow
AC107027.3,darkolivegreen
AC107032.2,green
AC107068.1,darkolivegreen
AC107075.1,darkturquoise
AC107081.3,black
AC107208.1,turquoise
AC107214.1,grey
AC107214.2,violet
AC107223.1,grey
AC107294.1,brown
AC107294.2,brown
AC107294.3,brown
AC107308.1,purple
AC107373.2,yellow
AC107375.1,brown
AC107398.2,paleturquoise
AC107398.3,grey
AC107419.1,salmon
AC107464.2,lightgreen
AC107871.1,black
AC107871.2,grey
AC107884.1,darkred
AC107884.2,yellow
AC107886.1,royalblue
AC107918.4,grey
AC107926.1,steelblue
AC107952.2,brown
AC107954.1,royalblue
AC107956.1,grey
AC107959.1,turquoise
AC107959.2,royalblue
AC107959.3,green
AC107959.4,darkgreen
AC107982.3,grey
AC107983.1,darkgrey
AC108010.1,black
AC108047.1,grey
AC108050.1,black
AC108052.1,steelblue
AC108053.1,blue
AC108058.1,red
AC108066.1,lightcyan1
AC108066.2,darkred
AC108073.1,darkturquoise
AC108075.1,orange
AC108097.1,tan
AC108112.1,yellow
AC108134.1,midnightblue
AC108134.2,tan
AC108134.3,turquoise
AC108134.4,floralwhite
AC108136.1,tan
AC108174.1,orangered4
AC108206.1,turquoise
AC108210.1,grey60
AC108215.1,skyblue
AC108448.2,blue
AC108448.3,salmon
AC108449.2,greenyellow
AC108451.2,grey
AC108457.1,grey
AC108463.1,thistle1
AC108463.3,black
AC108471.2,green
AC108477.2,red
AC108479.1,yellow
AC108488.3,orangered4
AC108515.1,grey
AC108519.1,brown
AC108667.2,yellow
AC108673.1,orangered4
AC108673.2,yellow
AC108673.3,brown
AC108676.1,lightcyan
AC108681.1,magenta
AC108690.1,lightcyan
AC108704.1,grey
AC108704.2,black
AC108718.1,turquoise
AC108727.1,black
AC108734.4,turquoise
AC108749.1,yellow
AC108752.1,sienna3
AC108860.1,ivory
AC108860.2,purple
AC108865.1,grey60
AC108865.2,grey60
AC108925.1,pink
AC108941.3,yellow
AC109322.1,lightyellow
AC109322.2,darkred
AC109326.1,grey
AC109439.1,grey
AC109446.2,turquoise
AC109449.1,cyan
AC109454.3,salmon
AC109460.2,black
AC109466.1,royalblue
AC109479.1,turquoise
AC109583.1,brown
AC109583.4,steelblue
AC109597.2,turquoise
AC109635.2,lightcyan
AC109635.3,grey
AC109635.5,pink
AC109635.6,pink
AC109782.1,blue
AC110048.2,greenyellow
AC110079.1,black
AC110285.1,cyan
AC110285.2,brown
AC110285.3,darkmagenta
AC110285.6,grey
AC110373.1,greenyellow
AC110491.1,blue
AC110597.1,turquoise
AC110611.1,black
AC110611.2,turquoise
AC110614.1,royalblue
AC110619.1,yellow
AC110620.2,green
AC110741.1,red
AC110749.1,darkturquoise
AC110768.2,yellow
AC110769.2,brown
AC110772.2,green
AC110774.1,darkred
AC110790.1,lightcyan
AC110995.1,turquoise
AC110998.1,salmon
AC111000.2,sienna3
AC111000.4,sienna3
AC111149.2,grey60
AC111170.3,lightgreen
AC111197.1,turquoise
AC112128.1,brown
AC112178.1,steelblue
AC112206.2,magenta
AC112206.3,magenta
AC112206.4,magenta
AC112220.2,grey
AC112236.1,pink
AC112236.2,steelblue
AC112236.3,grey60
AC112255.1,turquoise
AC112484.1,green
AC112484.3,brown
AC112484.5,green
AC112487.1,red
AC112493.1,magenta
AC112496.1,grey
AC112497.2,grey
AC112512.1,grey
AC112694.1,black
AC112694.2,black
AC112715.1,blue
AC112721.1,thistle1
AC112721.2,thistle1
AC112777.1,red
AC112907.2,brown
AC112907.3,black
AC113143.1,grey
AC113143.2,grey
AC113145.1,thistle2
AC113167.1,blue
AC113189.3,pink
AC113194.1,yellow
AC113346.1,purple
AC113355.1,yellow
AC113361.1,turquoise
AC113404.3,grey
AC113410.3,saddlebrown
AC113410.4,lightyellow
AC113410.5,pink
AC113414.1,thistle2
AC113935.1,saddlebrown
AC114271.1,darkorange
AC114284.1,blue
AC114291.1,grey
AC114296.1,darkorange
AC114316.1,magenta
AC114341.1,grey
AC114341.2,grey
AC114485.1,lightcyan
AC114488.1,midnightblue
AC114489.1,lightgreen
AC114490.3,brown
AC114495.2,black
AC114730.3,brown
AC114744.1,red
AC114757.1,blue
AC114760.2,turquoise
AC114763.1,grey
AC114786.2,sienna3
AC114786.3,darkred
AC114810.1,purple
AC114811.2,mediumpurple3
AC114812.1,grey60
AC114812.2,grey60
AC114812.3,grey60
AC114812.4,grey60
AC114930.1,royalblue
AC114956.1,orangered4
AC114971.1,magenta
AC115099.1,pink
AC115223.1,saddlebrown
AC115282.2,darkred
AC115284.2,brown
AC115284.4,brown
AC115522.1,tan
AC115837.1,salmon
AC116021.1,darkred
AC116036.2,plum2
AC116049.1,magenta
AC116158.1,turquoise
AC116158.3,turquoise
AC116312.1,grey
AC116317.1,black
AC116337.3,yellow
AC116345.1,turquoise
AC116345.4,grey
AC116348.1,darkgrey
AC116348.2,grey
AC116351.1,tan
AC116351.2,tan
AC116353.6,greenyellow
AC116366.1,turquoise
AC116407.1,grey
AC116407.2,skyblue3
AC116407.4,brown
AC116447.1,green
AC116533.1,darkgrey
AC116535.1,cyan
AC116552.1,green
AC116562.3,green
AC116565.1,salmon
AC116666.1,steelblue
AC116667.1,green
AC116914.1,red
AC116914.2,brown
AC117382.1,grey
AC117386.2,steelblue
AC117395.1,brown
AC117453.1,grey
AC117464.1,pink
AC117470.1,lightcyan
AC117488.1,blue
AC117489.1,blue
AC117498.2,green
AC117500.2,black
AC117503.2,black
AC118344.1,black
AC118344.2,black
AC118553.2,black
AC118658.1,grey
AC118754.1,pink
AC118754.2,skyblue
AC118757.1,grey
AC118758.2,grey
AC119150.1,magenta
AC119396.1,turquoise
AC119396.2,lightgreen
AC119403.1,brown
AC119427.1,pink
AC119428.2,turquoise
AC119673.2,grey
AC119674.1,orange
AC119674.2,yellow
AC119744.1,yellow
AC119751.4,lightcyan
AC119800.1,grey
AC120036.1,magenta
AC120036.3,grey
AC120036.4,magenta
AC120036.5,magenta
AC120042.2,grey
AC120053.1,brown
AC120057.3,paleturquoise
AC120057.4,lightgreen
AC120114.1,red
AC120114.3,brown
AC120193.1,turquoise
AC120349.1,brown
AC120498.10,blue
AC120498.2,turquoise
AC120498.4,yellow
AC120498.8,blue
AC120498.9,brown
AC121154.1,red
AC121247.1,turquoise
AC121338.2,grey
AC121493.1,yellow
AC121757.1,green
AC121757.2,grey
AC121758.2,blue
AC121761.1,blue
AC121761.2,floralwhite
AC121764.1,grey60
AC122129.1,black
AC122685.1,orangered4
AC122688.3,black
AC122694.1,grey60
AC122710.1,lightcyan
AC122710.2,yellow
AC122713.2,grey
AC122718.1,grey
AC122719.3,red
AC123023.1,plum1
AC123595.2,grey
AC123768.2,brown
AC123905.1,magenta
AC123912.1,darkgreen
AC123912.4,lightgreen
AC124014.1,turquoise
AC124016.1,violet
AC124016.2,brown
AC124045.1,green
AC124067.2,grey
AC124067.3,grey
AC124067.4,red
AC124068.2,turquoise
AC124069.1,darkred
AC124242.1,floralwhite
AC124242.2,yellow
AC124242.3,yellow
AC124248.1,greenyellow
AC124254.2,yellow
AC124276.1,magenta
AC124276.2,purple
AC124283.2,red
AC124283.5,brown
AC124290.1,grey
AC124319.1,midnightblue
AC124798.1,midnightblue
AC124852.1,salmon
AC124854.1,cyan
AC124861.1,sienna3
AC124944.1,brown
AC124944.2,brown
AC124944.3,black
AC124947.1,darkred
AC124947.2,grey
AC125437.1,orange
AC125494.1,black
AC125494.2,brown
AC125494.3,lightyellow
AC125611.1,brown
AC125616.1,darkorange2
AC125807.1,darkturquoise
AC125807.2,yellow
AC126118.1,brown
AC126121.3,mediumpurple3
AC126175.2,grey
AC126177.3,turquoise
AC126177.5,grey
AC126177.6,royalblue
AC126178.1,yellow
AC126323.1,yellowgreen
AC126407.1,grey
AC126474.1,tan
AC126544.1,pink
AC126544.2,grey
AC126615.1,darkturquoise
AC126696.1,turquoise
AC126696.3,grey
AC126768.1,pink
AC126773.3,grey
AC126773.4,white
AC126773.6,green
AC127024.4,brown
AC127024.6,brown
AC127024.8,black
AC127070.1,green
AC127070.2,darkgreen
AC127070.4,black
AC127164.1,black
AC127496.1,grey
AC127496.2,black
AC127496.5,lightgreen
AC127496.7,orangered4
AC127502.1,grey
AC127502.2,grey
AC127521.1,magenta
AC127526.5,midnightblue
AC128685.1,royalblue
AC128687.2,lightyellow
AC128688.1,tan
AC128709.1,grey
AC128709.2,grey
AC128709.3,grey
AC129492.1,salmon
AC129492.2,grey
AC129507.1,turquoise
AC129507.2,yellow
AC129507.3,yellow
AC129507.4,yellow
AC129510.1,brown
AC129926.1,yellow
AC129926.2,steelblue
AC130307.1,lightcyan
AC130324.1,brown
AC130343.3,lightyellow
AC130371.2,orange
AC130456.2,magenta
AC130466.1,blue
AC130650.2,red
AC130651.1,grey60
AC130686.1,tan
AC130689.1,honeydew1
AC131009.1,grey
AC131009.2,grey
AC131009.3,darkorange
AC131009.4,black
AC131011.1,darkred
AC131025.1,brown
AC131097.2,grey
AC131097.3,turquoise
AC131157.1,orangered4
AC131206.1,grey
AC131212.1,lightgreen
AC131212.2,black
AC131212.3,grey
AC131235.1,darkturquoise
AC131235.2,lightyellow
AC131254.1,grey
AC131649.2,black
AC131888.1,sienna3
AC131902.1,darkred
AC131944.1,grey60
AC131956.2,midnightblue
AC131971.1,black
AC132008.2,brown
AC132153.1,grey
AC132192.2,brown
AC132219.2,purple
AC132807.2,magenta
AC132812.1,brown
AC132872.1,lightyellow
AC132872.2,brown
AC132872.3,brown
AC132872.4,black
AC132872.5,grey
AC132938.1,brown
AC132938.3,grey
AC132938.5,black
AC133041.1,yellow
AC133065.2,turquoise
AC133134.1,darkturquoise
AC133485.7,grey
AC133528.1,turquoise
AC133530.1,red
AC133540.1,lightyellow
AC133550.3,black
AC133552.2,lightyellow
AC133552.4,darkgreen
AC133552.5,lightyellow
AC133561.1,lightcyan
AC133644.1,purple
AC133644.2,grey
AC133785.1,pink
AC133919.2,grey60
AC134043.2,mediumpurple3
AC134043.3,blue
AC134312.1,blue
AC134312.5,blue
AC134407.3,black
AC134682.1,lightyellow
AC134878.2,lightcyan
AC134879.2,turquoise
AC135012.3,blue
AC135048.3,lightyellow
AC135048.4,salmon
AC135050.3,brown
AC135050.5,black
AC135050.6,greenyellow
AC135068.3,turquoise
AC135068.9,turquoise
AC135178.1,greenyellow
AC135178.4,yellow
AC135178.6,brown4
AC135279.2,black
AC135352.1,grey
AC135584.1,royalblue
AC135721.1,brown
AC135782.1,cyan
AC135803.1,brown
AC135977.1,green
AC135983.2,black
AC136297.1,yellow
AC136428.1,turquoise
AC136431.1,royalblue
AC136431.2,royalblue
AC136443.1,grey60
AC136475.1,turquoise
AC136475.10,black
AC136475.2,white
AC136475.3,black
AC136475.5,turquoise
AC136475.7,turquoise
AC136475.9,purple
AC136604.2,darkgrey
AC136621.1,pink
AC136628.3,turquoise
AC136632.2,darkorange
AC137561.1,red
AC137630.1,green
AC137630.2,green
AC137630.3,darkgrey
AC137630.5,brown
AC137695.3,lightyellow
AC137894.1,darkgreen
AC137932.1,black
AC137932.3,brown
AC137936.2,grey
AC138028.2,black
AC138028.4,black
AC138028.6,grey
AC138035.1,black
AC138123.1,yellow
AC138150.2,greenyellow
AC138207.2,lightyellow
AC138207.3,floralwhite
AC138207.4,pink
AC138207.5,turquoise
AC138207.6,orange
AC138207.7,orangered4
AC138207.8,darkmagenta
AC138207.9,pink
AC138230.1,greenyellow
AC138305.1,darkred
AC138305.3,darkorange
AC138356.2,blue
AC138392.1,darkorange
AC138393.1,brown
AC138393.3,black
AC138409.1,grey
AC138409.2,black
AC138409.3,salmon4
AC138470.1,green
AC138470.2,darkorange2
AC138625.1,salmon
AC138627.1,green
AC138646.1,orangered4
AC138649.1,grey
AC138649.2,blue
AC138696.2,lightyellow
AC138776.1,lightcyan
AC138904.1,green
AC138904.3,green
AC138932.2,grey
AC138951.1,grey
AC138956.2,black
AC138969.1,brown
AC139019.1,darkred
AC139099.2,purple
AC139100.1,brown
AC139100.2,yellowgreen
AC139149.1,black
AC139453.2,grey
AC139491.3,steelblue
AC139491.5,steelblue
AC139491.7,grey
AC139493.2,green
AC139495.2,turquoise
AC139720.1,turquoise
AC139768.1,blue
AC139769.1,darkgreen
AC139769.2,ivory
AC139769.3,black
AC139795.1,grey
AC139795.2,tan
AC139795.3,lightyellow
AC139887.2,green
AC139887.4,black
AC139887.5,darkorange2
AC140168.1,lightcyan
AC140479.2,black
AC140479.5,tan
AC140847.2,brown
AC140912.1,royalblue
AC141002.1,green
AC141557.1,plum1
AC141557.2,brown
AC141586.1,black
AC141586.2,grey
AC142381.1,turquoise
AC142381.3,tan
AC142472.1,green
AC144530.1,saddlebrown
AC144652.1,lightyellow
AC144831.1,grey
AC145098.1,turquoise
AC145098.2,white
AC145124.1,blue
AC145146.1,yellow
AC145207.5,red
AC145207.8,grey60
AC145207.9,brown
AC145285.2,grey
AC145285.6,brown
AC145343.1,grey
AC145423.2,brown
AC145676.1,turquoise
AC146944.1,grey
AC147055.1,sienna3
AC147067.1,turquoise
AC147067.2,blue
AC147651.1,grey
AC148476.1,salmon
AC148477.2,salmon
AC156455.1,blue
AC174469.1,salmon
AC188616.1,royalblue
AC188617.1,blue
AC188617.2,sienna3
AC207130.1,cyan
AC209007.1,darkturquoise
AC211433.1,black
AC211476.6,brown
AC215522.2,grey60
AC226118.1,salmon
AC231533.2,brown
AC231657.1,grey
AC231759.2,salmon
AC231981.1,cyan
AC232271.1,brown
AC232271.3,black
AC233266.2,grey
AC233280.1,brown
AC233280.2,steelblue
AC233280.36,black
AC233300.1,black
AC233699.1,black
AC233723.1,grey
AC233723.2,pink
AC234031.1,sienna3
AC234772.1,grey
AC234775.2,darkgreen
AC234775.3,grey
AC234782.1,darkgreen
AC234782.2,blue
AC234917.3,yellow
AC237221.1,lightcyan
AC237221.2,grey
AC239584.1,purple
AC239799.1,orangered4
AC239800.2,tan
AC239809.3,thistle2
AC239859.5,midnightblue
AC239868.1,lightyellow
AC241377.3,grey
AC241585.1,darkorange
AC241585.2,grey
AC241952.1,darkorange
AC242426.2,brown
AC242842.1,grey
AC242988.2,turquoise
AC243562.1,black
AC243562.2,blue
AC243654.3,grey
AC243772.2,lightsteelblue1
AC243773.1,darkgrey
AC243829.1,turquoise
AC243829.2,grey
AC243829.4,turquoise
AC243830.1,salmon
AC243830.2,brown
AC243919.1,saddlebrown
AC243960.1,turquoise
AC243960.3,turquoise
AC243962.1,turquoise
AC243964.3,greenyellow
AC243965.2,black
AC243967.2,grey
AC244033.2,green
AC244034.2,brown
AC244090.2,brown
AC244093.5,black
AC244100.1,yellow
AC244100.2,yellow
AC244100.3,yellow
AC244102.3,lightcyan
AC244102.4,lightcyan
AC244107.1,lightcyan
AC244153.1,tan
AC244157.2,turquoise
AC244197.2,brown
AC244197.3,brown
AC244213.1,bisque4
AC244258.1,grey
AC244394.2,midnightblue
AC244453.2,grey
AC244453.3,grey
AC244472.1,turquoise
AC244502.1,turquoise
AC244517.1,lightcyan
AC244517.3,darkgreen
AC244517.7,magenta
AC244636.3,green
AC244669.1,turquoise
AC244669.2,grey
AC245041.1,green
AC245041.2,tan
AC245047.5,lightcyan
AC245052.3,grey
AC245052.4,brown
AC245060.2,black
AC245060.5,black
AC245060.6,brown
AC245060.7,black
AC245100.1,grey
AC245100.2,black
AC245100.3,thistle2
AC245100.4,grey
AC245100.6,pink
AC245100.7,grey
AC245140.2,grey
AC245140.3,grey
AC245297.1,turquoise
AC245297.2,turquoise
AC245297.3,grey
AC245407.2,purple
AC245452.1,grey
AC245884.11,turquoise
AC245884.12,turquoise
AC245884.3,black
AC245884.8,brown
AC245884.9,black
AC246787.1,darkgrey
AC246787.2,turquoise
AC246817.1,royalblue
AC246817.2,royalblue
AC253536.1,red
AC253536.3,black
AC253536.6,brown
AC253576.2,brown
AC254562.3,brown
AC254629.1,grey
AC254633.1,grey60
ACAA1,yellow
ACAA2,grey60
ACACA,turquoise
ACACB,blue
ACAD11,black
ACADL,grey
ACADM,darkred
ACADS,red
ACADSB,darkred
ACADVL,greenyellow
ACAN,turquoise
ACAP1,turquoise
ACAP2,greenyellow
ACAP2-IT1,black
ACAP3,darkorange2
ACAT1,purple
ACAT2,red
ACBD3-AS1,black
ACBD4,greenyellow
ACBD5,midnightblue
ACBD7,green
ACCS,red
ACD,black
ACE,blue
ACE2,green
ACER1,skyblue
ACER2,yellow
ACER3,green
ACHE,grey
ACKR1,blue
ACKR2,magenta
ACKR3,grey60
ACKR4,grey
ACMSD,brown
ACO1,grey
ACOD1,turquoise
ACOT1,darkgrey
ACOT11,midnightblue
ACOT13,blue
ACOT2,red
ACOT4,magenta
ACOT7,orange
ACOT9,purple
ACOX1,yellow
ACOX2,blue
ACOX3,yellow
ACOXL,yellow
ACOXL-AS1,yellow
ACP2,turquoise
ACP3,tan
ACP4,brown
ACP5,turquoise
ACP6,yellow
ACP7,skyblue
ACR,blue
ACRBP,brown
ACRV1,violet
ACSBG1,yellow
ACSBG2,green
ACSF2,yellow
ACSF3,brown
ACSL1,yellow
ACSL3,lightgreen
ACSL3-AS1,grey
ACSL4,turquoise
ACSL5,yellow
ACSL6,turquoise
ACSM1,red
ACSM3,yellow
ACSM4,white
ACSM5,turquoise
ACSM6,yellow
ACSS1,orange
ACSS2,skyblue
ACSS3,lightgreen
ACTA1,blue
ACTA2,blue
ACTA2-AS1,blue
ACTB,purple
ACTBL2,purple
ACTBP1,green
ACTBP13,grey
ACTBP2,purple
ACTBP7,darkturquoise
ACTBP8,lightcyan
ACTC1,blue
ACTG1P1,purple
ACTG1P14,turquoise
ACTG1P15,darkmagenta
ACTG1P17,brown
ACTG1P20,black
ACTG1P22,turquoise
ACTG1P25,yellow
ACTG1P3,black
ACTG2,blue
ACTL10,yellow
ACTL6B,cyan
ACTL8,grey
ACTN1,blue
ACTN1-AS1,turquoise
ACTN2,blue
ACTN3,salmon
ACTN4,brown
ACTR3B,green
ACTR3C,darkred
ACTRT3,grey
ACVR1,green
ACVR1B,magenta
ACVR1C,magenta
ACVR2A,darkred
ACVR2B,green
ACVR2B-AS1,green
ACVRL1,blue
ACY1,turquoise
ACY3,turquoise
ACYP1,violet
ACYP2,floralwhite
AD000090.1,grey
ADA,turquoise
ADA2,turquoise
ADAD2,tan
ADAL,brown
ADAM10,midnightblue
ADAM11,paleturquoise
ADAM12,blue
ADAM15,grey
ADAM17,greenyellow
ADAM18,grey
ADAM19,purple
ADAM1B,black
ADAM2,ivory
ADAM20,magenta
ADAM20P1,magenta
ADAM20P3,magenta
ADAM21,grey
ADAM22,green
ADAM23,grey60
ADAM28,paleturquoise
ADAM29,royalblue
ADAM32,ivory
ADAM33,blue
ADAM8,yellow
ADAM9,violet
ADAMDEC1,turquoise
ADAMTS1,blue
ADAMTS10,blue
ADAMTS12,blue
ADAMTS13,brown
ADAMTS14,purple
ADAMTS15,purple
ADAMTS16,blue
ADAMTS17,grey
ADAMTS18,blue
ADAMTS19,green
ADAMTS19-AS1,green
ADAMTS2,blue
ADAMTS20,magenta
ADAMTS3,turquoise
ADAMTS4,turquoise
ADAMTS5,blue
ADAMTS6,blue
ADAMTS7,lightgreen
ADAMTS7P1,blue
ADAMTS7P3,grey
ADAMTS7P4,turquoise
ADAMTS8,blue
ADAMTS9,blue
ADAMTS9-AS1,blue
ADAMTS9-AS2,blue
ADAMTSL1,blue
ADAMTSL2,blue
ADAMTSL3,blue
ADAMTSL4,green
ADAMTSL4-AS1,grey
ADAMTSL4-AS2,grey
ADAMTSL5,green
ADAP1,grey
ADAP2,turquoise
ADARB1,turquoise
ADARB2,grey
ADAT2,brown4
ADAT3,darkorange
ADCK2,yellow
ADCK5,brown
ADCY1,salmon
ADCY10,honeydew1
ADCY10P1,purple
ADCY2,blue
ADCY3,yellow
ADCY4,blue
ADCY5,blue
ADCY6,pink
ADCY6-DT,purple
ADCY7,purple
ADCY8,grey
ADCY9,blue
ADCYAP1,blue
ADCYAP1R1,blue
ADD2,yellow
ADD3,grey
ADD3-AS1,tan
ADGRA1,salmon
ADGRA2,blue
ADGRA3,grey
ADGRB1,salmon
ADGRB2,salmon
ADGRB3,blue
ADGRD1,blue
ADGRD1-AS1,salmon
ADGRD2,yellow
ADGRE1,turquoise
ADGRE2,purple
ADGRE3,turquoise
ADGRE4P,turquoise
ADGRE5,darkolivegreen
ADGRF1,midnightblue
ADGRF2,pink
ADGRF3,grey
ADGRF4,tan
ADGRF5,blue
ADGRF5P1,darkgreen
ADGRG1,midnightblue
ADGRG2,turquoise
ADGRG3,turquoise
ADGRG5,turquoise
ADGRG6,grey
ADGRG7,grey
ADGRL1,salmon
ADGRL2,yellow
ADGRL3,magenta
ADGRL4,blue
ADGRV1,magenta
ADH1A,brown
ADH1B,blue
ADH1C,darkred
ADH4,sienna3
ADH5,grey60
ADH5P4,darkturquoise
ADH6,darkred
ADH7,grey60
ADHFE1,red
ADIPOQ,turquoise
ADIRF-AS1,brown
ADK,green
ADM,pink
ADM2,salmon
ADM5,brown
ADORA1,blue
ADORA2A,midnightblue
ADORA2A-AS1,grey
ADORA2B,green
ADORA2BP1,turquoise
