"logFC","logCPM","F","PValue","FDR","gene_ensembl","grouping_gene","project_id"
5.28533902540564,1.92473781271989,326.332815062871,7.74188986688548e-55,1.99802693684581e-50,"ENSG00000005381.8","HSP90AA1","TCGA-STAD"
0.851481576435192,10.2347695711272,292.125362025721,5.30807122608743e-50,6.84953511014322e-46,"ENSG00000080824.19","HSP90AA1","TCGA-STAD"
5.0785242134587,1.85282777377406,252.058877827342,5.0839205620783e-45,4.37352739553722e-41,"ENSG00000197561.7","HSP90AA1","TCGA-STAD"
1.98869469934821,5.73900725016892,184.14071706046,5.46982830829026e-35,3.52913322450888e-31,"ENSG00000130348.11","HSP90AA1","TCGA-STAD"
-4.25732050459022,2.03358303238321,153.343602787141,3.44026339625889e-30,1.77572635461299e-26,"ENSG00000134548.11","HSP90AA1","TCGA-STAD"
-5.34673609253693,3.0233697619368,146.601018068499,4.11778971439771e-29,1.7711986158196e-25,"ENSG00000187021.15","HSP90AA1","TCGA-STAD"
3.34400382100641,0.683226270138596,143.041621715301,1.38653998497061e-28,5.11197484744592e-25,"ENSG00000156689.7","HSP90AA1","TCGA-STAD"
0.500105304196775,6.36676278159388,132.397649443156,8.61293399217015e-27,2.77853250587409e-23,"ENSG00000100941.9","HSP90AA1","TCGA-STAD"
0.745250056966003,8.62431210013818,126.074545918348,9.79167846408237e-26,2.53825201617926e-22,"ENSG00000144381.18","HSP90AA1","TCGA-STAD"
0.460500276516902,5.93686770889029,126.063100012238,9.83513645450737e-26,2.53825201617926e-22,"ENSG00000136450.13","HSP90AA1","TCGA-STAD"
2.45424055044844,0.343208985253487,123.741646920554,2.43269077361305e-25,5.70753486230961e-22,"ENSG00000105467.9","HSP90AA1","TCGA-STAD"
0.63596429116807,5.09566770766973,123.415540743573,2.74556476961854e-25,5.90479463119293e-22,"ENSG00000110172.12","HSP90AA1","TCGA-STAD"
5.22655895202823,6.9369098563082,122.583172162245,3.80615150555977e-25,7.55608908119128e-22,"ENSG00000163631.17","HSP90AA1","TCGA-STAD"
0.389005001430739,6.1886466632948,122.127886298824,4.53161860115051e-25,8.35371520417802e-22,"ENSG00000100796.17","HSP90AA1","TCGA-STAD"
2.71989063240859,-0.129895841673906,116.633031251606,3.35082903926767e-24,5.76521305636133e-21,"ENSG00000230327.1","HSP90AA1","TCGA-STAD"
0.911833433220978,4.98051640739914,116.581425479264,3.98109948934268e-24,6.42151347630975e-21,"ENSG00000138778.13","HSP90AA1","TCGA-STAD"
-2.11231090266086,1.93290310209811,111.326653746444,3.24699182572105e-23,4.65775389030057e-20,"ENSG00000007312.13","HSP90AA1","TCGA-STAD"
-2.17526219983712,1.93466374529154,111.326979710081,3.24858842317926e-23,4.65775389030057e-20,"ENSG00000158887.19","HSP90AA1","TCGA-STAD"
0.634050183793877,6.21203495896954,110.945426864588,3.71008973393031e-23,5.03947346596176e-20,"ENSG00000143401.15","HSP90AA1","TCGA-STAD"
2.85298357430987,0.415216443845751,109.798486802872,5.68934085899243e-23,7.34152544444383e-20,"ENSG00000141096.6","HSP90AA1","TCGA-STAD"
-1.48104597935823,3.00354735905464,108.793800390596,8.79049529246558e-23,1.08031001194263e-19,"ENSG00000168309.18","HSP90AA1","TCGA-STAD"
-2.23939547360511,0.420264818306125,108.190036723199,1.1590450130683e-22,1.35966516805758e-19,"ENSG00000165197.5","HSP90AA1","TCGA-STAD"
0.426663740254481,7.50248747880857,107.446769723361,1.50181891914421e-22,1.68517142022929e-19,"ENSG00000082898.18","HSP90AA1","TCGA-STAD"
-2.36641849009211,3.49735598100071,105.245728703454,3.65055524622404e-22,3.92556374143958e-19,"ENSG00000166922.8","HSP90AA1","TCGA-STAD"
0.505626696241538,5.81420880196916,104.948351936834,4.10056345779689e-22,4.23309366875288e-19,"ENSG00000134375.11","HSP90AA1","TCGA-STAD"
0.498352388278735,4.89772200867549,104.841686799231,4.28101321931832e-22,4.2493995832372e-19,"ENSG00000139372.15","HSP90AA1","TCGA-STAD"
-3.48427418977381,0.946142834552866,103.831363480075,6.38120921409797e-22,6.09949064434965e-19,"ENSG00000124232.11","HSP90AA1","TCGA-STAD"
0.368996372209217,7.89318169618955,102.891130529334,9.41192716329028e-22,8.67510772250698e-19,"ENSG00000090060.18","HSP90AA1","TCGA-STAD"
2.31063590168709,-0.845477030373242,99.7682570679729,2.58403308992033e-21,2.29961124085048e-18,"ENSG00000275152.5","HSP90AA1","TCGA-STAD"
-4.88249214675078,4.05377873613444,100.047334477042,3.03704895743857e-21,2.61267198311915e-18,"ENSG00000170890.14","HSP90AA1","TCGA-STAD"
-2.02794354914634,-1.35393400423096,99.315228465013,3.21511390091769e-21,2.64487024461793e-18,"ENSG00000187848.15","HSP90AA1","TCGA-STAD"
-2.60039266465637,2.79998732889851,99.8384367006582,3.27944233678602e-21,2.64487024461793e-18,"ENSG00000118729.12","HSP90AA1","TCGA-STAD"
-1.40578088264772,-1.72378491416306,98.510353136722,4.36279762079337e-21,3.41197215143743e-18,"ENSG00000206634.1","HSP90AA1","TCGA-STAD"
0.384682143195513,9.36541194000372,98.346834649674,5.97148046178671e-21,4.53270493405269e-18,"ENSG00000122566.22","HSP90AA1","TCGA-STAD"
0.399480219850001,6.15748392786152,98.1071469977637,6.58583900851814e-21,4.85620951805246e-18,"ENSG00000165934.13","HSP90AA1","TCGA-STAD"
0.481843170934178,8.16738571743192,97.4016308595047,8.78849082826953e-21,6.30037142488834e-18,"ENSG00000110958.16","HSP90AA1","TCGA-STAD"
