"logFC","logCPM","F","PValue","FDR","gene_ensembl","grouping_gene","project_id"
3.88575298557051,2.54331756998347,248.178047963835,1.17799766155392e-45,2.53976295831026e-41,"ENSG00000129151.9","SDHAF1","TCGA-PRAD"
-6.35701610135059,3.55459914423118,232.376062540867,1.09297832867755e-43,1.1782306383144e-39,"ENSG00000212232.1","SDHAF1","TCGA-PRAD"
0.68730734004168,4.03974614298141,211.232113784459,3.24689987076683e-40,2.33343870712443e-36,"ENSG00000205138.4","SDHAF1","TCGA-PRAD"
3.956381774825,2.80866681723679,200.139472797766,1.94813666217895e-38,1.05004566091445e-34,"ENSG00000174358.16","SDHAF1","TCGA-PRAD"
-3.59299172543357,0.784347294448749,169.937190106787,7.39769531013623e-34,3.18988621773074e-30,"ENSG00000167244.21","SDHAF1","TCGA-PRAD"
-4.88706797222142,3.02549679762253,169.404851797348,1.45887405624159e-33,5.24222077542812e-30,"ENSG00000224099.2","SDHAF1","TCGA-PRAD"
-3.76725445670839,2.91695390182206,155.127886446052,3.34789029628633e-31,1.03115021125619e-27,"ENSG00000200087.1","SDHAF1","TCGA-PRAD"
-2.95378584480338,1.60445347155246,142.9179746533,3.8776920051329e-29,1.04503799538332e-25,"ENSG00000280109.3","SDHAF1","TCGA-PRAD"
0.834714775305103,4.67831373342235,139.561340832041,1.34964977383593e-28,3.23316101376696e-25,"ENSG00000105379.10","SDHAF1","TCGA-PRAD"
-3.1651958846442,7.6300691465229,137.860139770312,2.64095379684068e-28,5.6938963859885e-25,"ENSG00000276168.1","SDHAF1","TCGA-PRAD"
0.49075133999271,7.42274428557853,132.033497120623,2.67206089227796e-27,5.2372393488648e-24,"ENSG00000185627.18","SDHAF1","TCGA-PRAD"
0.552405823377052,4.87107583592096,131.637782537287,3.1297358978602e-27,5.62309216315549e-24,"ENSG00000158552.13","SDHAF1","TCGA-PRAD"
-2.86496987714009,-0.0505777095780663,130.548022465984,3.39889120800972e-27,5.63693034189919e-24,"ENSG00000133124.11","SDHAF1","TCGA-PRAD"
0.494450972373721,6.18726765077746,129.79959615603,6.52715631723013e-27,1.00518207285344e-23,"ENSG00000104872.11","SDHAF1","TCGA-PRAD"
0.53838524092657,7.42230565807001,128.176452206404,1.25152953457435e-26,1.79886511769487e-23,"ENSG00000178982.10","SDHAF1","TCGA-PRAD"
0.799307789093601,5.71434263392326,126.963288316097,2.03821479341691e-26,2.74649443412928e-23,"ENSG00000228300.14","SDHAF1","TCGA-PRAD"
0.614087197439434,5.05888186750468,124.465120854016,5.58155966007049e-26,7.07873095712469e-23,"ENSG00000128626.12","SDHAF1","TCGA-PRAD"
0.440848591297036,5.33519183307492,124.238427058899,6.1168039931088e-26,7.3265718939681e-23,"ENSG00000027847.14","SDHAF1","TCGA-PRAD"
0.482405584001772,5.04305781908884,123.86428520753,7.11606736075472e-26,8.07486380515115e-23,"ENSG00000119559.17","SDHAF1","TCGA-PRAD"
0.452125749287083,7.47966381622378,120.889747713939,2.37683047869459e-25,2.44521512269547e-22,"ENSG00000167815.12","SDHAF1","TCGA-PRAD"
0.622233682734562,5.62782538781075,120.884750504419,2.3817030415865e-25,2.44521512269547e-22,"ENSG00000142546.14","SDHAF1","TCGA-PRAD"
0.408022576435888,5.54406439883967,120.728948552615,2.53743359397335e-25,2.48668492209389e-22,"ENSG00000105771.14","SDHAF1","TCGA-PRAD"
0.683585227823816,5.67304238120328,120.027838029896,3.37492976739719e-25,3.16362981674276e-22,"ENSG00000183617.5","SDHAF1","TCGA-PRAD"
0.292899246013619,5.26695407846899,119.567448498441,4.07090920705642e-25,3.65703343767235e-22,"ENSG00000100395.15","SDHAF1","TCGA-PRAD"
0.373702628345389,6.13145177299489,118.281670384377,6.87700593376538e-25,5.93072991727927e-22,"ENSG00000117419.16","SDHAF1","TCGA-PRAD"
0.352116033295395,5.867808825247,117.845920238333,8.21648261012401e-25,6.81336019516437e-22,"ENSG00000102178.13","SDHAF1","TCGA-PRAD"
0.528947311959007,7.49521986057292,116.795336186624,1.26255622144931e-24,1.00817452349805e-21,"ENSG00000112514.18","SDHAF1","TCGA-PRAD"
0.605145396379312,6.87208694126027,115.645930588991,2.02183420904445e-24,1.50414554817731e-21,"ENSG00000147123.11","SDHAF1","TCGA-PRAD"
0.378465584176098,3.95972342381913,115.645622843976,2.02320134031271e-24,1.50414554817731e-21,"ENSG00000176473.13","SDHAF1","TCGA-PRAD"
-1.7993229395492,3.60688900576317,115.355628559289,2.28164681350943e-24,1.59137495901708e-21,"ENSG00000181722.17","SDHAF1","TCGA-PRAD"
0.388721612409787,8.1208351312541,115.344240009906,2.2881550894958e-24,1.59137495901708e-21,"ENSG00000125991.20","SDHAF1","TCGA-PRAD"
2.83978162054135,1.71378312419095,115.358859482799,2.41616440868399e-24,1.62789077035084e-21,"ENSG00000164287.13","SDHAF1","TCGA-PRAD"
0.385134894383881,5.73748985587229,115.034526577392,2.59829338086658e-24,1.6975516754995e-21,"ENSG00000227057.10","SDHAF1","TCGA-PRAD"
0.714287783477319,6.30137026576959,113.906514865805,4.13016116938925e-24,2.61900808270683e-21,"ENSG00000125652.8","SDHAF1","TCGA-PRAD"
0.690534217828457,4.81138012406146,113.024424685769,5.93875418919755e-24,3.65827258054569e-21,"ENSG00000171443.7","SDHAF1","TCGA-PRAD"
0.612288648226072,5.92764913285038,112.318626622489,7.94260741149087e-24,4.70983720817369e-21,"ENSG00000162585.17","SDHAF1","TCGA-PRAD"
0.465103035244535,5.82742285285938,112.276218664603,8.0827447450105e-24,4.70983720817369e-21,"ENSG00000168101.14","SDHAF1","TCGA-PRAD"
0.617430233435086,4.51429722614673,112.047291452208,8.88535392303709e-24,5.04126922580736e-21,"ENSG00000196976.7","SDHAF1","TCGA-PRAD"
0.575516931967986,5.87899114408852,111.128475326893,1.29815192050478e-23,6.95710344854768e-21,"ENSG00000063241.8","SDHAF1","TCGA-PRAD"
0.69983116332052,5.53888803594265,111.086383536498,1.32094730662251e-23,6.95710344854768e-21,"ENSG00000105518.14","SDHAF1","TCGA-PRAD"
0.611700504550131,6.45023982661588,111.082555275307,1.32301132370341e-23,6.95710344854768e-21,"ENSG00000099800.8","SDHAF1","TCGA-PRAD"
0.558148642479416,5.55448546263935,110.920015385076,1.41496128812135e-23,7.26346794568958e-21,"ENSG00000177556.12","SDHAF1","TCGA-PRAD"
0.32554431343763,6.36847441977413,109.919920963706,2.14006560825002e-23,1.02728711184705e-20,"ENSG00000162236.13","SDHAF1","TCGA-PRAD"
0.393859526509144,6.08495940432883,109.872487997911,2.18251879202408e-23,1.02728711184705e-20,"ENSG00000012061.16","SDHAF1","TCGA-PRAD"
