"logFC","logCPM","F","PValue","FDR","gene_ensembl","grouping_gene","project_id"
-2.73102108387487,1.19144619076035,84.8755717368382,1.19381751470285e-16,1.58535698489975e-12,"ENSG00000204622.11","TRAP1","TCGA-READ"
-3.21898425138079,-0.411173899478405,80.0382601306995,1.5738677503224e-16,1.58535698489975e-12,"ENSG00000211905.1","TRAP1","TCGA-READ"
-3.66562879581744,-0.465828840298143,69.4335501536204,6.01107131421868e-15,3.54576903769106e-11,"ENSG00000211678.2","TRAP1","TCGA-READ"
-2.75798049658539,-0.487676183874844,70.6788771084838,7.04014501675978e-15,3.54576903769106e-11,"ENSG00000211593.2","TRAP1","TCGA-READ"
1.82775449358305,6.61129243134577,72.0322739635783,1.03157340106112e-14,4.15641554755547e-11,"ENSG00000051382.9","TRAP1","TCGA-READ"
-3.27934634654435,0.975981417239127,69.8793103155641,1.82444158218132e-14,6.12586668577083e-11,"ENSG00000211594.2","TRAP1","TCGA-READ"
0.473454761737524,6.28790306491455,69.6639886370699,2.40342173311445e-14,6.91704774790338e-11,"ENSG00000107937.19","TRAP1","TCGA-READ"
2.14373474059512,-0.680683571703804,64.6315210114874,5.92056036080605e-14,1.49094511285998e-10,"ENSG00000251002.8","TRAP1","TCGA-READ"
2.65330841705994,2.62717367553164,65.3779622647374,1.18032634728339e-13,2.64209495470792e-10,"ENSG00000158220.14","TRAP1","TCGA-READ"
-2.95506674825784,-0.249912238500475,61.9917947481514,2.06525138893645e-13,4.16065544815138e-10,"ENSG00000213269.2","TRAP1","TCGA-READ"
1.80369447718755,4.29458971999905,62.9382683793934,2.79453079992383e-13,4.85976148957645e-10,"ENSG00000158234.12","TRAP1","TCGA-READ"
-4.72638805182834,2.97230256599582,62.7472602116326,2.894725398338e-13,4.85976148957645e-10,"ENSG00000175315.3","TRAP1","TCGA-READ"
1.95868418983615,4.73856757881284,59.9281981755338,8.56719665871526e-13,1.32765187604983e-09,"ENSG00000114107.9","TRAP1","TCGA-READ"
3.63619658302222,2.77417379512077,58.8455310641275,1.33144930211138e-12,1.82117766852954e-09,"ENSG00000104327.7","TRAP1","TCGA-READ"
